,0,1
0,None,None
1,None,None
2,if DrugA_gene23 < 0.39454442 and DrugA_gene56 < -0.42767793 and DrugA_gene102 >= 0.18515342 and DrugA_gene132 < -0.21642143 and DrugA_gene207 < -4.4432707 and DrugA_gene220 >= 0.46330547 and DrugA_gene333 < -0.010680702 and DrugA_gene342 >= -0.7364639 and DrugA_gene346 < 0.34939957 and DrugA_gene347 >= 0.3082441 and DrugA_gene408 < -0.26091325 and DrugA_gene444 >= -0.00596342 and DrugA_gene625 >= -0.0313248 and DrugA_gene849 >= -0.5036907 and DrugB_gene100 < -0.21536398 and DrugB_gene117 < -0.0550924 and DrugB_gene156 >= 0.33210403 and DrugB_gene182 >= 2.833355 and DrugB_gene183 >= -0.060515717 and DrugB_gene207 < 0.60566217 and DrugB_gene268 >= 0.02932447 and DrugB_gene344 >= 0.05243419 and DrugB_gene346 < -0.07846929 and DrugB_gene353 >= 0.6853312 and DrugB_gene372 < 0.0056203157 and DrugB_gene489 >= 2.4146566 and DrugB_gene849 >= -0.055955213 and DrugB_gene900 >= 1.3236094 and GO:1902532 >= 1.969299 and GO:2001234 >= 195.72598 and GO:0090090 < -35.397896 and compress_node_level_boost_feature_0 < 2.2702332 and then value = 6.655580920399999,None
3,None,None
4,if DrugA_gene102 >= 2.265287 and DrugA_gene324 >= 0.94596505 and DrugA_gene372 >= 0.07131605 and DrugA_gene442 < -0.4768075 and DrugA_gene625 >= -0.0313248 and DrugB_gene100 < -0.21536398 and DrugB_gene102 < -0.33445534 and DrugB_gene131 < -0.71998775 and DrugB_gene156 >= 0.33210403 and DrugB_gene340 >= 0.7839488 and DrugB_gene514 < -0.17989098 and DrugB_gene700 < -0.040668212 and DrugB_gene900 >= 1.3236094 and GO:1902532 >= 1.8986623 and GO:2001234 >= 105.3286 and GO:0090090 < -35.397896 and GO:0030512 < -35.647095 and then value = 0.31538535510000004,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene9 < 0.018671483 and DrugA_gene237 < -0.571529 and DrugA_gene310 < -0.201891 and DrugA_gene446 >= 1.3780566 and DrugA_gene451 >= -0.12654284 and DrugA_gene557 < -1.3022127 and DrugA_gene700 >= 3.949577 and DrugA_gene734 < -0.5687519 and DrugA_gene849 < -0.70770323 and DrugA_gene952 < -3.1668 and DrugB_gene100 >= 2.412032 and DrugB_gene554 >= -1.7290833 and GO:1902532 < -9.717312 and GO:2001234 < -46.544285 and GO:0030512 >= 76.03196 and compress_node_level_boost_feature_0 < -32.45656 and compress_LAYER_level_boost_feature_0 < 2.2654371 and then value = 1.5363997752,None
9,None,None
