,0,1
0,None,None
1,None,None
2,if DrugA_gene98 < -0.25115347 and DrugA_gene237 < -0.37647003 and DrugA_gene262 < -0.09946588 and DrugA_gene288 < -0.405593 and DrugA_gene405 >= -0.30750155 and DrugA_gene406 < 0.06415953 and DrugA_gene484 >= 0.08235541 and DrugA_gene486 >= 0.8454567 and DrugA_gene491 < -0.62716115 and DrugA_gene579 >= 0.34231347 and DrugA_gene595 < -0.9082328 and DrugA_gene682 < -0.24000844 and DrugA_gene816 >= 0.5009948 and DrugA_gene849 < -1.4055028 and DrugA_gene892 < -0.025070574 and DrugA_gene936 < -0.041201435 and DrugB_gene98 >= 0.7009376 and DrugB_gene237 < -3.6538763 and DrugB_gene288 >= 1.0885423 and DrugB_gene404 < -0.01853301 and DrugB_gene484 < -0.009265042 and DrugB_gene486 >= 1.982652 and DrugB_gene491 >= 0.0025758143 and DrugB_gene579 < -0.6582259 and DrugB_gene600 >= 0.951837 and DrugB_gene707 < -0.2528724 and DrugB_gene816 < -0.78731495 and DrugB_gene824 < 0.15509033 and DrugB_gene849 >= -0.29682747 and DrugB_gene892 >= 4.527699 and DrugB_gene936 >= -0.067762375 and GO:0043624 < 4.1960897 and then value = 4.935660226999999,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene98 >= 0.60674524 and DrugA_gene237 < -0.07109793 and DrugA_gene404 >= 0.94902873 and DrugA_gene486 >= 4.128915 and DrugA_gene579 >= -0.25335914 and DrugA_gene600 < -0.053888932 and DrugA_gene707 < -0.73665714 and DrugA_gene936 < 0.103424996 and DrugB_gene237 < -0.10283001 and DrugB_gene406 >= 0.6824424 and DrugB_gene486 >= -0.07661505 and DrugB_gene600 < 0.44900504 and DrugB_gene682 >= -0.52497125 and DrugB_gene707 < -0.35499573 and then value = 2.4342893400000003,None
9,None,None
10,if DrugA_gene98 < -0.36335853 and DrugA_gene237 < -0.37647003 and DrugA_gene262 < -0.09946588 and DrugA_gene288 >= 0.49775016 and DrugA_gene385 >= 1.8061321 and DrugA_gene405 >= 0.4647568 and DrugA_gene484 < -0.39363858 and DrugA_gene579 >= -0.09651099 and DrugA_gene600 < -0.22471651 and DrugA_gene707 < -0.52433634 and DrugA_gene816 >= 0.13407761 and DrugA_gene892 < -0.09591669 and DrugA_gene936 < 0.69656444 and DrugB_gene98 < -0.4259923 and DrugB_gene262 >= 0.58432233 and DrugB_gene288 < -0.2236377 and DrugB_gene406 >= 0.5155661 and DrugB_gene484 < -2.6040452 and DrugB_gene486 >= 0.9487876 and DrugB_gene595 >= -0.49245086 and DrugB_gene600 < 0.01990509 and DrugB_gene707 >= 0.52721995 and DrugB_gene816 < 0.15145172 and DrugB_gene824 >= 1.5228863 and DrugB_gene892 < -0.49179173 and DrugB_gene936 < -0.7025141 and then value = 8.39251626,None
11,None,None
12,None,None
13,None,None
