,0,1
0,None,None
1,None,None
2,if DrugA_gene39 >= 2.9609768 and DrugA_gene146 >= -0.16694072 and DrugA_gene194 < 0.25387216 and DrugA_gene269 < 0.051589776 and DrugA_gene299 < -0.6708044 and DrugA_gene335 < 0.04177916 and DrugB_gene2 >= 3.849934 and DrugB_gene39 >= 0.24632064 and DrugB_gene149 < 0.24207827 and DrugB_gene194 >= 0.22778153 and DrugB_gene269 < -0.06022362 and DrugB_gene331 < 0.3134793 and DrugB_gene335 >= 3.1711016 and DrugB_gene415 >= 2.103539 and DrugB_gene600 < -0.1936075 and DrugB_gene626 >= 0.11322305 and DrugB_gene640 >= 0.5831764 and then value = 17.8210550037,None
3,None,None
4,if DrugA_gene39 < -0.5310905 and DrugA_gene69 >= 0.14839518 and DrugA_gene146 >= -0.17052987 and DrugA_gene335 < 0.48951328 and DrugA_gene415 < 0.5026573 and DrugB_gene2 < -1.1253297 and DrugB_gene39 >= 1.3228066 and DrugB_gene146 >= 0.7225566 and DrugB_gene335 < -0.402221 and DrugB_gene415 < -0.13962272 and DrugB_gene505 >= -0.020126093 and DrugB_gene626 >= 3.2494173 and then value = 1.0534740345,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene149 >= 0.8925179 and DrugA_gene299 >= 0.90462816 and DrugA_gene335 < -0.3758583 and DrugB_gene2 >= 2.6456885 and DrugB_gene69 >= 1.4093485 and DrugB_gene146 < 0.48893946 and DrugB_gene194 < 0.20710078 and DrugB_gene269 >= 0.7295611 and DrugB_gene299 >= -0.023664864 and DrugB_gene335 < -0.4794702 and DrugB_gene640 >= 0.5831764 and then value = 5.923375085,None
9,None,None
10,if DrugA_gene2 < -0.16270915 and DrugA_gene39 >= 2.9609768 and DrugA_gene149 < 0.20372742 and DrugA_gene194 < -0.011645105 and DrugA_gene415 >= 0.9465164 and DrugA_gene505 < -1.6527723 and DrugA_gene626 < -7.2753305 and DrugB_gene2 >= 2.6456885 and DrugB_gene39 < 0.3734395 and DrugB_gene69 >= -0.12026859 and DrugB_gene146 >= 1.0301133 and DrugB_gene194 >= 0.22778153 and DrugB_gene269 < -0.06022362 and DrugB_gene299 >= 0.90462816 and DrugB_gene331 < 0.3134793 and DrugB_gene335 < -0.23200125 and then value = 29.362227246999996,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene2 < 0.1844717 and DrugA_gene39 >= 2.9609768 and DrugA_gene149 >= 1.040611 and DrugA_gene194 < 0.3505054 and DrugA_gene269 < -0.097275555 and DrugA_gene299 >= 0.90462816 and DrugA_gene415 >= 0.9465164 and DrugA_gene505 < -1.6033973 and DrugA_gene626 >= 0.5988843 and DrugB_gene69 >= -0.03386108 and DrugB_gene149 >= 0.121478796 and DrugB_gene194 >= 0.20710078 and DrugB_gene269 < -1.2115848 and DrugB_gene299 < 0.90462816 and DrugB_gene331 < -0.84876573 and DrugB_gene335 >= 5.6992283 and DrugB_gene415 >= 0.8700955 and DrugB_gene505 < 0.046585165 and DrugB_gene600 >= 0.36973727 and DrugB_gene640 < 0.5831764 and then value = 44.789062738,None
