,0,1
0,None,None
1,None,None
2,if DrugA_gene200 >= 2.8557806 and DrugA_gene290 < -0.36814237 and DrugA_gene312 < 0.53122485 and DrugA_gene408 >= 1.3968427 and DrugA_gene460 < 0.083390564 and DrugA_gene558 >= 1.4211771 and DrugA_gene594 >= 1.2011391 and DrugA_gene894 >= 3.130529 and DrugA_gene928 < 0.12905106 and DrugB_gene153 < -1.3101907 and DrugB_gene200 >= 0.62692064 and DrugB_gene290 < -0.46440217 and DrugB_gene312 < -0.2854392 and DrugB_gene323 >= 1.3005655 and DrugB_gene408 < -0.13082516 and DrugB_gene460 >= 1.3053476 and DrugB_gene558 < -0.04607586 and DrugB_gene594 >= 0.58030486 and DrugB_gene766 >= 0.35648638 and DrugB_gene894 >= 4.6830664 and DrugB_gene928 >= 1.0184625 and GO:0006650 < 2.7667897 and GO:0008654 < 4.9570446 and compress_node_level_boost_feature_0 < -16.713598 and then value = 3.8187115075299998,None
3,None,None
4,if DrugA_gene312 >= 4.81245 and DrugA_gene323 < -0.5930573 and DrugA_gene594 >= 0.43531984 and DrugA_gene766 < -1.0830657 and DrugA_gene894 < -1.8466251 and DrugB_gene594 >= -0.057543196 and DrugB_gene894 < -1.164825 and GO:0006650 >= 62.67314 and GO:0008654 >= 67.10283 and compress_node_level_boost_feature_0 >= 58.61123 and compress_LAYER_level_boost_feature_0 >= 88.60437 and then value = 0.027862343320000003,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene312 < -0.50074565 and DrugA_gene323 < -0.19121848 and DrugA_gene460 < 0.2925347 and DrugA_gene558 < -1.290051 and DrugA_gene594 >= -0.117779136 and DrugA_gene894 < -1.164825 and DrugA_gene928 < -0.22678307 and DrugB_gene200 >= -0.13044818 and DrugB_gene312 < 0.7946787 and DrugB_gene323 >= 0.40728623 and DrugB_gene460 >= 0.3516683 and DrugB_gene558 >= 2.4738631 and DrugB_gene594 >= 0.58030486 and DrugB_gene766 >= -0.118585676 and DrugB_gene928 >= 4.8692026 and GO:0006650 < -28.890766 and GO:0008654 < -20.955397 and compress_node_level_boost_feature_0 < -36.994743 and then value = 3.9109302119999994,None
9,None,None
10,if DrugA_gene153 >= 0.09081325 and DrugA_gene460 < 0.903951 and DrugA_gene558 >= 1.4211771 and DrugA_gene594 >= 0.059192665 and DrugA_gene766 < 0.37245482 and DrugA_gene894 >= 2.3239636 and DrugA_gene928 < -0.07587059 and DrugB_gene153 < -0.26577502 and DrugB_gene200 < -0.76024926 and DrugB_gene290 < -0.41795874 and DrugB_gene312 < -0.62747055 and DrugB_gene323 >= 0.40728623 and DrugB_gene408 < -0.13082516 and DrugB_gene558 < -0.5536794 and DrugB_gene594 >= 1.1130891 and DrugB_gene766 >= 0.08505228 and DrugB_gene894 >= 4.6830664 and DrugB_gene928 < -0.14150296 and GO:0008654 < -0.69424784 and compress_node_level_boost_feature_0 < -0.021108225 and then value = 7.96365926003,None
11,None,None
12,None,None
13,None,None
