,0,1
0,None,None
1,None,None
2,if DrugA_gene33 < -0.16395357 and DrugA_gene60 >= 0.35081676 and DrugA_gene279 < -1.9832175 and DrugA_gene290 < -0.38717866 and DrugA_gene310 < -0.26580352 and DrugA_gene418 < 0.1041539 and DrugA_gene707 >= 1.9109235 and DrugB_gene93 >= 0.07911898 and DrugB_gene154 >= 0.26049364 and DrugB_gene251 >= 0.009619355 and DrugB_gene279 < -1.6252954 and DrugB_gene293 < 0.112561695 and DrugB_gene315 < -0.3104201 and DrugB_gene431 < -1.2263932 and then value = 12.340078752999998,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 < 0.25502905 and DrugA_gene69 >= 0.14839518 and DrugA_gene93 < -2.0559294 and DrugB_gene69 < 0.14839518 and DrugB_gene279 >= -1.6252954 and DrugB_gene431 < 0.008221997 and then value = 0.69770582,None
9,None,None
10,if DrugA_gene11 >= 1.4513859 and DrugA_gene69 >= 0.14839518 and DrugA_gene154 >= 0.85906196 and DrugA_gene279 < -1.0251706 and DrugA_gene293 < -0.5934389 and DrugA_gene315 < -2.2234063 and DrugB_gene60 >= 0.11947791 and DrugB_gene93 < -2.0559294 and DrugB_gene251 >= 0.009619355 and DrugB_gene279 >= -0.17375556 and DrugB_gene310 < -2.9849825 and DrugB_gene315 >= 0.11045538 and DrugB_gene323 >= 0.002902723 and DrugB_gene418 < 0.24244854 and DrugB_gene431 < 0.12616205 and DrugB_gene471 < 0.2019091 and DrugB_gene755 < -0.040279582 and then value = 22.303732022,None
11,None,None
12,None,None
13,if DrugA_gene11 < -1.384425 and DrugA_gene33 >= 0.84689426 and DrugA_gene69 >= 0.14839518 and DrugA_gene279 < -0.8830409 and DrugA_gene315 < -0.61394066 and DrugA_gene471 < -0.040389925 and DrugB_gene11 < -0.9303489 and DrugB_gene33 >= 0.44517466 and DrugB_gene69 >= 0.14839518 and DrugB_gene279 < -1.0251706 and DrugB_gene315 < 0.25856063 and DrugB_gene323 >= 2.5815563 and DrugB_gene431 >= -1.3634079 and DrugB_gene471 >= 0.5150082 and DrugB_gene707 < -0.6948764 and then value = 0.3635031756,None
14,if DrugA_gene33 < -1.1803282 and DrugA_gene154 >= -0.061915487 and DrugA_gene251 < -0.8884975 and DrugA_gene279 < -1.1021407 and DrugA_gene431 >= 2.4859338 and DrugA_gene755 >= 0.6926742 and DrugB_gene11 >= 0.043572932 and DrugB_gene60 >= 0.039181694 and DrugB_gene93 >= -0.010230699 and DrugB_gene251 >= 0.009619355 and DrugB_gene279 < -1.6252954 and DrugB_gene310 < -0.19555905 and DrugB_gene315 >= 0.98247373 and DrugB_gene323 >= 0.002902723 and DrugB_gene418 < 0.24244854 and DrugB_gene442 >= 3.082471 and then value = 17.81528449,None
