,0,1
0,None,None
1,None,None
2,if DrugA_gene20 < -0.13927585 and DrugA_gene129 < -2.3248453 and DrugA_gene177 < -1.4585667 and DrugA_gene279 < -1.0251706 and DrugA_gene553 >= 0.39976025 and DrugB_gene20 >= -0.22007939 and DrugB_gene177 >= 0.64698184 and DrugB_gene193 >= 0.9292536 and DrugB_gene199 >= 0.91157615 and DrugB_gene345 < -0.007151317 and DrugB_gene408 < -1.9101322 and DrugB_gene553 < -1.6550136 and then value = 7.413958384,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene129 < -2.3248453 and DrugA_gene193 >= 0.90349996 and DrugA_gene301 < -2.6891994 and DrugA_gene553 >= 0.39976025 and DrugB_gene177 >= 0.64698184 and DrugB_gene199 < -0.28395283 and DrugB_gene201 < -0.6724565 and DrugB_gene301 < -2.6891994 and DrugB_gene345 < -0.6830095 and DrugB_gene553 < -0.08245083 and then value = 0.7162225830000001,None
9,None,None
10,if DrugA_gene20 < 0.1321303 and DrugA_gene129 < -0.5006082 and DrugA_gene177 < -0.41321415 and DrugA_gene199 < -0.31119713 and DrugA_gene201 >= 0.4718489 and DrugA_gene223 >= 0.3584718 and DrugA_gene301 < 0.45902443 and DrugA_gene345 < -0.40828228 and DrugA_gene408 >= 0.3817925 and DrugA_gene553 >= 0.16933131 and DrugB_gene193 < -0.08290268 and DrugB_gene279 < -0.3998748 and DrugB_gene345 >= 0.28628498 and DrugB_gene408 >= 0.08678064 and then value = 16.09608459,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene177 >= -0.11914186 and DrugA_gene199 < -0.53326106 and DrugA_gene201 < -0.7118038 and DrugA_gene279 < -1.8247344 and DrugA_gene301 < -2.6891994 and DrugB_gene20 >= -0.63006645 and DrugB_gene129 >= -0.10720041 and DrugB_gene177 >= -0.25786787 and DrugB_gene193 >= 0.2614593 and DrugB_gene199 >= 0.7130989 and DrugB_gene201 < -0.68574435 and DrugB_gene223 >= 2.8174403 and DrugB_gene301 >= -0.16029951 and DrugB_gene408 >= 0.0731 and DrugB_gene553 < 0.68896115 and then value = 12.37779578,None
15,if DrugA_gene20 >= 0.74147826 and DrugA_gene177 >= 0.35564655 and DrugA_gene193 >= 1.8073413 and DrugA_gene199 >= 0.88839203 and DrugA_gene201 >= 0.266016 and DrugA_gene279 >= 0.64167964 and DrugA_gene553 < -1.2310019 and DrugB_gene20 >= -0.114187956 and DrugB_gene177 >= 0.3391659 and DrugB_gene193 < -1.3244734 and DrugB_gene201 < -0.68574435 and DrugB_gene408 >= 0.20069754 and DrugB_gene553 < 0.28046438 and then value = 22.22471317,None
16,None,None
17,None,None
18,if DrugA_gene20 < -0.14769432 and DrugA_gene177 >= -0.25786787 and DrugA_gene193 >= 0.29794797 and DrugA_gene279 < -0.54078656 and DrugA_gene301 < -2.6891994 and DrugA_gene345 >= 0.23887604 and DrugB_gene20 >= 0.04794795 and DrugB_gene177 < -0.25714254 and DrugB_gene199 >= 0.7130989 and DrugB_gene301 >= 0.4715433 and DrugB_gene345 >= -0.113862544 and DrugB_gene553 < -1.3834271 and then value = 2.583623645,None
19,None,None
20,None,None
