,0,1
0,None,None
1,None,None
2,if DrugA_gene33 < 0.11881931 and DrugA_gene47 < -0.51980025 and DrugA_gene140 < 0.10079859 and DrugA_gene151 < -0.042313077 and DrugA_gene187 < -3.271233 and DrugA_gene213 < -0.13474195 and DrugA_gene349 >= 1.1141343 and DrugA_gene379 >= 0.40431815 and DrugA_gene408 < -0.4587457 and DrugA_gene596 >= 1.2925781 and DrugA_gene655 < -2.288604 and DrugA_gene840 >= 0.3776469 and DrugB_gene140 >= 0.14053166 and DrugB_gene151 >= -0.10141071 and DrugB_gene187 < -0.6461522 and DrugB_gene349 >= 0.7131858 and DrugB_gene379 < -0.22492884 and DrugB_gene408 < 0.2723446 and DrugB_gene655 >= 0.5544344 and DrugB_gene800 >= 2.087246 and DrugB_gene840 < 0.75355995 and then value = 14.745441922186,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene140 < 0.20602396 and DrugA_gene151 < -0.043045245 and DrugA_gene187 < -0.4125842 and DrugA_gene213 < 0.52189124 and DrugA_gene379 >= 0.40431815 and DrugA_gene596 < 0.03914524 and DrugA_gene655 < 0.41486472 and DrugA_gene840 >= 0.03117503 and DrugB_gene151 < -0.34733105 and DrugB_gene187 >= -1.168833 and DrugB_gene213 < -0.22913429 and DrugB_gene349 >= 1.0296488 and DrugB_gene379 < -2.8221302 and DrugB_gene408 < -2.0804536 and DrugB_gene655 >= 0.5544344 and DrugB_gene800 >= 2.087246 and then value = 18.105830271606003,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene140 < -1.923775 and DrugA_gene187 < -2.8686366 and DrugA_gene349 >= 0.9794002 and DrugA_gene379 >= 0.40431815 and DrugA_gene596 < 0.03914524 and DrugB_gene140 >= 5.279107 and DrugB_gene151 < -0.34733105 and DrugB_gene187 >= -0.5095519 and DrugB_gene213 < -0.08253011 and DrugB_gene379 < -2.8221302 and DrugB_gene408 < -2.0804536 and DrugB_gene596 < 0.3363766 and DrugB_gene655 >= 1.5481958 and DrugB_gene800 >= 2.087246 and then value = 19.000171285606,None
15,if DrugA_gene47 >= 1.808648 and DrugA_gene187 >= 0.87968904 and DrugA_gene213 >= 0.94696546 and DrugA_gene408 < 0.02265428 and DrugA_gene655 < 0.1364024 and DrugA_gene840 >= 1.9984636 and DrugB_gene140 >= 0.25876334 and DrugB_gene151 < -0.33885872 and DrugB_gene187 < -0.6184621 and DrugB_gene213 < -0.23463495 and DrugB_gene379 >= -0.28005558 and DrugB_gene408 >= 0.3945089 and DrugB_gene655 >= 1.6307116 and DrugB_gene800 < -1.2325764 and DrugB_gene840 < 0.019475298 and then value = 28.646993889999997,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
