,0,1
0,None,None
1,None,None
2,if DrugA_gene30 < -3.1787744 and DrugA_gene172 < -0.18777567 and DrugA_gene198 >= 0.3310501 and DrugA_gene224 < 0.19202495 and DrugA_gene280 < -0.17494915 and DrugA_gene354 < 0.064068675 and DrugA_gene410 < -0.74802256 and DrugA_gene427 < -0.18203653 and DrugA_gene442 >= 0.69326735 and DrugA_gene465 < -0.028777815 and DrugA_gene891 < 0.04127671 and DrugB_gene23 >= 0.5594554 and DrugB_gene169 >= 2.1434262 and DrugB_gene172 >= -0.18777567 and DrugB_gene198 < -1.0469071 and DrugB_gene224 >= 0.53007066 and DrugB_gene280 >= 1.29585 and DrugB_gene410 >= 0.7401196 and DrugB_gene418 >= 0.113503054 and DrugB_gene465 < -2.599411 and then value = 14.935874357,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene30 >= 0.12368537 and DrugA_gene224 >= 0.78956836 and DrugA_gene280 < -0.48823655 and DrugA_gene442 < -0.72081554 and DrugA_gene670 >= 0.12764916 and DrugB_gene23 < 0.26454255 and DrugB_gene172 < -0.08087747 and DrugB_gene198 >= 0.78507686 and DrugB_gene280 >= -0.92753506 and DrugB_gene670 >= -0.24635789 and then value = 3.4717650014,None
9,if DrugA_gene23 < 0.6081239 and DrugA_gene280 < -0.48823655 and DrugA_gene354 >= 1.4174387 and DrugA_gene410 >= 0.10097313 and DrugA_gene418 < 0.058569003 and DrugA_gene670 < -1.1266317 and DrugB_gene30 >= 0.8117142 and DrugB_gene224 >= 0.13981324 and DrugB_gene354 < -0.10332094 and DrugB_gene418 < -0.14377858 and then value = 1.5329188,None
10,if DrugA_gene465 < -0.028777815 and DrugA_gene670 >= 0.23142216 and DrugB_gene23 < 0.4738839 and DrugB_gene30 < 0.53698456 and DrugB_gene169 >= 2.6129138 and DrugB_gene172 >= 0.47470436 and DrugB_gene198 >= 0.78507686 and DrugB_gene418 < 0.113503054 and DrugB_gene442 >= 1.549989 and DrugB_gene465 >= 0.12962179 and DrugB_gene891 >= 0.07426117 and then value = 21.896262495600002,None
11,None,None
12,None,None
13,if DrugA_gene30 >= 0.12961623 and DrugA_gene198 < -1.0905018 and DrugA_gene442 >= 3.176354 and DrugB_gene23 >= 1.292464 and DrugB_gene169 >= 2.6129138 and DrugB_gene198 < -0.9873598 and DrugB_gene224 < 0.04020604 and DrugB_gene418 < -0.1829224 and DrugB_gene427 < 0.2489453 and DrugB_gene465 < 0.8687097 and DrugB_gene891 >= 0.6312113 and then value = 4.13560884,None
14,if DrugA_gene30 >= 0.12368537 and DrugA_gene224 >= 0.78956836 and DrugA_gene280 < -0.10216507 and DrugA_gene354 >= 1.4174387 and DrugA_gene442 < -0.72081554 and DrugB_gene169 < 0.6494765 and DrugB_gene172 >= 0.4447143 and DrugB_gene198 >= 0.23788488 and DrugB_gene280 >= -0.52775013 and DrugB_gene354 < -1.6162288 and DrugB_gene418 < 0.10424487 and DrugB_gene427 >= -0.018688891 and DrugB_gene442 >= 0.43821836 and DrugB_gene465 >= 0.8687097 and DrugB_gene891 >= 0.6312113 and then value = 11.351428231400002,None
