,0,1
0,None,None
1,None,None
2,if DrugA_gene1 < -0.5360236 and DrugA_gene135 >= 0.27774736 and DrugA_gene288 >= 0.291462 and DrugA_gene824 >= -0.012392538 and DrugB_gene11 >= 1.8565055 and DrugB_gene131 < -0.5671947 and DrugB_gene134 < 0.40778205 and DrugB_gene141 < -0.4115656 and DrugB_gene385 >= 1.1218188 and DrugB_gene387 < -0.23722333 and DrugB_gene816 >= 1.183219 and DrugB_gene847 < -0.93328047 and DrugB_gene873 < 0.061698183 and then value = 12.34067924,None
3,None,None
4,if DrugA_gene134 >= 0.5033729 and DrugA_gene141 >= 1.5480235 and DrugA_gene288 >= 0.9104178 and DrugA_gene387 < -0.93414605 and DrugB_gene0 >= -0.30355197 and DrugB_gene1 >= -0.09782675 and DrugB_gene134 < -0.2268858 and DrugB_gene288 >= 0.49775016 and DrugB_gene947 < 0.15225264 and then value = 0.324657354,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene141 < -0.1825724 and DrugA_gene288 < -0.19601166 and DrugA_gene388 >= -0.03903474 and DrugA_gene579 >= -0.26018894 and DrugA_gene629 >= 0.10987018 and DrugA_gene824 >= -0.0064987876 and DrugB_gene11 >= 0.018645594 and DrugB_gene134 < -0.2380121 and DrugB_gene135 >= 0.060179114 and DrugB_gene141 >= 1.1840974 and DrugB_gene221 < -1.1952797 and DrugB_gene288 >= -0.26015994 and DrugB_gene385 < 0.7004601 and DrugB_gene388 >= -0.1050949 and DrugB_gene579 >= -0.053066522 and DrugB_gene816 < 0.27342057 and DrugB_gene873 < -0.7006078 and DrugB_gene947 < 0.29050788 and then value = 9.5851579406,None
9,None,None
10,if DrugA_gene11 < -0.0030042771 and DrugA_gene141 >= 0.3717696 and DrugA_gene221 < -0.28126487 and DrugA_gene385 < 0.5197144 and DrugA_gene847 < -0.8879875 and DrugA_gene873 < -1.3671808 and DrugA_gene947 < -0.16024399 and DrugB_gene11 >= 0.6262246 and DrugB_gene131 >= 0.29474232 and DrugB_gene135 >= 4.487997 and DrugB_gene141 >= -0.17684072 and DrugB_gene288 >= 0.21827945 and DrugB_gene388 >= 0.25088772 and DrugB_gene579 >= 0.26968735 and DrugB_gene816 < 0.108579114 and DrugB_gene847 < -2.031509 and DrugB_gene873 < -0.7006078 and DrugB_gene947 < 0.19834185 and then value = 20.403276535999996,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene1 < -0.3062989 and DrugA_gene135 >= -0.16124943 and DrugA_gene221 < -0.112506956 and DrugA_gene288 >= 0.9104178 and DrugA_gene824 >= 0.13011384 and DrugB_gene0 < 0.844213 and DrugB_gene1 >= 0.37866533 and DrugB_gene11 >= 0.5006086 and DrugB_gene131 < 0.6022841 and DrugB_gene134 < 0.29909363 and DrugB_gene135 < 2.8976116 and DrugB_gene141 < -0.031849995 and DrugB_gene221 < 2.4985948 and DrugB_gene288 < -1.4925959 and DrugB_gene387 >= -0.0879209 and DrugB_gene579 >= 0.3451449 and DrugB_gene629 < 1.2123117 and DrugB_gene873 >= 0.061698183 and then value = 30.401835782999996,None
