,0,1
0,None,None
1,None,None
2,if DrugA_gene59 < -0.12918046 and DrugA_gene149 < 0.352275 and DrugA_gene168 < -0.99523544 and DrugA_gene181 < 0.46576196 and DrugA_gene349 < 0.11749978 and DrugA_gene441 < 0.21022719 and DrugA_gene515 < -0.17676699 and DrugA_gene756 < -0.28704962 and DrugB_gene91 >= -0.45355868 and DrugB_gene139 >= 1.3127129 and DrugB_gene146 < -0.14642367 and DrugB_gene200 < -0.08389984 and DrugB_gene219 < -0.46293414 and DrugB_gene228 >= -0.25145847 and DrugB_gene412 < -0.53354144 and DrugB_gene423 < -0.49852088 and DrugB_gene472 < -0.3867914 and DrugB_gene607 < -0.102113485 and DrugB_gene817 >= 3.5802479 and GO:0071396 >= 243.8487 and compress_node_level_boost_feature_0 < 2.6731071 and then value = 5.197331484,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene154 >= 0.59436804 and DrugA_gene168 < -0.4344322 and DrugA_gene217 < 0.37739873 and DrugA_gene219 >= 1.1770368 and DrugA_gene277 >= -0.568223 and DrugA_gene418 < 0.11683543 and DrugA_gene515 < -0.84594953 and DrugA_gene817 >= 0.22814438 and DrugB_gene35 >= -1.1297588 and DrugB_gene106 >= -0.24310727 and DrugB_gene139 < -0.058815837 and DrugB_gene146 < 0.8909925 and DrugB_gene151 < 0.14190072 and DrugB_gene159 >= -0.27257207 and DrugB_gene228 < -0.25145847 and GO:0071396 >= 223.14044 and GO:0032355 >= 52.89322 and GO:0032496 >= 48.534645 and compress_node_level_boost_feature_0 >= 40.282173 and compress_LAYER_level_boost_feature_1 >= 5.2121696 and then value = 3.6583188742999995,None
9,None,None
