,0,1
0,None,None
1,None,None
2,if DrugA_gene129 >= 0.2768009 and DrugA_gene195 >= 0.2485061 and DrugA_gene222 >= 0.55076516 and DrugA_gene351 < -0.6405709 and DrugA_gene354 < -0.33777294 and DrugA_gene416 < -1.6593862 and DrugA_gene427 >= 0.30676144 and DrugA_gene460 < 0.119619355 and DrugA_gene471 < 0.26847026 and DrugA_gene515 < -0.33022875 and DrugA_gene526 < -0.011476642 and DrugB_gene18 >= -0.14923716 and DrugB_gene129 < 0.16462268 and DrugB_gene195 < -1.2130066 and DrugB_gene207 < 0.6057534 and DrugB_gene290 < -0.20758997 and DrugB_gene351 < -1.2133853 and DrugB_gene352 >= 0.045329597 and DrugB_gene354 < -1.5388497 and DrugB_gene416 >= 1.109154 and DrugB_gene460 >= 0.544963 and DrugB_gene471 >= 0.9769046 and DrugB_gene515 < 0.07342614 and DrugB_gene526 >= -0.59618074 and DrugB_gene563 >= -0.17276646 and compress_LAYER_level_boost_feature_1 < 6.518105 and then value = 5.821500134,None
3,None,None
4,if DrugA_gene195 >= 0.2899776 and DrugA_gene222 >= -0.15072897 and DrugA_gene354 < -1.6162288 and DrugA_gene460 >= 1.0270684 and DrugA_gene563 < -2.0438433 and DrugB_gene18 < -1.1337931 and DrugB_gene222 >= 0.06869918 and DrugB_gene324 >= 0.69666874 and DrugB_gene416 >= 0.09048838 and DrugB_gene460 < -0.6043229 and DrugB_gene471 < 0.16723046 and DrugB_gene515 >= 0.07342614 and DrugB_gene563 >= 0.09013227 and compress_LAYER_level_boost_feature_0 >= 178.75818 and compress_LAYER_level_boost_feature_1 >= 77.11841 and then value = 0.8801191354500001,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene18 >= 0.30195865 and DrugA_gene195 >= 0.2485061 and DrugA_gene207 >= 0.080035985 and DrugA_gene222 >= 2.3284082 and DrugA_gene290 >= 0.44015163 and DrugA_gene324 >= 3.635521 and DrugA_gene351 >= -0.018176537 and DrugA_gene352 < 0.3713647 and DrugA_gene354 < 0.055773295 and DrugA_gene471 < 0.28333813 and DrugA_gene526 >= 1.655988 and DrugB_gene18 < -0.33054596 and DrugB_gene129 >= 1.8282232 and DrugB_gene195 < -0.7718563 and DrugB_gene207 >= 1.091788 and DrugB_gene290 < -0.20758997 and DrugB_gene324 < -0.38738072 and DrugB_gene416 >= 1.109154 and DrugB_gene427 < -0.37939233 and DrugB_gene460 < -0.054934874 and DrugB_gene471 < 0.8804393 and compress_LAYER_level_boost_feature_1 >= 81.22861 and then value = 3.84549276045,None
9,None,None
10,if DrugA_gene207 >= 0.072974995 and DrugA_gene222 >= 0.24340263 and DrugA_gene471 < 0.28333813 and DrugB_gene18 < -0.52074546 and DrugB_gene207 < -2.913346 and DrugB_gene354 >= 0.41040903 and DrugB_gene427 < -0.37939233 and DrugB_gene563 >= -0.020979982 and compress_LAYER_level_boost_feature_1 >= 77.11841 and then value = 5.930892236450001,None
11,None,None
12,None,None
13,None,None
