,0,1
0,None,None
1,None,None
2,if DrugA_gene39 < -0.030253652 and DrugA_gene90 < -0.0046701645 and DrugA_gene115 < 0.0132536 and DrugA_gene134 < -0.2268858 and DrugA_gene207 >= -0.2791051 and DrugA_gene216 < 0.114793465 and DrugA_gene278 < -0.096342914 and DrugA_gene317 >= -0.21953323 and DrugA_gene339 >= 3.1696663 and DrugA_gene387 < -0.07407652 and DrugA_gene388 >= -0.15748781 and DrugA_gene401 < 0.13877875 and DrugA_gene425 >= -0.23673007 and DrugA_gene593 >= 1.2405713 and DrugA_gene658 < -0.0881747 and DrugA_gene668 < -1.2404878 and DrugA_gene674 < -0.2585678 and DrugA_gene696 < -2.2511344 and DrugA_gene700 < -0.081341535 and DrugA_gene848 < -1.7078875 and DrugB_gene90 < 0.18447359 and DrugB_gene126 >= -0.07246443 and DrugB_gene134 < -0.06747587 and DrugB_gene207 < -0.34398627 and DrugB_gene216 >= 0.3095656 and DrugB_gene278 < -0.21540552 and DrugB_gene317 < 0.06661293 and DrugB_gene381 < -0.53722954 and DrugB_gene387 >= 0.12001699 and DrugB_gene388 >= 0.5137554 and DrugB_gene401 >= -0.3586349 and DrugB_gene425 < 0.046820372 and DrugB_gene467 < 0.3188914 and DrugB_gene670 >= -0.12067355 and DrugB_gene674 < 0.20486769 and DrugB_gene700 >= 2.8840275 and DrugB_gene765 >= 0.05809445 and DrugB_gene848 < -2.6068554 and DrugB_gene932 < -0.2257875 and GO:0000956 < 7.758007 and GO:0051603 >= 102.2311 and compress_node_level_boost_feature_0 < 7.6070824 and then value = 7.404887512300002,None
3,None,None
4,if DrugA_gene40 >= -0.077428296 and DrugA_gene425 < -0.4086557 and DrugB_gene52 < -4.5519114 and DrugB_gene90 >= -0.063008055 and DrugB_gene115 < -0.98332494 and DrugB_gene207 < -4.392579 and DrugB_gene765 < -5.343675 and GO:0000956 < -10.385807 and GO:0051603 < -15.286491 and compress_LAYER_level_boost_feature_1 < -10.277038 and then value = 0.1811010221,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene40 < -2.0626924 and DrugA_gene114 >= 2.0014284 and DrugA_gene115 < 0.0132536 and DrugA_gene134 >= 0.9263103 and DrugA_gene381 < 0.26425284 and DrugA_gene425 >= 0.71699715 and DrugA_gene467 < -0.17146312 and DrugA_gene593 >= -0.50027883 and DrugA_gene658 >= 0.4325655 and DrugA_gene700 < -0.081341535 and DrugA_gene848 < -2.1247392 and DrugB_gene115 < 0.20623569 and DrugB_gene134 < -0.20922679 and DrugB_gene207 < -4.392579 and DrugB_gene216 < -1.3985641 and DrugB_gene381 >= -1.1307061 and DrugB_gene401 >= -0.81430864 and DrugB_gene674 < 0.20486769 and DrugB_gene696 < 0.12281282 and GO:0000956 >= 24.985342 and compress_node_level_boost_feature_0 < 4.395082 and compress_LAYER_level_boost_feature_1 >= 4.9374413 and then value = 3.1876486727,None
9,None,None
