,0,1
0,None,None
1,None,None
2,if DrugA_gene214 >= 0.16695186 and DrugA_gene330 >= 0.49776566 and DrugA_gene344 >= 1.4021957 and DrugA_gene427 < -1.0804689 and DrugB_gene162 >= -0.036021084 and DrugB_gene222 >= -0.19055632 and DrugB_gene283 >= -0.17243177 and DrugB_gene330 >= -0.38172042 and DrugB_gene346 < -0.13186455 and DrugB_gene347 >= 3.5643885 and DrugB_gene348 >= 0.09240779 and DrugB_gene374 >= 0.21333665 and DrugB_gene402 < -0.42723298 and then value = 10.66301803,None
3,None,None
4,if DrugA_gene342 >= -1.1237547 and DrugA_gene345 >= 0.07559947 and DrugA_gene347 >= 5.7918468 and DrugA_gene402 >= 0.06474222 and DrugA_gene415 < -0.09845894 and DrugB_gene222 < -0.1989795 and DrugB_gene244 < -1.2868 and DrugB_gene343 >= 0.16946311 and DrugB_gene345 >= 0.40518564 and DrugB_gene557 >= 1.1265974 and DrugB_gene670 >= 0.4920013 and then value = 0.84325554,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene162 >= 0.86427987 and DrugA_gene222 >= 0.24689035 and DrugA_gene244 < -0.8820597 and DrugA_gene260 < -0.4474818 and DrugA_gene283 >= 0.53874147 and DrugA_gene331 >= 0.30117315 and DrugA_gene341 >= -0.97630084 and DrugA_gene415 < 0.6423602 and DrugB_gene162 < -0.4203347 and DrugB_gene214 < -0.77064776 and DrugB_gene347 < 0.94126177 and DrugB_gene374 < -0.26835042 and then value = 2.3624969193,None
9,None,None
10,if DrugA_gene222 >= 0.24864651 and DrugA_gene244 < 0.020584337 and DrugA_gene260 >= 0.29416075 and DrugA_gene331 >= 0.3799904 and DrugA_gene344 >= 1.4021957 and DrugA_gene346 < -0.4759423 and DrugA_gene348 >= 0.08654278 and DrugA_gene427 < -0.18404867 and DrugA_gene670 >= 0.1865016 and DrugB_gene222 >= -0.19055632 and DrugB_gene244 >= 0.19679543 and DrugB_gene283 < -0.008686956 and DrugB_gene331 < 0.30117315 and DrugB_gene341 >= -0.0063632703 and DrugB_gene346 >= 0.34255478 and DrugB_gene347 >= 1.2721137 and DrugB_gene348 < 0.09240779 and DrugB_gene374 >= 0.90002453 and DrugB_gene402 >= 0.07358995 and then value = 12.720038456,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene293 < -1.2456851 and DrugA_gene344 >= 1.4021957 and DrugA_gene345 >= 2.8552191 and DrugA_gene346 < -0.05523801 and DrugA_gene670 >= 0.1865016 and DrugB_gene214 >= -1.5766028 and DrugB_gene222 >= -0.19055632 and DrugB_gene283 < -0.008686956 and DrugB_gene331 < 0.30117315 and DrugB_gene345 >= 1.8745375 and DrugB_gene348 < 0.09240779 and DrugB_gene402 < 0.07358995 and then value = 22.921563773,None
