,0,1
0,None,None
1,None,None
2,if DrugA_gene84 < -0.19191432 and DrugA_gene90 < 0.24560156 and DrugA_gene222 >= -0.30405498 and DrugA_gene339 < -0.07630022 and DrugA_gene341 >= -0.23100764 and DrugA_gene343 >= 0.2834232 and DrugA_gene345 < -0.12236594 and DrugB_gene84 >= 0.5968664 and DrugB_gene90 < 0.32105774 and DrugB_gene104 >= -0.100574374 and DrugB_gene198 >= 2.598882 and DrugB_gene341 < -2.0990224 and DrugB_gene343 >= -0.1607244 and DrugB_gene346 >= 0.0222187 and DrugB_gene682 >= 2.8929439 and GO:0002479 >= 7.131739 and compress_LAYER_level_boost_feature_0 < 7.6906176 and then value = 5.64452404,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene84 >= 0.44426647 and DrugA_gene103 < -0.95320356 and DrugA_gene104 < -0.48253536 and DrugA_gene342 >= -0.61023736 and DrugA_gene343 >= 1.483377 and DrugA_gene347 >= 0.61123335 and DrugB_gene84 >= 1.4910169 and DrugB_gene103 < 5.681846 and DrugB_gene230 < 0.7189567 and DrugB_gene344 < 0.41135296 and DrugB_gene346 >= 1.4524056 and DrugB_gene348 < -3.482225 and GO:0002479 >= 78.51085 and compress_LAYER_level_boost_feature_0 >= 76.989006 and then value = 2.29091612137,None
9,None,None
10,if DrugA_gene103 >= 0.35841292 and DrugA_gene104 < 0.20270695 and DrugA_gene197 < -0.22643748 and DrugA_gene198 >= 0.65036577 and DrugA_gene230 < 0.30124158 and DrugA_gene339 < -0.76283514 and DrugA_gene341 >= 0.14483547 and DrugA_gene342 >= 0.04379271 and DrugA_gene343 < -1.0879663 and DrugA_gene344 >= 0.80795443 and DrugA_gene345 < -0.12236594 and DrugA_gene347 >= 0.6563469 and DrugB_gene84 >= 0.61689556 and DrugB_gene90 >= -0.071551256 and DrugB_gene103 >= -0.6046151 and DrugB_gene104 < -0.14437416 and DrugB_gene222 >= 0.66057765 and DrugB_gene339 < -0.14749011 and DrugB_gene341 >= 0.22185066 and DrugB_gene343 < -0.8465953 and DrugB_gene344 >= 1.3640795 and DrugB_gene345 >= 1.441895 and DrugB_gene348 >= 0.95365447 and DrugB_gene557 >= 0.4896592 and then value = 5.8979939586,None
11,None,None
12,None,None
13,if DrugA_gene90 < 0.48823336 and DrugA_gene103 < -1.0514917 and DrugA_gene197 < -0.18329895 and DrugA_gene198 < -1.0905018 and DrugA_gene342 < -1.6019466 and DrugA_gene343 >= 1.483377 and DrugA_gene345 < -0.12236594 and DrugA_gene346 >= 1.7727021 and DrugA_gene348 >= -0.4322185 and DrugA_gene557 < -0.88144064 and DrugB_gene90 >= 1.331175 and DrugB_gene197 >= -0.41089928 and DrugB_gene198 < -4.3380375 and DrugB_gene342 < 0.38249606 and DrugB_gene344 < -0.8166518 and DrugB_gene345 < -0.0013293729 and DrugB_gene346 >= 0.39269096 and DrugB_gene348 < -0.0059123924 and GO:0002479 >= 78.51085 and compress_LAYER_level_boost_feature_0 >= 76.989006 and then value = 1.9187944982,None
