,0,1
0,None,None
1,None,None
2,if DrugA_gene23 < -0.118048236 and DrugA_gene44 < 0.5574984 and DrugA_gene238 >= 0.52987504 and DrugA_gene365 >= -0.31907797 and DrugA_gene419 < 0.023792095 and DrugA_gene450 < 0.5665008 and DrugA_gene522 < -0.6822061 and DrugA_gene534 >= 0.8673695 and DrugA_gene537 >= -0.33654636 and DrugA_gene568 >= -0.080105364 and DrugA_gene588 >= -0.13357311 and DrugA_gene689 >= 1.1233659 and DrugA_gene700 >= 5.1038246 and DrugA_gene715 >= 0.36474332 and DrugA_gene874 < 0.22754571 and DrugA_gene927 >= 0.39216048 and DrugB_gene23 >= 0.017959679 and DrugB_gene44 < -0.6943063 and DrugB_gene72 < -0.7034513 and DrugB_gene238 < -0.05834011 and DrugB_gene261 < -0.650422 and DrugB_gene365 >= 0.011434751 and DrugB_gene419 < -0.7701283 and DrugB_gene522 < -0.22107722 and DrugB_gene534 < -1.0762888 and DrugB_gene537 < -0.3270777 and DrugB_gene588 >= 0.19369373 and DrugB_gene689 >= 1.1233659 and DrugB_gene700 >= 0.38926142 and DrugB_gene715 < -0.15363628 and DrugB_gene927 >= -0.23099068 and GO:0140014 < -0.80196196 and then value = 7.748802154999999,None
3,None,None
4,if DrugA_gene450 < 0.2523448 and DrugA_gene534 >= 1.2107544 and DrugA_gene689 >= 0.11215712 and DrugA_gene700 >= 5.1038246 and DrugB_gene522 >= 0.3548714 and DrugB_gene700 >= 0.38926142 and GO:0140014 >= 71.21309 and compress_LAYER_level_boost_feature_0 >= 129.68352 and then value = 0.39712097550000003,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene44 < 0.41260895 and DrugA_gene238 >= 0.930212 and DrugA_gene365 >= 0.31267577 and DrugA_gene689 >= 0.1103736 and DrugA_gene700 >= 3.949577 and DrugA_gene874 < -0.32289714 and DrugB_gene72 < 0.61090666 and DrugB_gene419 >= -0.4500975 and DrugB_gene522 < -1.156309 and DrugB_gene534 >= 0.290754 and DrugB_gene536 >= 0.5387199 and DrugB_gene568 >= 1.5247784 and DrugB_gene874 >= -0.15543732 and GO:0140014 >= 1.6435784 and compress_LAYER_level_boost_feature_0 < 1.563755 and then value = 3.3332963084999996,None
9,None,None
