,0,1
0,None,None
1,None,None
2,if DrugA_gene2 < -0.21012592 and DrugA_gene11 < 0.10891012 and DrugA_gene21 < -0.021035727 and DrugA_gene32 < -0.2895761 and DrugA_gene61 >= 0.25874212 and DrugA_gene69 < -0.12324719 and DrugA_gene72 < -0.3476584 and DrugA_gene123 >= -0.122042015 and DrugA_gene131 < -0.08883477 and DrugA_gene339 < 0.38025403 and DrugA_gene365 >= 1.2726855 and DrugA_gene372 < -1.7848959 and DrugA_gene436 >= -0.23670626 and DrugA_gene437 >= 2.1761854 and DrugA_gene689 >= 0.0823327 and DrugA_gene745 >= 0.42013752 and DrugB_gene2 >= 0.6963615 and DrugB_gene21 < -0.003666704 and DrugB_gene60 < -0.665264 and DrugB_gene61 >= 0.38508856 and DrugB_gene69 >= 0.40630895 and DrugB_gene76 >= 0.80066764 and DrugB_gene133 >= 1.3776802 and DrugB_gene134 < 0.8013979 and DrugB_gene205 >= 0.12848762 and DrugB_gene290 < -0.19531946 and DrugB_gene365 < -3.2749324 and DrugB_gene372 < 0.0056203157 and DrugB_gene418 >= 0.34257323 and DrugB_gene436 < -0.8741069 and DrugB_gene440 < 0.25873202 and DrugB_gene689 >= 1.0225999 and DrugB_gene745 >= 0.28224814 and GO:1901992 >= 190.50038 and then value = 5.597098738000001,None
3,None,None
4,if DrugA_gene133 >= -0.16115332 and DrugA_gene339 < 0.3309946 and DrugA_gene418 < -0.8543354 and DrugA_gene689 >= 0.09985584 and DrugB_gene11 >= 0.27901343 and DrugB_gene72 < 0.28195304 and DrugB_gene123 >= 0.078323126 and DrugB_gene290 < -1.7073952 and DrugB_gene372 < -1.8477937 and DrugB_gene440 < 0.079304144 and GO:1901992 < -34.88682 and compress_LAYER_level_boost_feature_0 >= 73.1853 and then value = 0.841931373,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 < -0.034713306 and DrugA_gene21 < 0.099386245 and DrugA_gene60 >= 0.6499554 and DrugA_gene76 >= 0.7758542 and DrugA_gene123 >= -0.19377837 and DrugA_gene133 >= 0.8645865 and DrugA_gene134 >= 1.3223602 and DrugA_gene205 < 0.5103069 and DrugA_gene339 < 0.38025403 and DrugA_gene365 < -1.8097537 and DrugA_gene372 < -1.7848959 and DrugA_gene436 >= -0.21191463 and DrugA_gene437 < -0.20688163 and DrugA_gene689 >= 0.0823327 and DrugA_gene745 >= 0.5352477 and DrugB_gene21 < 0.109289944 and DrugB_gene72 < 1.2884012 and DrugB_gene76 < 0.0046348637 and DrugB_gene123 < -3.2683487 and DrugB_gene133 >= 1.3776802 and DrugB_gene205 < 1.2034588 and DrugB_gene290 < -0.19531946 and DrugB_gene372 < 0.93203586 and DrugB_gene418 >= 0.4899341 and DrugB_gene436 < 0.8369055 and DrugB_gene745 >= 0.2167185 and GO:1901992 >= 41.33984 and compress_LAYER_level_boost_feature_0 < -2.5766454 and then value = 5.061680068299999,None
9,None,None
