,0,1
0,None,None
1,None,None
2,if DrugA_gene18 >= 0.6810764 and DrugA_gene20 < -2.349781 and DrugA_gene154 >= -0.08988629 and DrugA_gene251 < -0.40812835 and DrugA_gene310 >= 0.12896198 and DrugA_gene372 < -0.5933253 and DrugA_gene385 >= 0.8321072 and DrugA_gene619 >= 0.54790056 and DrugA_gene719 >= 1.068259 and DrugA_gene763 < 0.4175011 and DrugA_gene877 < -2.8215437 and DrugB_gene9 < -0.45861757 and DrugB_gene91 >= -0.44840422 and DrugB_gene323 < -0.26915175 and DrugB_gene465 < -0.09307729 and DrugB_gene503 < -0.11777365 and DrugB_gene590 < -0.25720787 and DrugB_gene619 < -0.1347059 and DrugB_gene705 < 0.22064936 and DrugB_gene711 >= 0.6827772 and DrugB_gene770 >= -0.099002846 and then value = 2.2417055798999996,None
3,None,None
4,if DrugA_gene154 >= 0.05099682 and DrugA_gene480 >= 0.7613446 and DrugA_gene540 < -0.45403934 and DrugB_gene400 < -1.0333323 and DrugB_gene598 < -0.65565646 and DrugB_gene646 >= 0.07830192 and then value = 0.462275166,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene2 >= 4.790452 and DrugA_gene18 >= -0.2516078 and DrugA_gene279 < -0.71978104 and DrugA_gene405 >= -0.9123278 and DrugA_gene430 >= 0.16588834 and DrugA_gene441 >= 1.0815248 and DrugA_gene465 < 0.034158513 and DrugA_gene480 < -1.147954 and DrugA_gene771 < -0.73561823 and DrugA_gene828 >= 0.30215698 and DrugA_gene864 >= -0.2661632 and DrugB_gene20 >= -0.22007939 and DrugB_gene130 >= -0.38289678 and DrugB_gene154 < 0.119627744 and DrugB_gene172 >= -0.031765208 and DrugB_gene373 < -0.59135354 and DrugB_gene486 < -0.9325863 and DrugB_gene544 < 0.158182 and DrugB_gene742 >= 0.030938946 and DrugB_gene768 < -1.6909688 and then value = 9.72806898,None
11,None,None
12,None,None
13,if DrugA_gene130 < -1.1871834 and DrugB_gene279 < -1.6252954 and DrugB_gene501 < -0.75805587 and then value = 0.099939264,None
