,0,1
0,None,None
1,None,None
2,if DrugA_gene118 < 0.07727386 and DrugA_gene132 < -0.19956283 and DrugA_gene209 < 0.2948439 and DrugA_gene251 < -0.16891731 and DrugA_gene378 >= -0.33783978 and DrugA_gene415 < 0.25407815 and DrugA_gene446 >= 0.23405515 and DrugA_gene659 >= 1.0264101 and DrugA_gene660 < 0.09433985 and DrugA_gene724 >= 0.16606382 and DrugA_gene768 < -0.64536715 and DrugA_gene879 >= 0.47741777 and DrugB_gene8 >= -0.27900207 and DrugB_gene81 < -0.06507162 and DrugB_gene111 >= 0.016529027 and DrugB_gene194 >= 1.0234866 and DrugB_gene207 < -2.1029637 and DrugB_gene212 >= 1.0095133 and DrugB_gene231 >= 0.059382156 and DrugB_gene279 >= -0.30708167 and DrugB_gene324 < -0.089355506 and DrugB_gene378 >= 0.5971381 and DrugB_gene404 < 0.123526774 and DrugB_gene408 < -0.08172682 and DrugB_gene476 < -0.3752761 and DrugB_gene630 >= 0.23624897 and DrugB_gene646 >= -0.18366833 and DrugB_gene659 >= -0.3141379 and DrugB_gene770 >= 0.41984826 and DrugB_gene813 < -0.02805841 and GO:0097549 < 7.575282 and GO:0000122 >= 11.974072 and then value = 11.345106400000002,None
3,None,None
4,if DrugA_gene356 >= 0.6314001 and DrugA_gene560 < -0.48882717 and DrugA_gene801 < 0.10174477 and DrugA_gene886 >= -0.24622694 and DrugB_gene260 < -0.17950158 and DrugB_gene279 >= 0.75918794 and DrugB_gene417 >= 0.63997555 and DrugB_gene479 < -0.011565683 and DrugB_gene757 < 0.20748366 and DrugB_gene819 >= 0.0050401534 and DrugB_gene879 >= 0.4633127 and GO:0097549 >= 61.868523 and GO:0000122 >= 86.10533 and compress_node_level_boost_feature_0 >= 66.11017 and then value = 1.2839080834199998,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene32 < -0.59483653 and DrugA_gene81 < -0.070491105 and DrugA_gene107 >= -0.16850421 and DrugA_gene154 >= -0.45976347 and DrugA_gene313 < -1.2155569 and DrugA_gene408 < -0.2949503 and DrugA_gene523 < -2.582347 and DrugA_gene603 < -0.11307435 and DrugA_gene660 < 0.09433985 and DrugA_gene813 >= 0.027401866 and DrugB_gene82 < -0.10288189 and DrugB_gene154 < -0.16925518 and DrugB_gene194 < 1.0234866 and DrugB_gene270 < 0.47277498 and DrugB_gene374 < 0.20769405 and DrugB_gene408 >= 0.34541392 and DrugB_gene460 >= 0.412737 and DrugB_gene463 < -0.8484005 and DrugB_gene801 < -0.26791108 and DrugB_gene879 < 0.16356853 and DrugB_gene900 >= 1.3707905 and GO:0000122 >= 142.9509 and then value = 9.3430039281,None
9,None,None
