,0,1
0,None,None
1,None,None
2,if DrugA_gene38 < -0.404021 and DrugA_gene44 < 0.50195694 and DrugA_gene60 < -4.585125 and DrugA_gene70 >= 0.23704703 and DrugA_gene73 >= -0.6318637 and DrugA_gene86 < -0.60465676 and DrugA_gene130 < -0.79762125 and DrugA_gene310 < -0.09216911 and DrugA_gene313 < -4.715388 and DrugA_gene372 >= 0.7851995 and DrugA_gene419 >= 0.07992104 and DrugA_gene541 < -0.18362461 and DrugA_gene763 < 0.47285384 and DrugA_gene827 < -1.1622794 and DrugB_gene73 < -1.8414242 and DrugB_gene129 < 0.117751 and DrugB_gene310 < -0.70556223 and DrugB_gene313 >= 0.28179258 and DrugB_gene372 < 0.172366 and DrugB_gene419 >= 1.1929612 and DrugB_gene542 >= 1.3574432 and DrugB_gene763 >= -0.15113372 and then value = 4.925483436,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene38 < -0.39350787 and DrugA_gene60 >= 0.3775059 and DrugA_gene73 < -2.5465083 and DrugA_gene313 >= 1.2688496 and DrugA_gene542 < -1.537744 and DrugA_gene763 < 0.33185136 and DrugB_gene38 >= 2.8041875 and DrugB_gene70 >= 0.07172167 and DrugB_gene73 < 1.4242182 and DrugB_gene86 < 0.42003056 and then value = 2.2488946970000003,None
9,None,None
10,if DrugA_gene38 >= 0.07745241 and DrugA_gene44 < 0.224662 and DrugA_gene60 < -0.23391916 and DrugA_gene70 >= 0.36130208 and DrugA_gene73 >= 2.1569295 and DrugA_gene129 < -1.3341756 and DrugA_gene130 >= -0.2880677 and DrugA_gene223 < -0.08945076 and DrugA_gene310 < -0.25429893 and DrugA_gene372 >= -0.070707254 and DrugA_gene419 < -0.25269395 and DrugA_gene541 < -0.37961003 and DrugA_gene827 >= -0.098127425 and DrugB_gene38 >= 0.80219305 and DrugB_gene44 >= 0.17090629 and DrugB_gene60 < -2.0164604 and DrugB_gene70 < 0.28552702 and DrugB_gene73 < -0.41747314 and DrugB_gene86 >= 0.26111388 and DrugB_gene129 < -1.0768788 and DrugB_gene130 >= -0.40365285 and DrugB_gene310 >= 0.07325851 and DrugB_gene541 >= -0.338701 and DrugB_gene542 >= 0.046461374 and DrugB_gene763 < -0.17495051 and DrugB_gene827 < 0.12939663 and then value = 11.750709245000001,None
11,None,None
12,None,None
13,None,None
