,0,1
0,None,None
1,None,None
2,if DrugA_gene38 < -0.24379623 and DrugA_gene349 < -0.64101845 and DrugA_gene560 >= 1.3011519 and DrugA_gene694 >= 0.37558687 and DrugB_gene331 < 0.27176085 and DrugB_gene349 < 0.17492723 and DrugB_gene544 >= 0.08069822 and DrugB_gene560 >= 0.05090721 and DrugB_gene763 >= 0.4876439 and DrugB_gene838 < -2.262591 and then value = 3.61758630713,None
3,None,None
4,None,None
5,None,None
6,None,None
7,if DrugA_gene69 >= 0.7107581 and DrugA_gene245 >= -0.12029588 and DrugA_gene694 >= 1.0546298 and DrugB_gene69 < 0.7737806 and DrugB_gene245 >= 1.6628721 and DrugB_gene331 >= 1.4212648 and DrugB_gene694 >= 0.1271641 and then value = 0.7285327819999999,None
8,if DrugA_gene38 >= 1.26857 and DrugA_gene69 >= 0.7107581 and DrugA_gene245 >= -0.12029588 and DrugA_gene349 < 0.0058132512 and DrugA_gene544 >= 0.9787669 and DrugA_gene560 < -4.374193 and DrugA_gene838 >= 0.67564565 and DrugB_gene38 >= -0.7559201 and DrugB_gene69 < 0.855862 and DrugB_gene331 >= 1.4212648 and DrugB_gene544 >= -0.20388548 and DrugB_gene763 < -0.12583804 and then value = 8.943144770999998,None
9,None,None
10,if DrugA_gene38 >= -0.07178043 and DrugA_gene69 < -0.063928984 and DrugA_gene331 < -0.25492197 and DrugA_gene694 >= 0.49772143 and DrugA_gene703 < -0.91747504 and DrugB_gene38 >= 0.106888615 and DrugB_gene544 < -0.1613169 and DrugB_gene560 < -0.26521486 and DrugB_gene763 < -0.18854317 and then value = 14.190179986,None
11,None,None
12,None,None
13,if DrugA_gene69 < -0.18344107 and DrugA_gene245 >= 0.28334254 and DrugA_gene694 >= 0.17474522 and DrugA_gene838 >= 3.3833234 and DrugB_gene38 < -0.7148034 and DrugB_gene69 >= -0.35622454 and DrugB_gene245 >= 0.88094175 and DrugB_gene331 >= -0.07993442 and DrugB_gene349 >= -0.24370074 and DrugB_gene560 >= -0.48091286 and DrugB_gene694 < -0.012606015 and DrugB_gene763 < -0.7132942 and then value = 7.2856192267,None
14,if DrugA_gene38 < -0.20456281 and DrugA_gene69 < -0.33876017 and DrugA_gene349 < -0.64101845 and DrugA_gene560 < -0.48882717 and DrugA_gene703 < -0.24511708 and DrugA_gene763 < 0.41137055 and DrugB_gene38 < -0.7608613 and DrugB_gene245 >= 0.03558366 and DrugB_gene331 < 0.65575624 and DrugB_gene349 < 0.10149285 and DrugB_gene544 >= 1.0520322 and DrugB_gene560 < -0.17255497 and DrugB_gene763 >= 0.4876439 and DrugB_gene838 < 1.1910429 and then value = 16.44154816713,None
15,if DrugA_gene38 >= 1.26857 and DrugA_gene331 < 0.07741321 and DrugA_gene544 >= 0.9787669 and DrugA_gene560 < -4.374193 and DrugA_gene703 < -0.52337635 and DrugA_gene763 < -2.395009 and DrugA_gene838 >= 0.67564565 and DrugB_gene331 < -0.1772202 and DrugB_gene349 >= 0.2637027 and DrugB_gene560 < -0.4254979 and DrugB_gene694 >= -0.15769598 and DrugB_gene763 < -0.62283516 and DrugB_gene838 >= -0.1483556 and then value = 20.9797558888,None
