,0,1
0,None,None
1,None,None
2,if DrugA_gene23 < 0.46040547 and DrugA_gene38 >= 0.07428381 and DrugA_gene55 < -0.25475034 and DrugA_gene132 < 0.06496569 and DrugA_gene148 < -1.5200894 and DrugA_gene154 >= 1.6217 and DrugA_gene169 < 0.50285363 and DrugA_gene172 >= 2.3125052 and DrugA_gene251 < -1.2973903 and DrugA_gene262 >= 0.89661574 and DrugA_gene337 >= -0.0078004077 and DrugA_gene416 < -0.90727794 and DrugA_gene463 >= 0.09709739 and DrugA_gene513 < 0.1448435 and DrugA_gene679 >= 0.47139278 and DrugA_gene736 >= 0.3612336 and DrugA_gene776 >= 0.74505395 and DrugA_gene874 < 0.22754571 and DrugA_gene927 >= 0.4438251 and DrugA_gene937 < 0.42879856 and DrugB_gene23 >= -0.13201465 and DrugB_gene31 < -0.5177766 and DrugB_gene33 >= 0.4453235 and DrugB_gene38 >= 0.4319176 and DrugB_gene55 >= 0.26417285 and DrugB_gene132 < 0.014668379 and DrugB_gene148 < 0.06048631 and DrugB_gene154 < -1.4320283 and DrugB_gene169 < 0.2845661 and DrugB_gene172 < -0.5305855 and DrugB_gene205 < -2.2767873 and DrugB_gene226 < -0.36404115 and DrugB_gene245 < 0.030469317 and DrugB_gene251 >= 4.7296247 and DrugB_gene262 >= 0.89661574 and DrugB_gene279 < -1.4925792 and DrugB_gene337 >= 1.1327903 and DrugB_gene410 < -0.20299149 and DrugB_gene416 < -0.42167974 and DrugB_gene463 < -0.3654719 and DrugB_gene470 < -0.60176814 and DrugB_gene679 < -0.3414417 and DrugB_gene736 < 0.05891823 and DrugB_gene776 < 0.034988787 and DrugB_gene874 >= 0.54023325 and then value = 6.142930073999999,None
3,None,None
4,if DrugA_gene31 >= 1.354145 and DrugA_gene33 < 0.041340105 and DrugA_gene132 < 0.04942771 and DrugA_gene169 >= 2.5804873 and DrugA_gene172 >= 2.3125052 and DrugA_gene874 < 0.56119144 and DrugB_gene23 >= 0.15466194 and DrugB_gene38 < 0.02935729 and DrugB_gene172 < -0.5305855 and DrugB_gene205 < -0.9991465 and DrugB_gene279 < -1.561384 and DrugB_gene776 < 0.19066447 and compress_LAYER_level_boost_feature_0 >= 36.23889 and then value = 1.05644542,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene55 < -0.47911394 and DrugA_gene205 < 0.10359797 and DrugA_gene262 >= 0.80749345 and DrugA_gene279 < -1.1021407 and DrugA_gene470 >= 0.469904 and DrugA_gene776 >= 2.3634863 and DrugA_gene927 >= 0.32355756 and DrugB_gene33 >= -1.3367025 and DrugB_gene38 >= -0.78231525 and DrugB_gene279 >= -1.6252954 and compress_LAYER_level_boost_feature_0 >= 7.370558 and then value = 4.520293199999999,None
9,None,None
