,0,1
0,None,None
1,None,None
2,if DrugA_gene82 >= 0.24809512 and DrugA_gene168 < 0.4646559 and DrugA_gene422 < -0.58264065 and DrugA_gene423 < -0.7906445 and DrugB_gene82 >= 0.14083531 and DrugB_gene311 < -0.11859277 and DrugB_gene423 < -0.81594145 and GO:0051251 >= 148.12851 and then value = 4.5489288276,None
3,None,None
4,if DrugA_gene168 < 0.4646559 and DrugA_gene423 < -0.7906445 and DrugB_gene311 < -0.11859277 and then value = 0.36838263000000004,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene311 >= 0.08432175 and DrugA_gene422 < -0.6185875 and DrugB_gene82 < -1.1983703 and DrugB_gene168 >= 1.3409988 and DrugB_gene422 < -1.2648693 and GO:0051251 >= 148.12851 and then value = 3.7918973426,None
9,None,None
10,if DrugA_gene168 < 0.40972516 and DrugA_gene423 >= 4.9701815 and DrugB_gene82 < -0.8029527 and DrugB_gene168 >= 0.27893442 and DrugB_gene423 < 0.65071774 and GO:0051251 < -0.101825535 and then value = 7.1076943773000005,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene82 >= 0.23127857 and DrugA_gene168 < 0.04304225 and DrugA_gene311 >= 0.41945285 and DrugA_gene422 < -0.17654988 and DrugA_gene423 < 0.09648028 and DrugB_gene82 >= 2.1539278 and DrugB_gene168 >= 0.65367454 and DrugB_gene423 < 0.33276308 and GO:0051251 < -0.43912518 and then value = 12.480660638,None
15,if DrugA_gene82 >= 0.61046886 and DrugA_gene168 < 0.20344734 and DrugA_gene311 >= 0.41945285 and DrugA_gene422 < -0.22967085 and DrugA_gene423 < 0.09648028 and DrugB_gene82 >= 1.1556734 and DrugB_gene168 >= 0.65367454 and DrugB_gene423 < -0.81594145 and GO:0051251 < 8.993473 and then value = 13.692312178,None
16,None,None
17,None,None
18,if DrugA_gene82 < -0.3031723 and DrugA_gene168 < 0.093163304 and DrugB_gene422 >= 1.7505581 and DrugB_gene423 < 1.4441161 and GO:0051251 >= 43.53427 and then value = 0.29408808999999997,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,if DrugA_gene82 >= -0.13465507 and DrugA_gene168 < 0.21889174 and DrugA_gene311 >= 0.2895571 and DrugB_gene82 >= -0.34486416 and DrugB_gene168 < -0.004022871 and DrugB_gene311 >= 1.4317892 and DrugB_gene422 >= 0.59239817 and DrugB_gene423 >= -2.8892963 and GO:0051251 >= 148.12851 and then value = 8.157529187600002,None
25,if DrugA_gene82 >= 0.046172716 and DrugA_gene168 >= 1.0823771 and DrugA_gene311 >= -0.106878355 and DrugA_gene422 >= 1.5500276 and DrugA_gene423 < 0.12076861 and DrugB_gene82 >= 4.63655 and DrugB_gene311 < -0.8494696 and DrugB_gene422 < -0.26525158 and DrugB_gene423 < -0.20224825 and GO:0051251 >= 148.12851 and then value = 23.9021825776,None
26,None,None
27,if DrugA_gene168 < 0.0661489 and DrugA_gene422 < 0.18151227 and DrugA_gene423 >= 1.0285102 and DrugB_gene82 >= 2.1539278 and DrugB_gene168 >= 0.32667142 and DrugB_gene422 >= -0.060906976 and GO:0051251 < -1.5920107 and then value = 7.530111270000001,None
28,None,None
