,0,1
0,None,None
1,None,None
2,if DrugA_gene73 >= -0.45524633 and DrugA_gene93 >= 0.3056528 and DrugA_gene131 < -0.7338276 and DrugA_gene154 >= -0.013618694 and DrugA_gene293 < -0.53124845 and DrugA_gene423 < -0.49852088 and DrugB_gene2 >= 3.849934 and DrugB_gene33 >= -0.22382766 and DrugB_gene46 < -0.004897142 and DrugB_gene131 >= 0.06702005 and DrugB_gene137 >= 0.8288125 and DrugB_gene204 < -0.81947935 and DrugB_gene237 < -0.27877876 and DrugB_gene885 >= 0.45858854 and GO:0007409 >= 161.09198 and then value = 2.559181010937,None
3,None,None
4,if DrugA_gene293 < -0.53124845 and DrugA_gene423 < -0.49852088 and DrugB_gene2 >= 1.7965527 and DrugB_gene137 >= 0.8288125 and DrugB_gene204 < -0.81947935 and DrugB_gene885 >= 0.45858854 and then value = 0.188905183937,None
5,None,None
6,None,None
7,if DrugA_gene23 < -0.22514254 and DrugA_gene282 >= 0.48406 and DrugA_gene777 < -1.0308642 and DrugB_gene423 >= 0.5397571 and DrugB_gene914 < -0.067286 and then value = 1.198395332,None
8,None,None
9,if DrugA_gene293 < -0.53124845 and DrugA_gene423 < -0.49852088 and DrugB_gene2 >= 1.7965527 and DrugB_gene137 >= 0.8288125 and DrugB_gene204 < -0.81947935 and DrugB_gene885 >= 0.45858854 and then value = 0.188905183937,None
10,if DrugA_gene2 >= 4.790452 and DrugA_gene131 < -0.6261927 and DrugA_gene154 >= 0.20867269 and DrugA_gene290 < -0.48634398 and DrugA_gene600 >= 2.891501 and DrugA_gene885 >= 0.7585274 and DrugA_gene923 >= 2.7624202 and DrugB_gene23 < 0.45836276 and DrugB_gene73 >= 1.4242182 and DrugB_gene131 < -0.74804515 and DrugB_gene137 < -0.65242714 and DrugB_gene154 < -0.041097097 and DrugB_gene419 >= 0.2262223 and DrugB_gene423 < 0.79789674 and DrugB_gene513 >= -0.046159368 and then value = 3.184890728,None
11,None,None
12,None,None
13,if DrugA_gene2 >= 2.5732114 and DrugA_gene73 >= -0.5083226 and DrugA_gene131 < -0.6261927 and DrugA_gene137 >= 0.4768989 and DrugA_gene154 >= 0.6557305 and DrugA_gene282 < -3.1774204 and DrugA_gene293 < -0.53124845 and DrugA_gene423 < -0.49852088 and DrugA_gene885 >= 0.7585274 and DrugA_gene923 >= 2.7624202 and DrugB_gene2 >= 1.7965527 and DrugB_gene137 >= 0.8288125 and DrugB_gene204 < -0.81947935 and DrugB_gene293 >= -0.32463032 and DrugB_gene419 >= 0.2262223 and DrugB_gene885 >= 0.45858854 and GO:0007409 >= 141.20093 and then value = 0.6288114582369999,None
