,0,1
0,None,None
1,None,None
2,if DrugA_gene308 >= 0.14861058 and DrugA_gene519 >= 0.062988386 and DrugA_gene588 >= -0.010464043 and DrugA_gene863 < -0.5975933 and DrugA_gene924 < -0.3457088 and DrugB_gene117 < -1.2484751 and DrugB_gene519 < 0.24263364 and DrugB_gene588 < -2.6379538 and DrugB_gene744 >= 0.41402626 and DrugB_gene798 < 0.42109632 and DrugB_gene802 >= 0.12913391 and DrugB_gene825 < 0.14419028 and then value = 3.4570390299999993,None
3,None,None
4,if DrugA_gene825 < 0.0043106694 and DrugB_gene519 >= 0.93853027 and DrugB_gene588 >= 0.8702131 and DrugB_gene744 >= 0.40617165 and DrugB_gene798 < -3.3776002 and DrugB_gene802 < 0.45307428 and compress_LAYER_level_boost_feature_0 >= 178.75818 and then value = 0.279292959,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene519 >= 0.2690443 and DrugA_gene588 < -0.37469992 and DrugA_gene744 < -0.3633281 and DrugA_gene798 < -1.3391762 and DrugA_gene825 < -0.07897752 and DrugB_gene362 >= 3.0279484 and DrugB_gene519 >= 0.93853027 and DrugB_gene588 >= 0.8702131 and DrugB_gene744 >= 0.48621857 and DrugB_gene798 < -3.3776002 and DrugB_gene802 < 0.45307428 and DrugB_gene825 < 0.11538329 and DrugB_gene863 >= 0.87105954 and DrugB_gene924 < -0.64632773 and compress_LAYER_level_boost_feature_0 >= 88.60437 and then value = 4.673456934,None
9,None,None
10,if DrugA_gene308 < -0.29911023 and DrugA_gene519 >= 0.28573003 and DrugA_gene588 >= 0.24055901 and DrugA_gene744 >= 0.49244368 and DrugA_gene798 >= 0.76482534 and DrugA_gene802 < -0.10743086 and DrugA_gene825 < -0.10385616 and DrugA_gene863 < -0.21408898 and DrugA_gene924 < -0.4174202 and DrugB_gene117 < -0.13056998 and DrugB_gene308 >= -0.1311599 and DrugB_gene519 < -0.29765248 and DrugB_gene798 < -0.1656211 and DrugB_gene802 < -0.09591907 and DrugB_gene825 >= 0.99069643 and DrugB_gene863 >= 0.91719806 and DrugB_gene924 >= 1.4716501 and then value = 4.531857778399999,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene308 >= 2.6380956 and DrugA_gene362 < 0.24381435 and DrugA_gene744 >= 0.030188397 and DrugA_gene798 < -0.5508586 and DrugA_gene825 < 0.25329304 and DrugA_gene863 >= 1.7629589 and DrugA_gene924 >= 2.1800237 and DrugB_gene362 < 0.80342495 and DrugB_gene519 < -0.43344384 and DrugB_gene744 < -2.7953439 and DrugB_gene825 < 0.2240839 and DrugB_gene863 >= 1.0117214 and DrugB_gene924 >= 0.56506556 and then value = 9.982622215000003,None
