,0,1
0,None,None
1,None,None
2,if DrugA_gene35 < -0.3198862 and DrugA_gene131 < 0.038777232 and DrugA_gene140 < 0.00395957 and DrugA_gene317 < -0.57563543 and DrugA_gene332 < 0.08013058 and DrugA_gene453 < -0.80963814 and DrugA_gene516 < -0.5370702 and DrugB_gene11 < -0.0030042771 and DrugB_gene162 >= 0.5426689 and DrugB_gene332 < -0.15459779 and DrugB_gene440 < 0.21667597 and DrugB_gene584 >= 0.11644307 and DrugB_gene713 >= -0.5564271 and GO:1903078 < -9.752317 and then value = 5.083819785,None
3,None,None
4,if DrugA_gene30 >= 0.13474257 and DrugA_gene33 >= 1.6356936 and DrugA_gene35 < -1.6291316 and DrugA_gene143 < -1.0806847 and DrugA_gene181 < 0.4755314 and DrugA_gene315 < 0.074695595 and DrugA_gene332 < -0.2627735 and DrugA_gene453 < -1.3576764 and DrugA_gene516 < -0.05880806 and DrugA_gene817 >= 0.41644165 and DrugB_gene33 >= 0.44819546 and DrugB_gene35 < -0.62866974 and DrugB_gene131 >= -0.2753034 and DrugB_gene140 < -1.1515399 and DrugB_gene315 >= 1.8766444 and DrugB_gene422 < 0.12231922 and DrugB_gene703 < -1.0532889 and DrugB_gene713 < -2.130156 and GO:1900740 < 5.967628 and compress_node_level_boost_feature_0 >= 19.397438 and then value = 3.7889473299999996,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 < 0.28653616 and DrugA_gene30 < -3.032931 and DrugA_gene131 < 0.038777232 and DrugA_gene140 < 0.00395957 and DrugA_gene332 < 0.08013058 and DrugA_gene584 >= 0.30919155 and DrugB_gene131 >= -0.5261515 and DrugB_gene162 < 0.8507047 and DrugB_gene315 >= -0.031540997 and DrugB_gene584 >= 0.11644307 and GO:1903078 >= 44.596573 and compress_node_level_boost_feature_0 >= 31.281618 and then value = 1.7640911545300002,None
9,if DrugA_gene33 < 0.37116712 and DrugA_gene162 >= -0.4638693 and DrugA_gene293 >= 0.22524393 and DrugA_gene332 >= 0.8655956 and DrugA_gene703 >= 0.09482503 and DrugB_gene35 < -2.058741 and DrugB_gene131 < -1.8487782 and DrugB_gene179 < -0.09366663 and DrugB_gene317 >= -0.2719556 and DrugB_gene519 < 0.2254702 and DrugB_gene703 < -0.006670435 and DrugB_gene713 < -0.5582871 and GO:1900740 >= 39.991257 and GO:1903078 >= 44.596573 and compress_node_level_boost_feature_0 >= 50.79087 and then value = 2.1614110121300003,None
10,if DrugA_gene33 < -0.113338426 and DrugA_gene317 < -1.4835534 and DrugA_gene332 < -0.23193343 and DrugA_gene440 >= -0.00073370617 and DrugA_gene519 >= -0.34779203 and DrugA_gene749 >= 0.7942729 and DrugB_gene315 < -0.5609175 and DrugB_gene440 >= 0.65281177 and DrugB_gene451 < 0.23288792 and DrugB_gene548 >= 0.13243599 and DrugB_gene584 >= 0.11373773 and DrugB_gene713 < -0.91749126 and then value = 11.188639393999999,None
11,None,None
12,None,None
13,None,None
