,0,1
0,None,None
1,None,None
2,if DrugA_gene2 < 0.2159481 and DrugA_gene43 < 0.38526523 and DrugA_gene169 < -1.3080329 and DrugA_gene189 < -4.0497594 and DrugA_gene211 >= 0.65240407 and DrugA_gene362 < 0.3597514 and DrugA_gene374 < 0.52498484 and DrugA_gene393 < 0.207434 and DrugA_gene451 >= 0.7430965 and DrugA_gene695 < -0.5203402 and DrugA_gene950 < -0.14347985 and DrugB_gene2 >= 0.52805096 and DrugB_gene43 < -0.15910682 and DrugB_gene151 >= 0.21309382 and DrugB_gene169 < 0.29791862 and DrugB_gene189 < 0.71842897 and DrugB_gene211 < -0.018579023 and DrugB_gene213 >= 1.1418519 and DrugB_gene234 < 0.7812945 and DrugB_gene244 >= 0.34016237 and DrugB_gene362 < -0.3826443 and DrugB_gene374 >= 0.61545897 and DrugB_gene388 >= 0.28439426 and DrugB_gene393 < -0.91227496 and DrugB_gene417 < -0.4898077 and DrugB_gene451 >= 0.15149793 and DrugB_gene695 >= -0.026407966 and GO:0002275 < -0.16509789 and GO:0002285 < 5.2590437 and compress_node_level_boost_feature_0 >= 171.76659 and then value = 5.984876167,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene43 < 0.037827197 and DrugA_gene151 < -1.424825 and DrugA_gene244 < -0.2471458 and DrugA_gene362 < -0.12033719 and DrugA_gene374 < 0.68674624 and DrugA_gene417 < -0.3257222 and DrugB_gene2 >= 3.849934 and DrugB_gene169 >= 5.4207807 and DrugB_gene213 < -0.2267803 and DrugB_gene234 >= 0.3322935 and DrugB_gene244 >= -0.07729897 and DrugB_gene417 < 0.17153478 and DrugB_gene427 >= 0.82139754 and DrugB_gene447 < 0.31036395 and GO:0002275 < 4.045904 and GO:0002285 < 12.52903 and compress_node_level_boost_feature_0 >= 14.085551 and then value = 3.5564100966999996,None
9,None,None
10,if DrugA_gene2 < 0.26842403 and DrugA_gene151 < 0.03324565 and DrugA_gene169 >= 4.515053 and DrugA_gene211 < -1.6073639 and DrugA_gene244 < -0.2471458 and DrugA_gene362 < -2.276225 and DrugA_gene388 >= 0.023574973 and DrugA_gene393 < -0.4916802 and DrugA_gene417 >= 1.0083181 and DrugA_gene427 < -0.67917085 and DrugA_gene447 >= 0.33193427 and DrugA_gene451 >= -0.12654284 and DrugB_gene2 >= 3.849934 and DrugB_gene151 >= -0.07321833 and DrugB_gene169 >= 5.4207807 and DrugB_gene189 >= -0.5899019 and DrugB_gene213 < -0.5021187 and DrugB_gene234 >= 0.3322935 and DrugB_gene362 < -0.3826443 and DrugB_gene374 >= 0.61325157 and DrugB_gene427 >= 0.82139754 and DrugB_gene447 < -1.1375442 and GO:0002275 >= 25.990997 and GO:0002285 < 19.928871 and compress_node_level_boost_feature_0 >= 16.90343 and then value = 6.729193152,None
11,None,None
12,None,None
13,None,None
