,0,1
0,None,None
1,None,None
2,if DrugA_gene73 >= -0.43883848 and DrugA_gene209 >= 0.4890219 and DrugA_gene210 >= 1.4526782 and DrugA_gene233 >= 4.4661818 and DrugA_gene595 < -1.0997357 and DrugA_gene609 < 0.4958307 and DrugA_gene682 < -0.24000844 and DrugA_gene914 < -0.11554792 and DrugB_gene21 < -0.45225567 and DrugB_gene73 >= 1.1845298 and DrugB_gene84 >= 0.23063317 and DrugB_gene195 >= 0.014574171 and DrugB_gene209 < -0.43692523 and DrugB_gene210 >= 0.101345494 and DrugB_gene290 >= 0.089813255 and DrugB_gene560 >= -0.2341372 and DrugB_gene595 < -0.16552517 and DrugB_gene682 >= 0.096673906 and then value = 4.3950514400000005,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene21 < -0.23732981 and DrugA_gene233 < 0.007946418 and DrugA_gene235 < 0.13391879 and DrugA_gene560 >= 1.631993 and DrugA_gene609 >= 2.3894365 and DrugB_gene21 < 0.5991329 and DrugB_gene73 < 2.2771301 and DrugB_gene914 < 0.7876767 and compress_LAYER_level_boost_feature_0 >= 70.469475 and then value = 1.1520099129699999,None
9,None,None
10,if DrugA_gene73 >= -0.30253404 and DrugA_gene84 >= 0.66494966 and DrugA_gene195 < -0.66361237 and DrugA_gene209 < -4.8509054 and DrugA_gene210 < 0.010688413 and DrugA_gene235 < 0.43043596 and DrugA_gene290 >= 0.7523945 and DrugA_gene595 >= 0.5336859 and DrugA_gene609 < -0.31481683 and DrugA_gene721 >= 0.0002686996 and DrugA_gene914 < -0.027367542 and DrugB_gene21 >= 1.1036458 and DrugB_gene84 >= 2.0425014 and DrugB_gene195 < -0.9856204 and DrugB_gene209 < -0.43692523 and DrugB_gene210 < -0.29362395 and DrugB_gene595 >= -0.20644802 and DrugB_gene682 >= 0.096673906 and DrugB_gene914 >= 0.5638214 and then value = 7.901481487999999,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene21 >= 0.5045976 and DrugA_gene73 >= -0.48447996 and DrugA_gene195 >= 0.014574171 and DrugA_gene210 >= 2.090383 and DrugA_gene233 >= 3.8249674 and DrugA_gene290 >= 0.22939926 and DrugA_gene297 >= 1.1971233 and DrugA_gene560 >= 0.7559303 and DrugA_gene682 >= 0.12812729 and DrugA_gene721 >= 0.31114978 and DrugA_gene914 >= 1.1291282 and DrugB_gene73 >= 1.2881205 and DrugB_gene84 < 5.370205 and DrugB_gene195 >= 0.54313725 and DrugB_gene595 >= 4.453175 and DrugB_gene721 < -1.0703219 and then value = 31.150862607999997,None
