,0,1
0,None,None
1,None,None
2,if DrugA_gene43 < -0.054919064 and DrugA_gene84 >= 0.45831513 and DrugA_gene282 >= 2.9614842 and DrugA_gene393 >= 0.57929814 and DrugA_gene408 < -0.49578887 and DrugA_gene423 < -0.2527389 and DrugA_gene441 < 0.17875418 and DrugA_gene642 >= 0.40680766 and DrugA_gene737 >= 0.1964967 and DrugB_gene13 < -1.6131961 and DrugB_gene43 >= 0.23271999 and DrugB_gene84 >= 5.370205 and DrugB_gene117 < -0.037227836 and DrugB_gene126 >= -0.38738915 and DrugB_gene244 < -0.38226962 and DrugB_gene265 < -0.46560585 and DrugB_gene297 >= 0.027152766 and DrugB_gene640 < -2.24139 and DrugB_gene642 >= 0.62449586 and DrugB_gene739 >= 0.20926361 and DrugB_gene763 >= 0.22775686 and DrugB_gene953 >= 0.039999142 and GO:0046907 >= 84.307175 and GO:0002576 >= 127.55316 and GO:0043299 < 2.8625207 and compress_node_level_boost_feature_0 >= 43.011963 and compress_LAYER_level_boost_feature_1 < 6.20815 and then value = 5.811070022000001,None
3,None,None
4,if DrugA_gene679 < -0.6507545 and DrugB_gene13 < -2.0658288 and DrugB_gene297 < 0.10353406 and DrugB_gene953 >= -0.04016286 and GO:0051650 < -52.592308 and GO:0046907 < -40.358665 and GO:0002576 < -26.435913 and compress_node_level_boost_feature_0 < -39.15831 and then value = 0.263459864,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene292 < -0.6416686 and DrugA_gene338 >= 0.5788209 and DrugA_gene408 >= 0.43772298 and DrugA_gene526 >= 0.6004967 and DrugA_gene652 < -0.21384795 and DrugA_gene763 < 0.12525356 and DrugA_gene892 < -0.44083422 and DrugB_gene9 < -1.2962513 and DrugB_gene13 < 1.098208 and DrugB_gene117 >= -0.16903344 and DrugB_gene195 >= -0.08243911 and DrugB_gene338 >= 0.37631422 and DrugB_gene362 >= 0.9788177 and DrugB_gene438 >= -0.63241005 and DrugB_gene713 >= -2.6096592 and GO:0046907 < -27.830025 and compress_node_level_boost_feature_0 < -25.684927 and then value = 3.0750587560000002,None
9,None,None
