,0,1
0,None,None
1,None,None
2,if DrugA_gene47 >= 1.7304335 and DrugA_gene49 >= 2.3107686 and DrugA_gene330 >= 1.2950466 and DrugA_gene396 < 0.092472866 and DrugA_gene655 >= 1.3225443 and DrugA_gene954 >= 0.9625323 and DrugB_gene21 < -1.9252399 and DrugB_gene49 < 0.6791668 and DrugB_gene187 < -0.7451965 and DrugB_gene330 >= -0.009837624 and DrugB_gene396 >= -0.6175145 and DrugB_gene655 >= 0.0979738 and DrugB_gene954 < -0.7062088 and then value = 8.0296641481,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene21 < -0.29301417 and DrugA_gene49 >= 0.64596975 and DrugA_gene330 >= 0.5078442 and DrugA_gene396 < -1.129619 and DrugA_gene954 >= 0.13994437 and DrugB_gene49 < 0.15927866 and DrugB_gene187 >= -0.5095519 and DrugB_gene330 >= 0.1503471 and DrugB_gene655 >= -0.65685785 and then value = 2.229437461,None
9,None,None
10,if DrugA_gene9 < 0.4631671 and DrugA_gene47 < -0.4680327 and DrugA_gene49 >= 2.3107686 and DrugA_gene140 < -1.923775 and DrugA_gene151 >= 1.1058116 and DrugA_gene330 >= 0.48663515 and DrugA_gene655 < -2.288604 and DrugB_gene49 < -0.017704174 and DrugB_gene140 >= 0.12393722 and DrugB_gene187 >= -0.6735266 and DrugB_gene330 < 0.06865497 and DrugB_gene396 >= -0.040810764 and DrugB_gene655 >= 0.13368303 and DrugB_gene954 < -0.39304477 and then value = 14.80953202138,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene9 < -0.1430856 and DrugA_gene21 < -0.4337018 and DrugA_gene49 >= 2.3107686 and DrugA_gene151 >= 0.7339858 and DrugA_gene251 < -0.8884975 and DrugA_gene330 >= 0.99953437 and DrugA_gene396 < -0.88465726 and DrugA_gene655 >= 1.6307116 and DrugA_gene954 >= 0.5191833 and DrugB_gene49 < 0.71071047 and DrugB_gene140 >= 0.6696492 and DrugB_gene151 >= 0.6548449 and DrugB_gene187 >= 0.080474645 and DrugB_gene251 >= 0.46363217 and DrugB_gene330 >= 0.06865497 and DrugB_gene655 >= 3.3554463 and then value = 19.482426024,None
15,if DrugA_gene49 >= 2.3107686 and DrugA_gene140 < -1.1495733 and DrugA_gene151 >= 0.7339858 and DrugA_gene330 >= 0.99953437 and DrugA_gene396 < -0.88465726 and DrugA_gene655 >= 1.6307116 and DrugB_gene9 < 0.4595005 and DrugB_gene47 >= -0.6061374 and DrugB_gene49 < 0.16205862 and DrugB_gene140 >= 0.6696492 and DrugB_gene151 >= 0.6548449 and DrugB_gene251 >= 0.46363217 and DrugB_gene655 >= 3.3554463 and then value = 26.155762323999998,None
16,None,None
17,None,None
