,0,1
0,None,None
1,None,None
2,if DrugA_gene77 >= 0.24382311 and DrugA_gene106 < -0.21912551 and DrugA_gene226 >= 0.40382195 and DrugA_gene245 >= 0.58054954 and DrugA_gene548 >= 3.9241734 and DrugA_gene553 < -1.35925 and DrugB_gene77 < -0.22920972 and DrugB_gene106 >= 0.34447744 and DrugB_gene151 >= 0.31909034 and DrugB_gene161 >= -0.7014632 and DrugB_gene456 >= 0.1511161 and DrugB_gene513 >= 0.40569508 and then value = 10.73844595,None
3,None,None
4,if DrugA_gene226 < -1.4586527 and DrugB_gene77 >= 0.16510004 and DrugB_gene106 >= 0.865554 and DrugB_gene161 < -1.31388 and DrugB_gene245 >= 0.1738829 and DrugB_gene456 >= 1.4730439 and DrugB_gene513 < 0.4691574 and DrugB_gene548 < -0.7229593 and then value = 2.7739384972000005,None
5,None,None
6,None,None
7,if DrugA_gene77 < -0.5588151 and DrugA_gene226 >= 0.6756238 and DrugA_gene245 >= 0.44249094 and DrugA_gene456 >= 0.15300259 and DrugA_gene548 < -1.3381917 and DrugA_gene553 >= -0.039883193 and DrugB_gene2 >= 0.04792519 and DrugB_gene245 < 0.07832657 and DrugB_gene456 < 0.79276717 and then value = 1.124113536,None
8,if DrugA_gene151 < -0.5046095 and DrugA_gene161 < -0.5933729 and DrugA_gene226 >= 1.9275062 and DrugA_gene245 >= 0.1267899 and DrugB_gene151 < -0.23907569 and DrugB_gene226 < 0.4798728 and DrugB_gene456 < 1.46245 and DrugB_gene548 < 0.08957357 and then value = 3.75498093,None
9,None,None
10,if DrugA_gene2 < -1.114362 and DrugA_gene77 < -0.05241422 and DrugA_gene106 >= 0.34039295 and DrugA_gene151 < -0.2539379 and DrugA_gene161 < -0.123046614 and DrugA_gene226 >= 0.6756238 and DrugA_gene245 >= 0.44249094 and DrugA_gene456 >= 0.15544066 and DrugA_gene513 < 0.27320746 and DrugA_gene553 >= 1.4019332 and DrugB_gene2 >= 2.6456885 and DrugB_gene151 >= 0.50701845 and DrugB_gene161 < -0.77095497 and DrugB_gene456 >= 1.4730439 and then value = 29.395609915999994,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene2 < 0.20072772 and DrugA_gene106 >= 0.34039295 and DrugA_gene161 < -0.01525556 and DrugA_gene245 >= 0.22528282 and DrugA_gene553 >= 0.0034782644 and DrugB_gene77 >= -0.5742805 and DrugB_gene106 >= 0.50637066 and DrugB_gene161 < 0.974711 and DrugB_gene226 >= 0.41742682 and DrugB_gene245 >= 0.09224832 and DrugB_gene553 < -0.0052662753 and then value = 33.562619494500005,None
