,0,1
0,None,None
1,None,None
2,if DrugA_gene9 >= 5.356957 and DrugA_gene93 >= 0.8987745 and DrugA_gene94 >= 0.196345 and DrugA_gene184 >= 3.5982456 and DrugA_gene201 < -4.4604087 and DrugA_gene224 < 0.20875522 and DrugA_gene244 >= 2.0603676 and DrugA_gene354 < -0.0045092916 and DrugA_gene427 >= 0.49185407 and DrugA_gene448 >= 0.95998967 and DrugA_gene460 < 0.34764004 and DrugB_gene93 < -0.5362767 and DrugB_gene94 >= -0.24284758 and DrugB_gene162 >= 0.6102395 and DrugB_gene184 < -0.2757231 and DrugB_gene201 >= 4.4213285 and DrugB_gene244 < 0.04135725 and DrugB_gene330 >= -0.24827534 and DrugB_gene354 >= -0.1579471 and DrugB_gene415 < -1.8690047 and DrugB_gene427 < -0.44874957 and DrugB_gene448 >= 1.31611 and DrugB_gene460 < -1.0457878 and then value = 3.8323108220000006,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene9 < -0.649699 and DrugA_gene162 >= 0.7920984 and DrugA_gene330 >= 0.035236247 and DrugA_gene340 < -0.25927493 and DrugA_gene354 < -0.13240272 and DrugA_gene448 < 0.01895469 and DrugB_gene9 >= 5.356957 and DrugB_gene93 >= 1.0001999 and DrugB_gene224 < 1.2408476 and DrugB_gene244 >= -0.22754964 and DrugB_gene324 < -0.37600607 and DrugB_gene330 >= 0.70956516 and DrugB_gene340 >= 0.87197083 and DrugB_gene415 < -1.8690047 and DrugB_gene460 < -0.011433743 and then value = 3.8301176449999996,None
9,None,None
10,if DrugA_gene9 < -0.0007515317 and DrugA_gene94 >= 0.29539996 and DrugA_gene201 >= 7.8482256 and DrugA_gene224 < 0.353186 and DrugA_gene330 >= 0.44408286 and DrugA_gene415 < -0.68769443 and DrugA_gene427 >= 0.30676144 and DrugB_gene9 < -0.6230626 and DrugB_gene93 >= 1.0001999 and DrugB_gene94 < -0.24284758 and DrugB_gene184 < -0.680472 and DrugB_gene224 >= 1.2408476 and DrugB_gene324 >= 2.0203192 and DrugB_gene340 < -0.44065 and DrugB_gene354 < -0.709937 and DrugB_gene460 < -0.20153204 and then value = 7.651997786700001,None
11,None,None
12,None,None
13,if DrugA_gene94 < -1.0199746 and DrugA_gene224 < -0.012339618 and DrugA_gene244 < -0.58414316 and DrugA_gene324 < -2.5158992 and DrugA_gene330 < -1.212426 and DrugA_gene427 < -0.67917085 and DrugB_gene224 < -0.15853539 and DrugB_gene244 >= -0.070048966 and DrugB_gene330 >= 0.3174181 and DrugB_gene415 >= 0.08096614 and DrugB_gene448 < -0.2837689 and compress_LAYER_level_boost_feature_0 >= 150.16966 and then value = 0.9190942767,None
