,0,1
0,None,None
1,None,None
2,if DrugA_gene79 < -0.8711964 and DrugA_gene209 >= 0.47250813 and DrugA_gene401 < -0.6460092 and DrugA_gene446 >= 1.2854924 and DrugA_gene567 < 0.096011505 and DrugA_gene651 >= 0.12797171 and DrugA_gene813 >= -0.19776782 and DrugB_gene42 < -0.31635773 and DrugB_gene167 < -0.097396456 and DrugB_gene374 >= 4.5928473 and DrugB_gene467 < 0.38699716 and DrugB_gene603 < 0.25462708 and DrugB_gene651 < -2.3319716 and DrugB_gene757 >= 4.0938606 and DrugB_gene819 >= -0.19584185 and DrugB_gene856 >= 0.09939256 and DrugB_gene932 >= 0.43389586 and GO:0045892 < 7.1684437 and GO:0017148 < -3.6995244 and compress_node_level_boost_feature_0 < -0.6265023 and then value = 4.79256573964,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene19 < -2.137134 and DrugA_gene88 >= 0.40597492 and DrugA_gene141 < 0.021768032 and DrugA_gene167 < -1.6450763 and DrugA_gene757 >= 0.115910396 and DrugB_gene42 < 0.043095898 and DrugB_gene651 < -0.21168855 and DrugB_gene660 < 3.6253023 and DrugB_gene879 < -0.12015803 and GO:0045892 >= 101.52279 and GO:0017148 >= 14.7265 and compress_node_level_boost_feature_0 >= 130.80307 and then value = 3.0586011771,None
9,None,None
10,if DrugA_gene79 >= -0.55726725 and DrugA_gene167 >= -0.09915475 and DrugA_gene374 < -0.62517875 and DrugA_gene476 >= 0.41978136 and DrugA_gene511 >= 0.5012449 and DrugA_gene567 < 0.20825195 and DrugA_gene603 >= 0.6648343 and DrugA_gene660 < 0.0036806166 and DrugA_gene757 < -0.7345583 and DrugA_gene813 >= -0.13686582 and DrugA_gene856 < -0.007824297 and DrugA_gene912 >= -0.29016215 and DrugB_gene19 >= 0.15196058 and DrugB_gene167 >= 0.48990744 and DrugB_gene260 < -1.2328892 and DrugB_gene356 >= 0.829113 and DrugB_gene374 >= 2.903531 and DrugB_gene467 < 0.33228776 and DrugB_gene516 < -0.047413066 and DrugB_gene593 >= 1.2644752 and DrugB_gene603 < 0.35033742 and DrugB_gene696 < 0.15690348 and DrugB_gene757 >= 4.722561 and DrugB_gene765 < -0.58840334 and DrugB_gene813 >= -0.37607977 and DrugB_gene879 < -0.062454134 and DrugB_gene932 >= 0.43389586 and GO:0045892 < 7.1684437 and GO:0017148 < 12.683311 and then value = 7.6822414666,None
11,None,None
12,None,None
13,if DrugA_gene133 >= 1.2711446 and DrugA_gene167 >= -0.3787031 and DrugA_gene379 >= -0.012008997 and DrugA_gene593 >= 0.0034509292 and DrugA_gene603 >= 0.5251941 and DrugA_gene813 >= 0.7510809 and DrugA_gene819 >= 0.77773416 and DrugB_gene516 < -0.77303445 and DrugB_gene523 >= 0.8258643 and DrugB_gene768 >= 0.777727 and DrugB_gene772 < 0.3278497 and DrugB_gene912 >= -0.71703565 and then value = 0.33576497699999996,None
