,0,1
0,None,None
1,None,None
2,if DrugA_gene2 < -0.34589005 and DrugA_gene45 < -1.6813215 and DrugA_gene146 >= 0.7971 and DrugA_gene151 < 0.15316659 and DrugA_gene471 < -0.12692112 and DrugB_gene45 >= -0.2812702 and DrugB_gene151 >= 0.4168201 and DrugB_gene184 >= 0.09572005 and DrugB_gene195 >= 0.8576125 and DrugB_gene201 >= 0.14796217 and DrugB_gene210 >= 0.55089957 and DrugB_gene417 >= -0.0039613144 and DrugB_gene471 >= 0.04150685 and DrugB_gene628 >= 0.38292438 and then value = 8.24734482537,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene42 >= -0.069785014 and DrugA_gene45 < -1.0289063 and DrugA_gene146 >= -0.37136987 and DrugA_gene195 < -0.9114398 and DrugA_gene201 < -0.37788206 and DrugA_gene269 < -0.0096037565 and DrugA_gene292 >= 0.48135072 and DrugA_gene432 >= 0.38575083 and DrugA_gene437 >= 0.39938146 and DrugA_gene445 >= 0.3155166 and DrugA_gene471 < 0.46026838 and DrugB_gene2 >= -0.15173703 and DrugB_gene45 < -1.4383008 and DrugB_gene65 < -2.6272483 and DrugB_gene146 < 1.0301133 and DrugB_gene168 < -0.22972408 and DrugB_gene195 >= 0.060877353 and DrugB_gene201 < 0.23445247 and DrugB_gene223 < 0.495769 and DrugB_gene292 < -0.21735105 and DrugB_gene442 >= 0.6811224 and DrugB_gene465 >= 0.8687097 and DrugB_gene471 < 0.15375578 and DrugB_gene479 >= 0.7746288 and then value = 9.292141590509999,None
9,None,None
10,if DrugA_gene45 < -1.7149483 and DrugA_gene151 < 0.1972683 and DrugA_gene442 >= 0.6003041 and DrugA_gene471 < -0.21882835 and DrugB_gene2 < -0.5243374 and DrugB_gene42 < -0.18742663 and DrugB_gene65 >= 0.75627637 and DrugB_gene146 >= -0.17343116 and DrugB_gene151 >= 0.2924518 and DrugB_gene184 >= 0.12056805 and DrugB_gene201 < 0.31586993 and DrugB_gene210 >= 1.3460789 and DrugB_gene277 < -0.069965646 and DrugB_gene465 >= 0.8687097 and DrugB_gene471 >= 0.4864518 and DrugB_gene628 < -0.96832204 and then value = 17.4575846854,None
11,None,None
12,None,None
13,if DrugA_gene2 < -0.023191676 and DrugA_gene45 < -0.00046061724 and DrugA_gene184 >= 0.56822187 and DrugB_gene146 < -0.20708984 and DrugB_gene161 < -0.68686974 and DrugB_gene201 < 0.39009184 and then value = 0.761013842,None
