,0,1
0,None,None
1,None,None
2,if DrugA_gene39 < 0.5714265 and DrugA_gene201 >= 0.73494095 and DrugA_gene368 >= 0.3168698 and DrugA_gene489 >= 0.9815881 and DrugA_gene505 < 0.040505134 and DrugA_gene558 >= -0.101740204 and DrugA_gene560 >= 0.56525916 and DrugA_gene619 < 0.040862184 and DrugA_gene794 < -0.21560434 and DrugB_gene39 < 0.18654767 and DrugB_gene40 >= 0.18665129 and DrugB_gene195 < -0.9080384 and DrugB_gene201 >= 2.0907125 and DrugB_gene505 < -0.43912536 and DrugB_gene560 >= -0.48091286 and DrugB_gene619 < -0.5295464 and DrugB_gene794 < -0.19029036 and then value = 13.66622814,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene9 < -3.1964545 and DrugA_gene195 >= 0.31454724 and DrugB_gene39 < 0.34995687 and DrugB_gene40 >= 0.19893146 and DrugB_gene201 < 0.23445247 and DrugB_gene489 < 0.14810465 and DrugB_gene505 >= -0.29504788 and DrugB_gene558 >= 0.33925998 and DrugB_gene560 < -0.48091286 and DrugB_gene619 < -0.5295464 and then value = 9.516449439499999,None
9,None,None
10,if DrugA_gene9 >= 1.5326371 and DrugA_gene15 >= 1.1161683 and DrugA_gene40 >= 0.1803324 and DrugA_gene201 >= 0.73494095 and DrugA_gene368 < -0.12209664 and DrugA_gene462 >= 0.15295525 and DrugA_gene489 >= 0.9815881 and DrugA_gene505 < 0.0839583 and DrugA_gene560 >= 1.9961681 and DrugA_gene619 < 0.2082181 and DrugA_gene794 < -0.40308952 and DrugB_gene39 < 0.34995687 and DrugB_gene368 < 0.0030491836 and DrugB_gene462 < -4.9494367 and DrugB_gene619 < -0.50178 and then value = 19.83562836,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene9 >= 5.356957 and DrugA_gene15 < -1.1126698 and DrugA_gene39 < -0.40901417 and DrugA_gene40 >= 0.17277145 and DrugA_gene558 >= 1.4394445 and DrugA_gene560 < -0.48882717 and DrugA_gene794 < 0.0023773543 and DrugB_gene9 < 5.356957 and DrugB_gene15 >= 0.8437064 and DrugB_gene39 >= 0.4945057 and DrugB_gene40 < -0.77456295 and DrugB_gene201 >= 0.23445247 and DrugB_gene368 >= 0.61246216 and DrugB_gene505 < -0.310709 and DrugB_gene558 < 2.9928136 and DrugB_gene560 < -0.15088642 and DrugB_gene619 >= 0.4097795 and then value = 26.2693313963,None
15,if DrugA_gene9 < -0.78184795 and DrugA_gene40 < -0.5333717 and DrugA_gene195 >= 1.4630597 and DrugA_gene462 >= 0.22711498 and DrugA_gene505 < -0.054087646 and DrugB_gene40 < -0.22712652 and DrugB_gene201 >= -0.018058017 and DrugB_gene368 < 0.59972596 and DrugB_gene489 >= 1.0145257 and DrugB_gene505 >= 0.0022977106 and DrugB_gene558 < 0.9345379 and DrugB_gene560 < -0.070464626 and DrugB_gene619 < -0.5295464 and DrugB_gene794 >= 0.3740483 and then value = 17.94548955,None
16,None,None
17,None,None
