,0,1
0,None,None
1,None,None
2,if DrugA_gene31 >= 1.0054427 and DrugA_gene151 < 0.14190072 and DrugA_gene181 < 0.025601842 and DrugA_gene187 < -0.4931274 and DrugA_gene244 >= 0.50038826 and DrugA_gene352 >= 2.910696 and DrugA_gene695 < -0.30690575 and DrugB_gene31 < -0.7772757 and DrugB_gene47 < -0.18649936 and DrugB_gene181 < -0.18842931 and DrugB_gene244 < -1.2868 and DrugB_gene330 < -1.3202738 and DrugB_gene408 < -0.24116623 and DrugB_gene695 >= 2.4587307 and then value = 9.953441851000001,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene181 < 0.016109252 and DrugA_gene352 < -0.70157504 and DrugB_gene2 >= 0.2604457 and DrugB_gene31 < -0.7768005 and DrugB_gene151 < 0.2512816 and DrugB_gene181 < 0.016109252 and DrugB_gene244 >= 0.14853272 and DrugB_gene352 >= 0.27800602 and DrugB_gene408 < -2.0804536 and DrugB_gene695 >= 0.3790333 and then value = 5.051982668200001,None
9,None,None
10,if DrugA_gene31 >= 1.0306547 and DrugA_gene187 >= 0.15168196 and DrugA_gene244 < -0.95454454 and DrugA_gene330 >= 0.77398396 and DrugB_gene2 >= 0.5600625 and DrugB_gene31 < -0.6507218 and DrugB_gene151 >= 0.2512816 and DrugB_gene181 >= -0.13777465 and DrugB_gene187 >= -0.53367543 and DrugB_gene244 >= 0.14853272 and DrugB_gene352 >= 0.27800602 and DrugB_gene408 < -0.2387441 and DrugB_gene695 >= 0.3790333 and then value = 19.321784942200004,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene31 >= 0.97191155 and DrugA_gene181 < 0.02811718 and DrugA_gene244 >= 1.6673491 and DrugA_gene330 >= 0.44408286 and DrugA_gene695 >= 1.2253767 and DrugB_gene2 >= 0.2604457 and DrugB_gene47 >= 0.3338204 and DrugB_gene151 >= 0.25126362 and DrugB_gene187 < -1.5759842 and DrugB_gene244 >= 0.14853272 and DrugB_gene330 >= -1.1241672 and DrugB_gene352 >= 0.38297588 and DrugB_gene408 < -2.0804536 and then value = 24.3942710092,None
15,if DrugA_gene181 < 0.02014546 and DrugA_gene187 < -0.20744032 and DrugA_gene244 < 0.018086351 and DrugA_gene352 >= 1.9221566 and DrugA_gene408 >= 0.4366648 and DrugA_gene695 < -0.38336352 and DrugB_gene2 < -0.34746763 and DrugB_gene151 >= 2.1309373 and DrugB_gene181 >= 4.9213324 and DrugB_gene187 < -0.6461522 and DrugB_gene244 < -0.689268 and DrugB_gene330 >= 0.7029847 and DrugB_gene352 >= 1.975662 and DrugB_gene408 < -2.0804536 and then value = 16.811351687,None
16,None,None
17,None,None
18,if DrugA_gene2 < 0.12488458 and DrugA_gene31 < -0.9019767 and DrugA_gene47 >= 1.1817214 and DrugA_gene181 < 0.02014546 and DrugA_gene244 < -1.2868 and DrugA_gene352 < -0.70157504 and DrugA_gene408 >= 0.23681924 and DrugB_gene31 >= -1.2348677 and DrugB_gene187 < -3.052638 and DrugB_gene244 < -0.16237392 and DrugB_gene330 >= 0.7215497 and DrugB_gene408 >= -2.0804536 and then value = 3.4182181901,None
19,None,None
20,None,None
