,0,1
0,None,None
1,None,None
2,if DrugA_gene31 < -0.6367626 and DrugA_gene47 < -0.028743722 and DrugA_gene60 < -0.2804004 and DrugA_gene134 < -0.1833668 and DrugA_gene140 < 0.38173896 and DrugA_gene179 < 0.16896039 and DrugA_gene210 < 0.18326443 and DrugA_gene218 < -0.19177338 and DrugA_gene220 < -0.70883983 and DrugA_gene226 >= 0.24918093 and DrugA_gene408 < -0.4622257 and DrugA_gene490 >= 0.22494319 and DrugA_gene548 >= -0.23355159 and DrugA_gene555 >= 0.3072679 and DrugA_gene693 >= -0.03349297 and DrugA_gene703 >= 0.37915403 and DrugA_gene756 < -0.3315497 and DrugA_gene758 < 0.25192904 and DrugA_gene844 >= 0.86814 and DrugA_gene886 >= 0.10269878 and DrugA_gene895 < -0.11727107 and DrugA_gene900 >= 0.6434624 and DrugB_gene47 < -0.64865 and DrugB_gene60 < -0.004085119 and DrugB_gene95 < -1.197506 and DrugB_gene134 < 0.117443025 and DrugB_gene140 < -0.28030556 and DrugB_gene179 >= 3.7769773 and DrugB_gene220 < 0.13250609 and DrugB_gene263 < -0.12042899 and DrugB_gene266 >= -0.20100883 and DrugB_gene555 >= 0.2961318 and DrugB_gene597 >= 0.29048157 and DrugB_gene620 < -0.5882525 and DrugB_gene756 >= -0.049442187 and DrugB_gene758 < -0.18916476 and DrugB_gene849 >= -0.095601015 and DrugB_gene886 >= 0.20570377 and DrugB_gene895 < -0.19383267 and DrugB_gene900 >= 0.05389144 and DrugB_gene924 >= 0.20561086 and GO:0006469 < 0.65865123 and then value = 5.054788735,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene31 >= 0.3415473 and DrugA_gene95 >= 1.0629938 and DrugA_gene140 < 0.38173896 and DrugA_gene179 < 0.56741047 and DrugA_gene218 >= -0.13499796 and DrugA_gene758 < 0.35907412 and DrugA_gene844 >= 0.86814 and DrugA_gene849 >= -0.13088524 and DrugA_gene924 >= 0.23847255 and DrugB_gene31 >= 0.32493064 and DrugB_gene220 >= 0.90120965 and DrugB_gene226 < 1.1425745 and DrugB_gene266 < -0.53571266 and DrugB_gene555 >= 0.15298203 and DrugB_gene597 >= -0.19857612 and DrugB_gene693 >= -0.2258079 and DrugB_gene756 >= 0.6518435 and DrugB_gene849 < -0.095601015 and DrugB_gene900 >= 1.3707905 and DrugB_gene924 >= -0.27789277 and GO:0006469 < -35.779205 and compress_LAYER_level_boost_feature_0 >= 57.825203 and then value = 4.557938625999999,None
9,None,None
