,0,1
0,None,None
1,None,None
2,if DrugA_gene97 < -0.182762 and DrugA_gene193 >= -0.7394744 and DrugA_gene228 < -0.23432544 and DrugA_gene301 < -0.8837817 and DrugA_gene351 >= 0.50674665 and DrugA_gene548 >= 0.71325004 and DrugA_gene825 < -1.7741363 and DrugB_gene97 < 0.10955508 and DrugB_gene199 >= 0.5121052 and DrugB_gene548 >= -0.14499617 and DrugB_gene560 >= 0.4996512 and DrugB_gene634 >= 0.019253068 and DrugB_gene835 < -0.05599011 and GO:0050708 >= 48.114197 and GO:0051222 >= 51.11969 and GO:0033157 >= 105.79968 and GO:0051224 >= 78.27492 and compress_node_level_boost_feature_0 >= 84.02899 and compress_LAYER_level_boost_feature_0 < 7.9640894 and then value = 9.050044303500002,None
3,None,None
4,if DrugA_gene825 < 0.40792692 and DrugA_gene838 >= 0.47488317 and DrugB_gene20 >= -0.116673805 and DrugB_gene209 < -0.45472944 and DrugB_gene228 < 0.086233556 and DrugB_gene548 >= 3.9241734 and GO:0051222 >= 58.7145 and GO:0051224 >= 52.575058 and then value = 0.380872826,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene20 < 0.42087215 and DrugA_gene209 < 0.19249836 and DrugA_gene351 >= 0.23679963 and DrugA_gene790 < -1.3808501 and DrugB_gene20 >= -0.32111225 and DrugB_gene40 < -1.5397478 and DrugB_gene97 < 0.008903504 and DrugB_gene209 >= 0.7384943 and DrugB_gene308 < 0.8036449 and DrugB_gene345 < -1.9550166 and DrugB_gene548 < -0.43167326 and DrugB_gene553 < -0.29470453 and DrugB_gene825 < -0.11375919 and GO:0050708 >= 100.02517 and GO:0051224 >= 166.20139 and compress_node_level_boost_feature_0 < -14.068708 and compress_LAYER_level_boost_feature_0 >= 92.85852 and then value = 3.4185635476,None
9,None,None
10,if DrugA_gene20 < 0.15295984 and DrugA_gene209 < -4.448552 and DrugA_gene301 < 0.17102654 and DrugA_gene351 >= -0.17718789 and DrugA_gene415 < -0.68769443 and DrugA_gene548 >= 0.5685169 and DrugA_gene634 >= 0.07839426 and DrugA_gene790 < -2.2661533 and DrugA_gene825 < 0.24552643 and DrugA_gene835 < -0.06912566 and DrugB_gene97 >= 0.8234 and DrugB_gene308 >= -0.36591306 and DrugB_gene351 < 0.04513465 and DrugB_gene415 < 0.82213545 and GO:0050708 >= 46.149277 and GO:0051222 < 6.736101 and GO:0033157 >= 106.03296 and then value = 7.138579787499999,None
11,None,None
12,None,None
13,None,None
