,0,1
0,None,None
1,None,None
2,if DrugA_gene15 < 0.022571407 and DrugA_gene24 >= 1.9325414 and DrugA_gene31 >= 0.15427929 and DrugA_gene43 < 0.4740336 and DrugA_gene80 >= -0.21492213 and DrugA_gene122 >= 1.1612053 and DrugA_gene157 < -0.6019316 and DrugA_gene244 < -0.017296687 and DrugA_gene311 >= 0.27614197 and DrugA_gene314 < 0.24368173 and DrugA_gene408 >= 0.22039387 and DrugA_gene527 < 0.1915635 and DrugA_gene605 < -1.1502159 and DrugA_gene615 < 0.23259512 and DrugA_gene621 >= 0.5798404 and DrugA_gene622 < 0.09837253 and DrugA_gene645 < 0.0062695807 and DrugA_gene703 < -0.46843237 and DrugA_gene735 < -0.31919903 and DrugA_gene775 >= 0.63385683 and DrugA_gene917 >= 1.3337044 and DrugB_gene24 >= 0.23345341 and DrugB_gene80 < -0.3693686 and DrugB_gene122 < -0.47956893 and DrugB_gene162 >= -0.09894655 and DrugB_gene244 < -0.029110342 and DrugB_gene311 >= 0.2310014 and DrugB_gene314 >= 1.6026318 and DrugB_gene408 < -0.37087068 and DrugB_gene501 < -0.33796734 and DrugB_gene520 >= -0.0034491112 and DrugB_gene527 >= 0.00398912 and DrugB_gene605 >= -0.21695969 and DrugB_gene607 >= -0.08114608 and DrugB_gene615 >= 0.15574759 and DrugB_gene621 >= 0.44198984 and DrugB_gene645 < -0.03879995 and DrugB_gene698 >= -0.18912235 and DrugB_gene703 < -1.0114222 and DrugB_gene735 >= 0.4700486 and DrugB_gene774 >= 0.17089611 and DrugB_gene775 >= 0.19979286 and DrugB_gene865 >= 0.089878544 and DrugB_gene917 < -0.5698905 and GO:0006812 >= 44.57274 and GO:0034220 >= 53.054054 and GO:0015711 >= 65.15493 and compress_node_level_boost_feature_0 < 4.019259 and compress_LAYER_level_boost_feature_1 >= 54.544365 and then value = 7.783193823699999,None
3,None,None
4,if DrugA_gene605 < -0.40032125 and DrugA_gene615 < -1.1076086 and DrugB_gene24 < -0.1641516 and DrugB_gene122 >= 0.7046397 and DrugB_gene775 < 0.22274816 and GO:0006812 >= 7.963028 and GO:0034220 < 0.13855883 and GO:0015711 < -12.195125 and then value = 0.1942116774,None
5,None,None
6,None,None
7,if DrugA_gene80 >= -0.21492213 and DrugA_gene122 >= 1.1612053 and DrugA_gene311 >= 0.039681252 and DrugA_gene615 >= 1.859175 and DrugA_gene621 < -0.2699214 and DrugB_gene90 >= -0.09887123 and DrugB_gene527 >= -1.2734427 and DrugB_gene621 < -0.29528365 and DrugB_gene698 >= -0.18912235 and DrugB_gene735 >= -0.09106512 and compress_LAYER_level_boost_feature_0 >= 82.299614 and then value = 0.6766833215,None
8,if DrugA_gene527 < -1.2734427 and DrugA_gene865 >= -0.05377693 and DrugB_gene122 < -0.36034012 and DrugB_gene244 < -0.36597496 and DrugB_gene605 >= -2.998506 and GO:0034220 < -49.781708 and GO:0015711 >= 74.25403 and compress_node_level_boost_feature_0 >= 74.17575 and compress_LAYER_level_boost_feature_0 >= 63.73369 and then value = 1.96941683,None
9,None,None
