,0,1
0,None,None
1,None,None
2,if DrugA_gene8 < 0.0077033043 and DrugA_gene20 < 0.22881411 and DrugA_gene53 < 0.06518185 and DrugA_gene135 >= 0.17456701 and DrugA_gene273 < 0.28318834 and DrugA_gene385 < 0.011976467 and DrugA_gene391 < -1.1508515 and DrugA_gene425 >= 0.3094796 and DrugA_gene437 >= 0.015605252 and DrugA_gene551 >= 0.37910903 and DrugA_gene874 < 0.4427685 and DrugB_gene0 < -0.5059006 and DrugB_gene30 >= 0.20872049 and DrugB_gene53 >= 0.12022796 and DrugB_gene189 < 1.114824 and DrugB_gene308 < -2.197288 and DrugB_gene388 >= 0.48830527 and DrugB_gene563 >= -0.17276646 and DrugB_gene772 < -4.0804253 and DrugB_gene874 >= -0.26980507 and GO:0006396 >= 86.13663 and GO:0006406 < 2.4140007 and GO:0140053 >= 38.57244 and compress_LAYER_level_boost_feature_1 < 4.9894543 and then value = 9.0605142228,None
3,None,None
4,if DrugA_gene221 >= 0.7092939 and DrugA_gene387 < -0.07094876 and DrugA_gene674 >= 0.37554085 and DrugB_gene135 < 0.37839237 and DrugB_gene493 >= -0.11385944 and DrugB_gene859 < -1.606715 and DrugB_gene947 < -0.59193337 and GO:0006351 < -37.821045 and GO:0140053 < -1.3094819 and compress_node_level_boost_feature_0 < -3.7226725 and compress_LAYER_level_boost_feature_0 < -3.0613313 and compress_LAYER_level_boost_feature_1 < -3.5670466 and then value = 0.5235031229,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene221 >= 0.22577035 and DrugA_gene391 < -3.2817812 and DrugA_gene772 < -0.16302778 and DrugB_gene437 < 0.95339245 and DrugB_gene463 >= -0.5729301 and DrugB_gene801 < 0.327627 and DrugB_gene874 >= 0.19787762 and GO:0006351 >= 62.856644 and GO:0006396 < -0.11260265 and GO:0006406 < -3.5366473 and GO:0140053 >= 90.22356 and GO:0016485 < -5.847877 and compress_node_level_boost_feature_0 >= 88.9832 and compress_LAYER_level_boost_feature_0 >= 88.23666 and compress_LAYER_level_boost_feature_1 >= 84.496346 and then value = 3.0711774196399997,None
9,None,None
