,0,1
0,None,None
1,None,None
2,if DrugA_gene67 < -0.18523777 and DrugA_gene224 < -0.11757119 and DrugA_gene254 >= 0.35649198 and DrugA_gene280 >= 0.17823264 and DrugA_gene335 < -1.4605268 and DrugA_gene393 >= 0.55251974 and DrugA_gene415 < 0.88022745 and DrugA_gene427 < -0.26264817 and DrugA_gene447 < -0.36266947 and DrugA_gene587 < -0.26874524 and DrugA_gene612 >= 0.86730003 and DrugA_gene670 >= 0.370014 and DrugB_gene45 >= 0.08069763 and DrugB_gene140 < -0.44460803 and DrugB_gene194 >= -0.21544789 and DrugB_gene195 < -1.2130066 and DrugB_gene322 < -2.4290485 and DrugB_gene333 < -0.022193432 and DrugB_gene335 < -0.38869584 and DrugB_gene417 >= -0.115311146 and DrugB_gene587 >= 0.26484862 and DrugB_gene612 < -0.13715823 and GO:0032755 < 4.0086823 and GO:0032481 < -0.25316286 and GO:0032722 < 6.510109 and GO:0032760 >= 78.95577 and then value = 4.8161422972,None
3,None,None
4,if DrugA_gene140 < -1.6799777 and DrugA_gene196 < -1.063382 and DrugA_gene223 < 0.0044933367 and DrugA_gene280 < -0.15784374 and DrugA_gene335 < -0.26031023 and DrugA_gene546 < -0.47358015 and DrugA_gene587 < 0.59483933 and DrugB_gene2 >= 0.6963615 and DrugB_gene140 < -1.2454298 and DrugB_gene167 >= 0.22761537 and DrugB_gene322 >= -0.317454 and DrugB_gene417 >= -0.18698116 and DrugB_gene679 >= 0.06308304 and GO:0032755 >= 61.24347 and GO:0032481 >= 44.494583 and GO:0032760 >= 2.243138 and compress_node_level_boost_feature_0 < -0.5681495 and then value = 1.03309905082,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene21 < -0.21451744 and DrugA_gene65 < -0.18178737 and DrugA_gene210 < -0.7354555 and DrugA_gene322 >= -0.22206038 and DrugB_gene195 < -0.7424747 and DrugB_gene207 >= -0.7927755 and DrugB_gene210 < 0.7012928 and DrugB_gene292 >= 0.12263446 and DrugB_gene465 < -0.32502306 and DrugB_gene540 < -0.9293175 and GO:0032755 >= 139.50092 and GO:0032481 >= 59.482506 and GO:0032722 < 1.5983907 and then value = 7.2552982878200005,None
9,None,None
