,0,1
0,None,None
1,None,None
2,if DrugA_gene60 < -0.62020254 and DrugA_gene69 >= 0.030618323 and DrugA_gene238 >= 0.1883937 and DrugA_gene290 >= 0.29583287 and DrugA_gene313 >= 0.27953085 and DrugA_gene536 < -1.0904311 and DrugA_gene789 >= 0.76567316 and DrugA_gene798 >= 0.650923 and DrugA_gene874 < 0.22754571 and DrugA_gene927 >= 0.5360879 and DrugB_gene60 < -0.3760069 and DrugB_gene126 >= 0.5045342 and DrugB_gene181 >= 0.80983925 and DrugB_gene238 < 0.038660757 and DrugB_gene290 < -0.30999285 and DrugB_gene536 >= 0.31623393 and DrugB_gene568 < -0.6302969 and DrugB_gene789 >= -0.3932318 and DrugB_gene924 >= 0.16245839 and then value = 4.3648771582,None
3,None,None
4,if DrugA_gene181 < 0.4142458 and DrugA_gene238 >= 0.39665854 and DrugA_gene290 < -0.24862975 and DrugA_gene568 >= -0.09129339 and DrugB_gene126 >= 0.37814164 and DrugB_gene181 >= 0.80983925 and DrugB_gene313 >= 0.13564697 and DrugB_gene536 >= 0.31623393 and DrugB_gene568 < -0.6302969 and DrugB_gene874 >= 0.06893031 and DrugB_gene924 >= 0.47053638 and compress_LAYER_level_boost_feature_0 >= 178.75818 and then value = 1.0064482842000002,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene69 >= 0.4201507 and DrugA_gene126 >= 0.38466194 and DrugA_gene181 >= 4.696987 and DrugA_gene238 < -4.4747276 and DrugA_gene290 < -0.46440217 and DrugA_gene536 >= 0.7590221 and DrugA_gene568 >= -0.09129339 and DrugA_gene789 < -0.58015764 and DrugA_gene798 >= -0.36702603 and DrugA_gene874 < -1.2657754 and DrugB_gene60 >= 0.4347732 and DrugB_gene69 < -0.048570406 and DrugB_gene126 < -2.6611 and DrugB_gene181 < 0.6662953 and DrugB_gene238 < 0.97124636 and DrugB_gene290 < 0.061558314 and DrugB_gene313 >= 0.44848067 and DrugB_gene536 >= 1.0586975 and DrugB_gene568 < -0.5159567 and DrugB_gene789 >= 0.74586654 and DrugB_gene798 < 0.42169678 and DrugB_gene874 < -0.8928467 and DrugB_gene927 >= 0.28445578 and then value = 3.6056561800000004,None
9,None,None
10,if DrugA_gene60 < -1.062982 and DrugA_gene126 < -0.38062072 and DrugA_gene181 >= 4.696987 and DrugA_gene238 < -0.48924834 and DrugA_gene290 < -0.7092619 and DrugA_gene313 >= 1.32495 and DrugA_gene536 >= 0.44370985 and DrugA_gene789 < -0.11992228 and DrugA_gene798 >= 0.650923 and DrugA_gene874 < -1.2657754 and DrugB_gene60 >= 0.4347732 and DrugB_gene126 < -2.6611 and DrugB_gene181 >= 0.24768063 and DrugB_gene290 >= 0.5540428 and DrugB_gene313 >= 0.60528743 and DrugB_gene536 >= 1.0586975 and DrugB_gene568 >= 1.3636285 and DrugB_gene789 >= 0.74586654 and DrugB_gene798 < 0.42169678 and DrugB_gene874 < -0.8928467 and DrugB_gene924 >= -0.39533138 and then value = 7.1521415500000005,None
11,None,None
12,None,None
13,None,None
