,0,1
0,None,None
1,None,None
2,if DrugA_gene8 < -0.17946783 and DrugA_gene29 >= -0.06895399 and DrugA_gene218 >= 0.9120943 and DrugA_gene228 >= 0.05574406 and DrugA_gene296 < -0.7512425 and DrugA_gene309 < -0.2664147 and DrugA_gene351 >= 0.58405733 and DrugA_gene415 < 0.8747925 and DrugB_gene141 >= -0.2844407 and DrugB_gene183 >= 3.3999438 and DrugB_gene309 >= 0.26103836 and DrugB_gene405 >= 0.29010573 and DrugB_gene415 >= 0.085359134 and DrugB_gene686 >= 0.733956 and DrugB_gene895 >= 0.6367538 and then value = 7.06247333,None
3,None,None
4,if DrugA_gene11 < -1.9907748 and DrugA_gene296 >= 0.20184305 and DrugB_gene216 >= 0.20631537 and DrugB_gene686 < -0.6103944 and GO:0008286 >= 60.844303 and then value = 0.3820489883,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 < 0.31105 and DrugA_gene29 >= -0.14887595 and DrugA_gene182 >= 0.33523142 and DrugA_gene183 < -1.4623156 and DrugA_gene293 < -1.2456851 and DrugA_gene324 >= 0.23007062 and DrugA_gene584 < -3.8559527 and DrugA_gene724 >= -0.44003916 and DrugB_gene11 >= 2.1244304 and DrugB_gene228 >= 1.4681756 and DrugB_gene351 >= -0.05095505 and DrugB_gene415 < 0.052317023 and DrugB_gene416 < -0.11520316 and DrugB_gene494 < -0.4278736 and GO:0008286 < -2.85174 and then value = 1.3805870921599999,None
9,if DrugA_gene293 < -0.3656374 and DrugA_gene400 < -1.7938125 and DrugA_gene405 >= -0.29933006 and then value = 0.16291939,None
10,if DrugA_gene29 >= -0.06171458 and DrugA_gene141 < -0.17684072 and DrugA_gene171 < -0.5514219 and DrugA_gene183 < -1.4623156 and DrugA_gene216 < 0.5495517 and DrugA_gene228 >= 0.48037708 and DrugA_gene255 < -0.24454528 and DrugA_gene293 < -1.21795 and DrugA_gene296 >= 0.19775549 and DrugA_gene400 < -0.81007683 and DrugA_gene405 >= 0.7139824 and DrugA_gene494 >= 0.36355948 and DrugA_gene515 < -0.35401988 and DrugA_gene584 < -3.7587607 and DrugA_gene724 >= -0.44003916 and DrugA_gene895 < -0.18048814 and DrugB_gene8 < -0.7358674 and DrugB_gene141 < -0.3129389 and DrugB_gene171 >= 0.5957614 and DrugB_gene183 < -0.6485713 and DrugB_gene216 < 0.5516895 and DrugB_gene218 < -0.15779369 and DrugB_gene228 >= 1.3088008 and DrugB_gene293 >= 0.44649857 and DrugB_gene296 < -0.59838396 and DrugB_gene324 < 0.0783294 and DrugB_gene351 < -0.05095505 and DrugB_gene400 >= 0.2534186 and DrugB_gene415 < 0.67252076 and DrugB_gene416 < -0.428986 and DrugB_gene465 >= 0.9665271 and DrugB_gene494 < -0.47940296 and DrugB_gene686 >= 0.34827578 and then value = 9.923756311,None
11,None,None
12,None,None
13,None,None
