,0,1
0,None,None
1,None,None
2,if DrugA_gene84 >= 0.6325479 and DrugA_gene90 < -0.0065240385 and DrugA_gene103 < -1.354975 and DrugA_gene148 < -0.36875376 and DrugA_gene197 < 0.20747113 and DrugA_gene198 >= 0.009210814 and DrugA_gene213 >= 1.6873605 and DrugA_gene216 < 0.17803162 and DrugA_gene339 < -0.71084654 and DrugA_gene361 >= 0.67609 and DrugA_gene362 < 0.40126085 and DrugA_gene374 < 0.61325157 and DrugA_gene682 < -4.492944 and DrugB_gene84 >= 5.370205 and DrugB_gene90 < -0.00013169344 and DrugB_gene103 >= -0.5738716 and DrugB_gene197 >= 1.822474 and DrugB_gene198 < -4.453924 and DrugB_gene216 >= 0.9901824 and DrugB_gene339 >= 3.5246234 and DrugB_gene361 >= 0.02197598 and DrugB_gene362 >= -0.12148373 and DrugB_gene374 >= 4.5928473 and DrugB_gene682 >= 0.75417954 and GO:0002478 >= 86.26413 and then value = 4.6790876233,None
3,None,None
4,if DrugA_gene198 >= 0.26399195 and DrugA_gene339 < -0.3664994 and DrugA_gene682 < -0.4676934 and DrugB_gene104 < -0.3975342 and DrugB_gene148 >= -0.0055730804 and DrugB_gene216 >= 0.49521482 and GO:0002478 >= 86.26413 and compress_LAYER_level_boost_feature_1 >= 4.6594334 and then value = 0.7956002963000001,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene90 < 0.32627526 and DrugA_gene103 < -0.6585257 and DrugA_gene148 < -1.4499296 and DrugA_gene197 >= 1.5460871 and DrugA_gene198 >= 0.078648314 and DrugA_gene213 < -0.59659946 and DrugA_gene216 < 0.7397095 and DrugA_gene362 < -0.3734522 and DrugA_gene374 < -0.62517875 and DrugA_gene682 < -0.24000844 and DrugB_gene84 >= 0.2274938 and DrugB_gene90 >= -0.0065240385 and DrugB_gene197 >= -0.074955024 and DrugB_gene362 >= -0.34072942 and DrugB_gene374 < -0.56435 and DrugB_gene682 >= -0.832672 and compress_LAYER_level_boost_feature_0 < -46.666504 and then value = 3.7287691729999994,None
9,None,None
10,if DrugA_gene84 < -0.441114 and DrugA_gene90 < 0.52398026 and DrugA_gene104 < -0.18391612 and DrugA_gene148 < -1.3220156 and DrugA_gene197 >= 1.0384893 and DrugA_gene198 >= 0.1082055 and DrugA_gene213 < -0.42513967 and DrugA_gene216 < 0.10221164 and DrugA_gene339 < 0.2686037 and DrugA_gene361 < -0.48472834 and DrugA_gene374 < 0.0033962186 and DrugA_gene682 < -1.26004 and DrugB_gene84 < -0.40747744 and DrugB_gene90 < -3.6958327 and DrugB_gene103 >= -0.5738716 and DrugB_gene104 < -0.20324364 and DrugB_gene148 < -1.4200821 and DrugB_gene197 >= 1.822474 and DrugB_gene198 >= 0.30388522 and DrugB_gene213 >= -0.0857628 and DrugB_gene216 < 0.31079805 and DrugB_gene339 >= 0.3309946 and DrugB_gene361 < -0.26758796 and DrugB_gene374 >= 4.5928473 and GO:0002478 >= 202.0632 and then value = 7.4573314743,None
11,None,None
12,None,None
13,None,None
