,0,1
0,None,None
1,None,None
2,if DrugA_gene42 >= -0.5946696 and DrugA_gene79 >= 5.8376193 and DrugA_gene345 >= 2.27865 and DrugA_gene346 < -0.061483473 and DrugA_gene402 < -0.37851745 and DrugA_gene542 >= 1.4420431 and DrugB_gene79 >= -0.33947632 and DrugB_gene86 < -2.078209 and DrugB_gene348 >= -0.26768428 and DrugB_gene557 >= 0.25566506 and DrugB_gene913 >= 4.094008 and then value = 11.82556287194,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene86 >= 0.509434 and DrugA_gene419 < 0.032929648 and DrugA_gene542 >= 1.4420431 and DrugB_gene313 >= 0.081536174 and DrugB_gene341 >= -0.17189154 and DrugB_gene345 >= 2.27865 and DrugB_gene346 < -0.21787429 and DrugB_gene402 >= 0.19180852 and DrugB_gene479 < -0.6894239 and then value = 2.9867868559999997,None
9,None,None
10,if DrugA_gene69 >= 0.8760201 and DrugA_gene79 >= 0.51854897 and DrugA_gene343 < -1.485029 and DrugA_gene345 >= -0.028165782 and DrugA_gene347 >= 0.47491026 and DrugA_gene402 >= 0.18678953 and DrugA_gene542 >= 1.4420431 and DrugB_gene79 >= -0.33947632 and DrugB_gene313 >= 0.39807618 and DrugB_gene341 >= -0.21892647 and DrugB_gene342 >= 0.0032205754 and DrugB_gene343 >= -0.007083662 and DrugB_gene348 < -3.482225 and DrugB_gene419 < -0.22053029 and DrugB_gene479 < -0.29209512 and DrugB_gene557 >= 0.09121677 and DrugB_gene691 >= -0.16098538 and then value = 20.003468447,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene42 >= 0.10752267 and DrugA_gene69 >= 0.17590277 and DrugA_gene344 < -0.10386196 and DrugA_gene345 < -0.2236862 and DrugA_gene346 >= 0.45165148 and DrugA_gene479 >= 0.35149968 and DrugB_gene69 >= 0.21277153 and DrugB_gene79 >= -1.5284264 and DrugB_gene287 < -0.52106535 and DrugB_gene313 >= 0.2630917 and DrugB_gene341 >= -0.18134211 and DrugB_gene344 < -0.31052542 and DrugB_gene345 < -0.007151317 and DrugB_gene419 >= -0.08934769 and DrugB_gene479 < -4.078173 and DrugB_gene691 >= 0.064025 and then value = 25.571906141999996,None
15,if DrugA_gene42 >= 0.15210578 and DrugA_gene79 < -1.3049597 and DrugA_gene313 >= 0.27953085 and DrugA_gene542 >= 1.4420431 and DrugB_gene42 >= 0.23850021 and DrugB_gene69 < -0.17515594 and DrugB_gene86 >= -0.15403491 and DrugB_gene341 < -0.16170591 and DrugB_gene345 < -0.007151317 and DrugB_gene346 >= -0.10287864 and DrugB_gene557 >= 0.10458509 and DrugB_gene913 < -1.8708644 and then value = 37.9535642,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
