,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < 0.14178061 and DrugA_gene211 >= -0.019417781 and DrugB_gene97 >= 0.856975 and DrugB_gene162 >= -0.38558716 and DrugB_gene293 >= 1.3825643 and DrugB_gene452 < -1.0578396 and DrugB_gene860 >= -1.400445 and GO:0050671 >= 14.1625395 and GO:0050870 >= 78.45093 and compress_node_level_boost_feature_0 < 3.1362567 and then value = 4.0344158199999995,None
3,None,None
4,if DrugA_gene11 < -0.21663624 and DrugA_gene30 >= 0.8595043 and DrugA_gene43 < 0.01811077 and DrugA_gene415 < -2.384519 and DrugA_gene427 >= -0.028484471 and DrugB_gene293 < -1.2456851 and DrugB_gene465 < -6.200262 and GO:0050871 >= 12.675082 and GO:0050671 >= 234.46893 and GO:0050870 >= 8.543462 and compress_node_level_boost_feature_0 >= 10.08606 and then value = 0.8487027,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene11 < 0.4692868 and DrugA_gene73 >= 0.004851416 and DrugA_gene352 < -1.5646005 and DrugA_gene427 >= 0.271514 and DrugB_gene162 < 0.06656656 and DrugB_gene244 >= 2.9382067 and DrugB_gene352 >= 2.9267354 and DrugB_gene465 < -0.05545957 and GO:0050871 >= 23.002964 and GO:0050671 < 2.139181 and GO:0050870 < 5.8604097 and then value = 4.211109857,None
11,None,None
12,None,None
13,if DrugA_gene11 < -2.0889611 and DrugA_gene43 < 0.19822584 and DrugA_gene162 >= 0.13352397 and DrugA_gene352 < 0.28833136 and DrugA_gene396 < -0.14817709 and DrugA_gene418 < 0.023667574 and DrugA_gene465 >= 1.3717442 and DrugB_gene244 < -1.2868 and DrugB_gene293 >= 0.7948575 and DrugB_gene309 < -0.008935679 and DrugB_gene396 >= -0.8893283 and DrugB_gene415 >= -1.8690047 and DrugB_gene465 < -0.051589016 and DrugB_gene860 >= 0.62929034 and GO:0050671 < -49.41716 and GO:0050870 < -51.459213 and compress_node_level_boost_feature_0 < -52.030113 and then value = 2.0842496915999997,None
