,0,1
0,None,None
1,None,None
2,if DrugA_gene91 < -0.37701556 and DrugA_gene505 < -0.53592265 and DrugA_gene534 >= 0.19687802 and DrugA_gene735 < 0.32062072 and DrugB_gene337 >= -0.11256836 and DrugB_gene638 >= 0.34446564 and DrugB_gene640 < -0.12101777 and DrugB_gene754 >= -0.571538 and DrugB_gene950 < -0.23577437 and GO:0045321 < 8.28924 and GO:0042127 < -39.356857 and GO:1901214 < -40.967793 and GO:0120036 >= 6.620537 and GO:1901701 < -29.693117 and GO:0042063 < -25.73766 and GO:0046425 < -26.795193 and GO:0031647 >= 40.244194 and GO:1901615 >= 39.90898 and GO:0005975 >= 12.263577 and GO:0090304 < -38.849174 and GO:0010467 < -8.115742 and compress_LAYER_level_boost_feature_0 < 6.5032516 and compress_LAYER_level_boost_feature_1 < -10.285555 and then value = 6.39680037158,None
3,None,None
4,if DrugA_gene259 < 0.10422236 and DrugA_gene353 >= 1.0979369 and DrugA_gene388 >= -0.00030675693 and DrugA_gene603 >= 0.7242373 and DrugA_gene692 < -4.5938935 and DrugA_gene880 < -0.20417506 and DrugB_gene143 < -0.097546265 and DrugB_gene422 < 0.04763147 and DrugB_gene836 >= 0.05199846 and GO:0007610 < -4.383168 and GO:0008283 < -34.566776 and GO:0019827 >= 8.14583 and GO:0009887 >= 12.729677 and GO:0009888 >= 14.69065 and GO:0042127 < -39.356857 and GO:0010942 >= 23.139162 and GO:1901214 < -40.967793 and GO:0097435 < -35.378307 and GO:0071417 < -44.644623 and GO:1901701 < -29.693117 and GO:0042063 < -25.73766 and GO:0032101 >= 22.20403 and GO:0046626 < -62.95707 and GO:0046425 < -26.795193 and GO:1901615 < -52.66651 and GO:0090304 < -38.849174 and GO:0010467 < -4.3910303 and then value = 0.7598178129799998,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene7 >= -0.3489447 and DrugA_gene325 < -0.051874936 and DrugB_gene10 >= 0.28808233 and DrugB_gene167 >= 0.9649404 and DrugB_gene754 >= 1.7638206 and DrugB_gene827 >= 0.86111045 and DrugB_gene863 >= 0.20553857 and GO:0042127 < -39.356857 and GO:0051282 < -29.727863 and GO:1901214 < -40.967793 and GO:0002683 < -49.895454 and GO:0033554 >= 8.025259 and GO:1901701 < -29.670506 and GO:0042063 < -25.73766 and GO:0009967 >= 45.195595 and GO:0046425 < -26.795193 and GO:2000026 < -63.90875 and GO:0043414 < -34.279747 and GO:0090304 < -38.849174 and then value = 1.7350395205800002,None
9,None,None
