,0,1
0,None,None
1,None,None
2,if DrugA_gene65 >= 0.7409508 and DrugA_gene86 < -2.047092 and DrugA_gene91 < 0.21165174 and DrugA_gene106 >= 0.48580658 and DrugA_gene111 < 0.3159677 and DrugA_gene349 < 0.08409999 and DrugA_gene560 < -0.55872905 and DrugB_gene30 < -3.2693794 and DrugB_gene39 >= 0.48794302 and DrugB_gene65 >= -0.23909864 and DrugB_gene91 >= 0.12513417 and DrugB_gene106 < -0.27620175 and DrugB_gene111 >= 0.25109148 and DrugB_gene223 >= 0.053799577 and DrugB_gene349 < -0.32965562 and DrugB_gene560 >= 1.631993 and then value = 16.5360993182,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 < 0.34881976 and DrugA_gene22 >= 0.8861762 and DrugA_gene51 < 0.06341906 and DrugA_gene86 >= -0.14915505 and DrugA_gene106 >= 1.5641861 and DrugA_gene223 >= 0.48074853 and DrugA_gene560 >= 1.322934 and DrugB_gene22 >= -1.2081411 and DrugB_gene65 >= 0.04559551 and DrugB_gene86 >= 1.7911263 and DrugB_gene106 >= 1.5641861 and DrugB_gene111 >= 0.324569 and DrugB_gene223 < -0.005971617 and then value = 1.426330778,None
9,None,None
10,if DrugA_gene11 < -1.3702956 and DrugA_gene22 >= 1.3288088 and DrugA_gene91 < -0.2118778 and DrugA_gene106 < -0.74610674 and DrugB_gene30 < 0.26354942 and DrugB_gene51 >= -0.032009803 and DrugB_gene91 >= 0.63716173 and DrugB_gene106 < 0.3397384 and DrugB_gene349 >= 0.6305028 and DrugB_gene560 < 0.45633024 and then value = 13.972427560000002,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene30 >= 2.0679734 and DrugA_gene106 >= 0.3397384 and DrugA_gene223 < -0.07470697 and DrugB_gene11 >= -0.059562672 and DrugB_gene30 >= 0.8117142 and DrugB_gene39 >= 1.2306745 and DrugB_gene65 >= -1.888737 and DrugB_gene106 < 0.36163774 and DrugB_gene223 < -0.9874921 and DrugB_gene447 < -0.9900085 and DrugB_gene560 < -0.38004768 and then value = 18.86680326,None
15,if DrugA_gene30 >= 0.23438488 and DrugA_gene91 < 0.19587614 and DrugA_gene106 < -0.26331636 and DrugA_gene560 >= 1.7058578 and DrugB_gene39 >= 0.1872726 and DrugB_gene51 >= 0.12504643 and DrugB_gene65 < -1.888737 and DrugB_gene86 >= 0.5617304 and DrugB_gene111 >= 0.44329172 and DrugB_gene349 < -0.023227023 and DrugB_gene447 >= -0.99863344 and then value = 20.01701331,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,if DrugA_gene30 >= 0.067677364 and DrugA_gene65 < -1.888737 and DrugA_gene86 < -2.047092 and DrugA_gene91 < -0.02067485 and DrugA_gene106 < -0.23486954 and DrugA_gene111 < -0.52581257 and DrugA_gene447 < -1.4646735 and DrugB_gene22 < -0.2396746 and DrugB_gene30 < 1.5509508 and DrugB_gene65 < -3.202079 and DrugB_gene91 >= 2.4195604 and DrugB_gene111 < 0.4997296 and DrugB_gene349 >= -0.7730707 and then value = 7.72164154,None
