,0,1
0,None,None
1,None,None
2,if DrugA_gene131 < 0.29338014 and DrugA_gene215 < -0.68617404 and DrugA_gene231 >= 0.30995575 and DrugA_gene257 < 0.5026224 and DrugA_gene258 < -1.5978235 and DrugA_gene293 >= 0.28479952 and DrugA_gene442 >= 0.5541061 and DrugB_gene118 < -0.01674144 and DrugB_gene129 < 0.081827566 and DrugB_gene177 >= -0.116602674 and DrugB_gene201 >= 0.31729603 and DrugB_gene258 < -0.30484515 and DrugB_gene349 < 0.1573158 and DrugB_gene442 < -0.15205592 and then value = 15.769046186399999,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene38 < -0.95817196 and DrugA_gene129 < -1.1348319 and DrugA_gene154 >= 0.36554468 and DrugA_gene231 >= -0.28615803 and DrugA_gene257 < 0.19246939 and DrugA_gene416 >= -0.092200145 and DrugA_gene442 >= 0.47511363 and DrugB_gene38 >= 0.3386963 and DrugB_gene118 < 0.381687 and DrugB_gene154 < 0.26049364 and DrugB_gene201 < -4.4604087 and DrugB_gene231 < -0.3674845 and DrugB_gene293 < 0.25303614 and DrugB_gene349 >= -0.34129682 and DrugB_gene416 < 0.130312 and then value = 14.693362327000001,None
9,if DrugA_gene11 >= 1.5851402 and DrugA_gene38 >= -0.17491186 and DrugA_gene199 >= 1.0038285 and DrugA_gene215 < -1.0948279 and DrugA_gene231 >= 0.21634188 and DrugA_gene258 < -1.5978235 and DrugA_gene293 >= 0.28479952 and DrugA_gene442 >= 0.5541061 and DrugB_gene11 >= 0.2766841 and DrugB_gene129 < 0.081827566 and DrugB_gene177 >= -0.116602674 and DrugB_gene201 >= 0.31729603 and DrugB_gene215 < -0.5943676 and DrugB_gene231 < -1.1281749 and DrugB_gene258 < -0.30484515 and DrugB_gene349 >= 5.4051847 and DrugB_gene416 >= 1.1171222 and DrugB_gene442 < -0.15205592 and then value = 3.3611726966299997,None
10,if DrugA_gene11 < -0.5221701 and DrugA_gene38 < -2.3669646 and DrugA_gene154 >= -0.22067174 and DrugA_gene177 < -0.4658641 and DrugA_gene215 >= 1.1308839 and DrugA_gene231 >= 0.30995575 and DrugA_gene293 >= 0.28479952 and DrugA_gene437 >= 0.62828237 and DrugB_gene11 < -0.07897922 and DrugB_gene38 >= 0.17572166 and DrugB_gene118 < -0.01674144 and DrugB_gene154 >= 0.25467747 and DrugB_gene199 < -0.3230865 and DrugB_gene201 < 0.31729603 and DrugB_gene349 < -0.17546433 and DrugB_gene416 >= 0.64957714 and then value = 26.76521405,None
11,None,None
12,None,None
