,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < 0.27599728 and DrugA_gene106 >= 1.3037518 and DrugA_gene184 >= 0.2663198 and DrugA_gene410 >= 0.17154308 and DrugA_gene785 < -0.6177479 and DrugB_gene21 < 0.09225763 and DrugB_gene77 >= 1.1052656 and DrugB_gene106 < -0.40280196 and DrugB_gene410 < 0.08849188 and DrugB_gene447 < -0.22330436 and DrugB_gene665 >= -0.41432884 and DrugB_gene772 >= -0.47403097 and DrugB_gene785 < -0.13340905 and then value = 5.788653383000001,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene106 < -0.72786725 and DrugA_gene184 >= 0.31556457 and DrugA_gene244 < -0.95454454 and DrugA_gene447 < -0.7340673 and DrugA_gene665 < -0.06529778 and DrugA_gene785 < -0.1683589 and DrugB_gene21 < -0.1755681 and DrugB_gene131 < -0.83124995 and DrugB_gene184 >= 0.56544185 and DrugB_gene226 < 0.7881277 and DrugB_gene244 >= -0.24121715 and DrugB_gene410 >= -1.6327944 and DrugB_gene447 < -0.12721056 and DrugB_gene772 < 0.337525 and then value = 8.8720408091,None
9,None,None
10,if DrugA_gene11 < -0.26427582 and DrugA_gene21 < -0.1281409 and DrugA_gene77 >= 1.1621491 and DrugA_gene106 < -0.72786725 and DrugA_gene131 < 0.087490395 and DrugA_gene184 < -0.23995268 and DrugA_gene244 < -0.95454454 and DrugA_gene410 >= -0.19540603 and DrugA_gene447 < -0.3654983 and DrugA_gene665 < -0.06529778 and DrugA_gene772 >= 0.14005314 and DrugA_gene785 >= 0.71636546 and DrugB_gene11 < -0.003385974 and DrugB_gene21 < -0.62035334 and DrugB_gene106 >= 0.76639396 and DrugB_gene184 < -0.02979508 and DrugB_gene410 >= 0.7401196 and DrugB_gene447 < 0.35672197 and DrugB_gene665 >= 0.7137683 and DrugB_gene772 < -1.1438055 and then value = 14.594580416199998,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene77 < -0.22969297 and DrugA_gene106 >= 0.45888475 and DrugA_gene184 < -0.16415086 and DrugA_gene226 >= 1.8135707 and DrugA_gene244 < -0.95454454 and DrugA_gene665 < 0.1099099 and DrugA_gene772 >= 0.7546278 and DrugB_gene11 >= 1.4077528 and DrugB_gene21 < -0.89698875 and DrugB_gene77 >= 2.8222613 and DrugB_gene106 < 0.34519243 and DrugB_gene226 < -0.10165572 and DrugB_gene244 < -0.69039404 and DrugB_gene665 >= 1.1838331 and DrugB_gene772 >= -4.063718 and then value = 17.5335249303,None
15,if DrugA_gene21 < 0.045737162 and DrugA_gene184 >= 0.105340816 and DrugA_gene226 >= 1.8135707 and DrugA_gene244 >= 0.50733846 and DrugB_gene21 < -0.1755681 and DrugB_gene106 < -0.40280196 and DrugB_gene131 < -0.5244281 and DrugB_gene226 < 0.058276962 and DrugB_gene244 >= 0.19679543 and DrugB_gene410 >= -0.004359739 and DrugB_gene772 < -4.2325153 and DrugB_gene785 < -0.21103105 and then value = 27.092052173,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
