,0,1
0,None,None
1,None,None
2,if DrugA_gene0 < -0.36114347 and DrugA_gene5 < -0.46661568 and DrugA_gene11 < 0.2876532 and DrugA_gene82 >= 0.25411862 and DrugA_gene134 >= 0.49852484 and DrugA_gene135 >= 1.2771454 and DrugA_gene141 >= 0.42426193 and DrugA_gene221 >= 0.7882513 and DrugA_gene288 < -0.25506023 and DrugA_gene385 < 0.29422224 and DrugA_gene517 >= 3.2437012 and DrugA_gene629 >= -0.33841497 and DrugA_gene873 < -0.71079516 and DrugA_gene875 >= -0.66413724 and DrugB_gene0 >= 1.4872522 and DrugB_gene25 >= 0.29565278 and DrugB_gene82 >= 0.39228714 and DrugB_gene116 < 0.38767084 and DrugB_gene134 < 0.59894276 and DrugB_gene135 < -0.012776308 and DrugB_gene288 < -1.0943036 and DrugB_gene387 < -0.7828612 and DrugB_gene388 >= 0.03762932 and DrugB_gene477 >= 0.45789927 and DrugB_gene774 >= 0.41440344 and DrugB_gene816 < -0.10811255 and DrugB_gene824 < -0.035922915 and DrugB_gene873 < 0.20024471 and DrugB_gene875 >= -0.41405708 and DrugB_gene947 < -0.43239033 and GO:0006412 < -3.775478 and then value = 7.931079326300001,None
3,None,None
4,if DrugA_gene131 < -0.27401808 and DrugB_gene579 < -1.4743315 and DrugB_gene816 < -0.98283076 and DrugB_gene916 < 0.397375 and GO:0006412 < -54.807407 and compress_LAYER_level_boost_feature_0 < -59.121872 and then value = 0.18713446,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene1 < -0.24150285 and DrugA_gene116 >= 0.38270575 and DrugA_gene134 >= 1.1393013 and DrugA_gene141 < 0.06179999 and DrugA_gene629 < -0.96338093 and DrugB_gene25 >= -0.13924542 and DrugB_gene385 < 1.0331187 and DrugB_gene387 < -1.0986929 and DrugB_gene875 >= -0.27454606 and DrugB_gene916 >= 0.98320675 and GO:0006412 < 0.95554495 and then value = 4.0084463223,None
9,None,None
10,if DrugA_gene1 < -0.16040882 and DrugA_gene5 < -1.4270251 and DrugA_gene11 < 0.13129997 and DrugA_gene82 < -0.5288535 and DrugA_gene131 < -0.31432846 and DrugA_gene134 < -0.11523473 and DrugA_gene135 >= 0.46601093 and DrugA_gene221 < -1.7422521 and DrugA_gene288 < -0.3004182 and DrugA_gene385 < 0.16129792 and DrugA_gene388 >= -0.12624222 and DrugA_gene517 < 0.2495292 and DrugA_gene774 < -2.338246 and DrugA_gene847 < 0.5985702 and DrugA_gene875 >= 0.11046027 and DrugA_gene920 < -0.63817495 and DrugA_gene947 >= 2.8202338 and DrugB_gene0 >= 1.5890547 and DrugB_gene25 < -1.29199 and DrugB_gene82 >= -0.35887685 and DrugB_gene288 >= 0.7657889 and DrugB_gene385 < 0.7004601 and DrugB_gene517 < 0.039551005 and DrugB_gene558 < -0.0056374855 and DrugB_gene629 < -0.31360334 and DrugB_gene816 < 0.20545134 and DrugB_gene847 >= 0.20644346 and DrugB_gene873 >= 0.7521328 and DrugB_gene875 >= 0.2542261 and DrugB_gene916 < 0.06989936 and then value = 9.503591919999998,None
11,None,None
12,None,None
13,None,None
