,0,1
0,None,None
1,None,None
2,if DrugA_gene45 >= 0.3624106 and DrugA_gene168 < -0.2192018 and DrugA_gene447 < -0.39866382 and DrugA_gene465 >= 0.89994365 and DrugA_gene563 < 0.06547956 and DrugA_gene587 < -0.050139453 and DrugA_gene607 < -4.1432724 and DrugB_gene6 >= 4.153481 and DrugB_gene82 >= -0.24262166 and DrugB_gene168 >= 0.12208958 and DrugB_gene213 < -0.06220588 and DrugB_gene215 >= -0.10649125 and DrugB_gene316 < -0.72271407 and DrugB_gene339 >= 0.7897986 and DrugB_gene563 >= -0.11365072 and GO:0002699 >= 25.085226 and GO:0050778 < -56.584995 and GO:1902107 >= 14.283335 and compress_node_level_boost_feature_0 >= 9.226049 and compress_LAYER_level_boost_feature_1 < 6.20815 and then value = 4.5078756577000005,None
3,None,None
4,if DrugA_gene82 >= -0.18466991 and DrugA_gene198 >= 0.069823615 and DrugB_gene418 < -0.2460474 and DrugB_gene427 < 0.10444589 and GO:0050778 < -18.126331 and GO:0002696 < -8.385662 and GO:1902107 < 0.48670793 and compress_node_level_boost_feature_0 < -11.034836 and compress_LAYER_level_boost_feature_0 < -35.91986 and compress_LAYER_level_boost_feature_1 < -2.955758 and then value = 0.32656429663000003,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene168 < 0.30569482 and DrugA_gene184 < -0.2552405 and DrugA_gene198 < -1.1954491 and DrugA_gene332 < 0.35135186 and DrugA_gene427 < -0.44838676 and DrugA_gene447 >= 0.54238474 and DrugA_gene465 < -0.13694043 and DrugB_gene82 >= 0.14813964 and DrugB_gene184 >= 0.1646042 and DrugB_gene423 < 0.08147478 and DrugB_gene596 < 1.4792951 and DrugB_gene607 >= 0.0733237 and GO:0002696 >= 3.9065628 and then value = 3.73802828043,None
9,None,None
