,0,1
0,None,None
1,None,None
2,if DrugA_gene2 < 0.053759106 and DrugA_gene9 < -0.24304822 and DrugA_gene11 < 0.1363177 and DrugA_gene23 < 0.37591416 and DrugA_gene38 < -0.7323076 and DrugA_gene79 >= 1.2249289 and DrugA_gene106 >= 0.44708794 and DrugA_gene111 < 0.089271724 and DrugA_gene144 < -0.6780079 and DrugA_gene151 < -0.11035753 and DrugA_gene252 < -0.09324384 and DrugA_gene263 < -0.71798646 and DrugA_gene293 < -0.5388533 and DrugA_gene309 < -1.3051302 and DrugA_gene368 >= 0.018161628 and DrugA_gene408 >= 0.20800318 and DrugA_gene484 >= 0.058656186 and DrugA_gene516 < -1.3805003 and DrugA_gene553 >= 0.6345017 and DrugA_gene595 < -1.2174273 and DrugA_gene840 < -2.42136 and DrugB_gene2 >= 4.790452 and DrugB_gene11 < -0.3656022 and DrugB_gene72 < -3.550929 and DrugB_gene84 < 0.008405611 and DrugB_gene111 >= 0.17991805 and DrugB_gene131 >= -0.13752297 and DrugB_gene132 >= 0.81422985 and DrugB_gene151 >= 0.21309382 and DrugB_gene162 >= -0.30729476 and DrugB_gene252 >= 0.10781176 and DrugB_gene293 >= 1.1023977 and DrugB_gene331 < 0.26025677 and DrugB_gene350 >= 0.23887895 and DrugB_gene442 < -0.14426568 and DrugB_gene484 < -0.35660508 and DrugB_gene553 < -0.21563765 and DrugB_gene628 >= 0.019769454 and DrugB_gene859 < 0.26748228 and DrugB_gene860 >= -1.0526792 and DrugB_gene885 >= 0.49458122 and GO:0032147 < -0.7125943 and GO:0071902 >= 16.117859 and then value = 6.449223378000001,None
3,None,None
4,if DrugA_gene9 < -0.69728076 and DrugA_gene11 >= 1.8565055 and DrugA_gene79 >= -0.28620923 and DrugA_gene840 < -2.42136 and DrugA_gene859 >= 0.6177732 and DrugB_gene11 < -0.3656022 and DrugB_gene94 >= 0.9183357 and DrugB_gene350 >= 0.23887895 and DrugB_gene628 >= 0.38292438 and then value = 0.36605841699999997,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene9 < -0.69728076 and DrugA_gene23 < -0.24064195 and DrugA_gene79 < -4.445239 and DrugA_gene84 < 0.09424189 and DrugA_gene111 < -0.2383951 and DrugA_gene131 < -0.40383446 and DrugA_gene132 < 0.07862651 and DrugA_gene252 < 0.24488306 and DrugA_gene309 < -0.09813465 and DrugA_gene442 < -0.7534548 and DrugA_gene479 < -0.5677918 and DrugA_gene484 >= 0.15358979 and DrugA_gene553 >= -0.39608938 and DrugA_gene834 >= 0.1982077 and DrugB_gene11 >= 0.07837276 and DrugB_gene72 < 0.60874 and DrugB_gene84 >= 5.370205 and DrugB_gene162 < -0.4514231 and DrugB_gene252 < 0.1063957 and DrugB_gene263 >= -0.16173846 and DrugB_gene309 < 0.01915295 and DrugB_gene408 >= 0.3279832 and DrugB_gene484 >= 0.4152302 and DrugB_gene548 < 0.061972328 and DrugB_gene595 < 0.42935926 and DrugB_gene670 < -1.3132516 and DrugB_gene834 < 0.19937223 and DrugB_gene860 < -1.6320846 and GO:0032147 >= 196.98312 and GO:0071902 < -19.597408 and then value = 3.9835123875999994,None
9,None,None
