,0,1
0,None,None
1,None,None
2,if DrugA_gene21 >= 1.6342037 and DrugA_gene43 < 0.35742423 and DrugA_gene60 >= 1.6628103 and DrugA_gene79 < -3.6615124 and DrugA_gene116 < -2.3767474 and DrugA_gene151 < -0.06367927 and DrugA_gene158 >= 0.5683577 and DrugA_gene168 < -0.21714026 and DrugA_gene169 < -0.2853458 and DrugA_gene195 < -1.1928694 and DrugA_gene202 < 0.031367756 and DrugA_gene205 < -0.7608815 and DrugA_gene372 >= 0.11924291 and DrugB_gene21 >= 0.9399618 and DrugB_gene43 < -0.1667802 and DrugB_gene60 >= 0.24317425 and DrugB_gene72 < -0.5767275 and DrugB_gene79 < -0.45543706 and DrugB_gene82 >= 1.2941432 and DrugB_gene158 < -0.4562564 and DrugB_gene168 >= 0.08551512 and DrugB_gene169 < -0.04196707 and DrugB_gene195 >= 0.28405893 and DrugB_gene205 >= 0.47902125 and DrugB_gene330 >= 0.22010636 and DrugB_gene372 < 0.0056203157 and then value = 4.335258863999999,None
3,None,None
4,if DrugA_gene43 >= 0.61236453 and DrugA_gene60 >= 2.058125 and DrugA_gene330 < -0.39523372 and DrugA_gene372 >= -0.20394294 and DrugA_gene588 >= 0.084469035 and DrugB_gene82 < -0.27462596 and DrugB_gene330 < -0.9592898 and DrugB_gene372 < -1.0730615 and DrugB_gene588 < -0.98799235 and compress_LAYER_level_boost_feature_0 >= 0.43676335 and then value = 0.252888385,None
5,None,None
6,None,None
7,if DrugA_gene21 < -0.5100106 and DrugA_gene82 >= 0.3793584 and DrugA_gene169 < 0.094324425 and DrugA_gene195 < -1.12205 and DrugB_gene151 >= 1.2296658 and DrugB_gene168 < -0.43415618 and DrugB_gene195 >= -0.40739468 and DrugB_gene330 < -1.137608 and compress_LAYER_level_boost_feature_0 >= 73.1853 and then value = 0.6338632451999999,None
8,if DrugA_gene43 < 0.14884734 and DrugA_gene60 < -4.585125 and DrugA_gene79 >= 0.6502801 and DrugA_gene82 < -6.1089983 and DrugA_gene116 >= 0.16598974 and DrugA_gene151 < -0.043045245 and DrugA_gene158 < 0.036390517 and DrugA_gene168 >= 1.3827373 and DrugA_gene169 < 0.22618766 and DrugA_gene195 >= -0.0342746 and DrugA_gene202 >= 1.331425 and DrugA_gene372 >= 0.3955059 and DrugB_gene21 < 1.9533587 and DrugB_gene43 < -0.7424043 and DrugB_gene60 >= 0.4347732 and DrugB_gene82 < -0.083740175 and DrugB_gene116 < -4.79305 and DrugB_gene202 < 0.0175177 and DrugB_gene372 < 1.059229 and compress_LAYER_level_boost_feature_0 >= 178.75818 and then value = 4.228976772999999,None
9,None,None
