,0,1
0,None,None
1,None,None
2,if DrugA_gene23 < 0.47672316 and DrugA_gene95 < -0.27258545 and DrugA_gene152 < 0.15112081 and DrugA_gene205 < -0.498164 and DrugA_gene293 < -0.41412932 and DrugA_gene313 < -2.1090212 and DrugA_gene363 >= 0.62452006 and DrugA_gene541 < -0.2144647 and DrugA_gene547 >= 1.344033 and DrugA_gene713 >= 0.7803957 and DrugA_gene775 >= 0.3708579 and DrugB_gene23 >= 0.5892116 and DrugB_gene73 >= 1.5913885 and DrugB_gene94 < -0.39458075 and DrugB_gene205 < -0.3453009 and DrugB_gene226 >= 1.1425745 and DrugB_gene350 >= 0.26771772 and DrugB_gene541 >= 1.4619604 and DrugB_gene640 < -0.09300798 and DrugB_gene713 >= -1.1478016 and DrugB_gene775 >= 0.018559057 and GO:0030010 < 7.518974 and then value = 5.551439243300001,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene73 >= 0.5054309 and DrugA_gene94 >= 0.07604046 and DrugA_gene95 < -0.2612882 and DrugA_gene152 < -0.16544652 and DrugA_gene205 < -0.2667858 and DrugA_gene313 < -0.744174 and DrugA_gene533 < -0.15592618 and DrugA_gene640 >= 0.5071882 and DrugA_gene682 >= 0.038804986 and DrugA_gene775 >= 0.1569833 and DrugB_gene23 < -0.10627669 and DrugB_gene73 < -0.5259981 and DrugB_gene152 < -0.66424483 and DrugB_gene226 < 1.1425745 and DrugB_gene290 >= 0.29546237 and DrugB_gene529 < -3.355 and DrugB_gene541 < -4.729347 and DrugB_gene547 >= -0.13135403 and DrugB_gene682 >= 0.023110071 and GO:0030010 >= 222.70724 and compress_LAYER_level_boost_feature_0 < 3.7322116 and then value = 3.414348404,None
9,None,None
10,if DrugA_gene23 < 0.47672316 and DrugA_gene152 < -0.21266393 and DrugA_gene205 < 0.17755052 and DrugA_gene226 >= -0.23017277 and DrugA_gene290 < -1.6505181 and DrugA_gene293 < -0.41412932 and DrugA_gene313 >= 0.36185002 and DrugA_gene350 >= 0.24460833 and DrugA_gene363 >= -0.14401701 and DrugA_gene529 < -2.58165 and DrugA_gene533 < 0.064374015 and DrugA_gene541 >= 1.0853775 and DrugA_gene547 >= 1.344033 and DrugA_gene682 < -4.2098494 and DrugA_gene713 < -2.2349534 and DrugA_gene775 >= -0.060965635 and DrugB_gene23 < 0.10782174 and DrugB_gene94 < -0.040346324 and DrugB_gene95 >= 2.195292 and DrugB_gene152 >= 1.1114664 and DrugB_gene205 < 0.3795122 and DrugB_gene226 >= 1.1425745 and DrugB_gene290 < -0.18952487 and DrugB_gene293 >= 0.7351029 and DrugB_gene529 < -1.1501687 and DrugB_gene541 >= 1.2989354 and DrugB_gene547 < -1.1969668 and GO:0030010 >= 235.26842 and then value = 9.341201206000001,None
11,None,None
12,None,None
13,None,None
