,0,1
0,None,None
1,None,None
2,if DrugA_gene43 < 0.3065989 and DrugA_gene80 >= -0.5234411 and DrugA_gene129 >= 0.42899346 and DrugA_gene169 < 0.42315066 and DrugA_gene199 < 0.20780028 and DrugA_gene202 >= 0.6057929 and DrugA_gene310 >= 0.5022158 and DrugA_gene374 < -1.2987685 and DrugA_gene435 >= 0.3319073 and DrugB_gene80 >= 1.6454642 and DrugB_gene97 >= 0.53478396 and DrugB_gene127 < -0.30560943 and DrugB_gene131 < -0.7387964 and DrugB_gene168 < -0.19317117 and DrugB_gene199 < 0.079213925 and DrugB_gene223 >= -0.05932191 and DrugB_gene244 >= 0.2608106 and DrugB_gene245 < 0.042437043 and DrugB_gene255 >= 1.1800947 and DrugB_gene293 >= 0.4556243 and DrugB_gene331 < -0.06582926 and DrugB_gene349 < 0.52989066 and DrugB_gene487 < -0.22486238 and DrugB_gene516 >= -0.10257976 and DrugB_gene554 >= -0.18724126 and DrugB_gene769 >= 0.59230745 and GO:0001818 >= 42.983078 and GO:0050768 >= 63.453655 and compress_node_level_boost_feature_0 < 7.0718346 and then value = 6.908774911,None
3,None,None
4,if DrugA_gene33 < 0.5072128 and DrugA_gene293 >= 0.13046552 and DrugA_gene349 < -0.18360254 and DrugA_gene379 < -0.781713 and DrugA_gene447 >= 0.34454665 and DrugB_gene77 >= 0.1894974 and DrugB_gene310 < -0.41234756 and DrugB_gene442 >= 0.6868943 and DrugB_gene567 >= 1.9752369 and GO:0001818 >= -2.177728 and GO:0050768 >= 71.68787 and GO:1902106 >= 83.503174 and compress_LAYER_level_boost_feature_0 >= 123.45377 and then value = 0.756174923,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene74 < -0.41126645 and DrugA_gene129 >= -0.016511394 and DrugA_gene169 < -0.49836707 and DrugA_gene202 >= 0.6057929 and DrugA_gene277 >= -0.12743467 and DrugA_gene293 >= 0.13046552 and DrugA_gene349 < -0.18360254 and DrugA_gene379 < -0.781713 and DrugA_gene416 < -0.15304399 and DrugA_gene470 < -0.40558982 and DrugA_gene526 >= 0.8679881 and DrugA_gene777 < -0.20434739 and DrugB_gene77 >= 0.1894974 and DrugB_gene80 >= 1.6454642 and DrugB_gene127 < -0.30560943 and DrugB_gene131 < -0.5790101 and DrugB_gene255 >= 1.1800947 and DrugB_gene292 < -0.52217865 and DrugB_gene370 >= 0.07094702 and DrugB_gene442 >= 0.6868943 and DrugB_gene516 >= -0.17054826 and DrugB_gene567 < 1.4614334 and GO:0001818 < 7.677472 and GO:0050768 >= 62.073853 and GO:1902106 < -18.61304 and compress_node_level_boost_feature_0 >= 113.26433 and compress_LAYER_level_boost_feature_0 >= 36.912056 and then value = 3.6360001369,None
9,None,None
