,0,1
0,None,None
1,None,None
2,if DrugA_gene168 < 0.31982362 and DrugA_gene181 < -0.24482422 and DrugA_gene184 >= 1.935277 and DrugA_gene201 >= 0.3995018 and DrugA_gene311 >= -0.16807123 and DrugA_gene316 >= 0.8786592 and DrugA_gene408 < -0.46969372 and DrugA_gene424 < 0.48444796 and DrugB_gene82 >= 0.036716178 and DrugB_gene168 >= 0.700976 and DrugB_gene181 < -0.34841314 and DrugB_gene184 < -0.033673767 and DrugB_gene201 < -3.254674 and DrugB_gene316 < 0.40818 and DrugB_gene422 >= -0.06175404 and DrugB_gene423 >= 0.27068692 and GO:0051249 < 8.923756 and GO:0002696 < 7.837472 and then value = 7.332460381000001,None
3,None,None
4,if DrugA_gene82 < -0.8838352 and DrugA_gene168 < 0.4646559 and DrugA_gene181 < -0.5658139 and DrugA_gene201 < -4.4604087 and DrugB_gene82 < 0.036234546 and DrugB_gene311 < -0.1251529 and GO:0002696 >= 247.22296 and compress_node_level_boost_feature_0 >= 41.57776 and compress_LAYER_level_boost_feature_0 >= 178.75818 and compress_LAYER_level_boost_feature_1 >= 56.26107 and then value = 0.23779600855,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene82 >= 4.63655 and DrugA_gene168 < 0.5265504 and DrugA_gene184 < -0.30545574 and DrugA_gene201 >= 0.046318945 and DrugA_gene311 < -1.1225019 and DrugA_gene316 < -1.2036635 and DrugA_gene422 < 0.34443375 and DrugB_gene82 >= 1.5579946 and DrugB_gene181 < 0.6662953 and DrugB_gene184 >= -0.41696662 and DrugB_gene201 < -0.14678353 and DrugB_gene422 >= 0.12231922 and DrugB_gene424 >= 1.8092141 and GO:0051249 < 0.7369592 and compress_LAYER_level_boost_feature_0 < 3.713944 and compress_LAYER_level_boost_feature_1 >= 66.91799 and then value = 4.8221071900000005,None
9,None,None
10,if DrugA_gene82 >= 4.63655 and DrugA_gene168 < 0.30569482 and DrugA_gene181 < -0.24482422 and DrugA_gene184 >= 1.935277 and DrugA_gene201 >= 0.31586993 and DrugA_gene408 < -1.3053213 and DrugA_gene424 < 0.48444796 and DrugB_gene82 >= 4.330175 and DrugB_gene168 >= 0.700976 and DrugB_gene184 < -0.033673767 and DrugB_gene201 < -5.025125 and DrugB_gene311 < -0.1546185 and DrugB_gene316 >= 0.6031687 and DrugB_gene408 >= 0.2741373 and DrugB_gene422 >= 0.47600973 and DrugB_gene423 < 0.09648028 and DrugB_gene424 < 0.09419565 and GO:0051249 < -37.92519 and then value = 8.618278587,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene82 < -0.47301075 and DrugA_gene168 < -0.04989096 and DrugA_gene184 >= 3.5982456 and DrugA_gene408 < -0.61179644 and DrugA_gene422 >= 1.5500276 and DrugA_gene423 < -0.5076092 and DrugB_gene82 >= 1.1556734 and DrugB_gene181 < -0.7004944 and DrugB_gene184 < -0.13231857 and DrugB_gene408 < -0.5606128 and DrugB_gene423 < 0.27068692 and compress_LAYER_level_boost_feature_0 < 21.016447 and then value = 20.348411349999996,None
