,0,1
0,None,None
1,None,None
2,if DrugA_gene162 >= -0.08675032 and DrugA_gene330 < -0.13431457 and DrugA_gene343 >= 0.044625603 and DrugA_gene348 >= -0.043385886 and DrugA_gene415 < 0.19659108 and DrugA_gene427 >= 0.5136292 and DrugA_gene636 < 0.11068216 and DrugB_gene2 >= 0.5367092 and DrugB_gene309 >= 0.88083327 and DrugB_gene330 >= 0.2739929 and DrugB_gene348 >= -0.30544817 and DrugB_gene402 >= 0.81327534 and DrugB_gene415 >= 0.08096614 and DrugB_gene557 >= -0.40946382 and GO:0050851 < -12.044054 and GO:0002223 < 8.776746 and then value = 3.0282997700000003,None
3,None,None
4,if DrugA_gene214 < -1.0160898 and DrugA_gene260 >= 3.8750377 and DrugA_gene265 < -0.042993084 and DrugA_gene293 < -0.5536543 and DrugA_gene343 < -0.4690719 and DrugA_gene346 < -0.26602876 and DrugA_gene949 >= 1.6540818 and DrugB_gene162 < 0.122353435 and DrugB_gene222 < -0.004693363 and DrugB_gene244 >= -0.016235165 and DrugB_gene330 >= 0.5063347 and DrugB_gene342 >= 0.13906771 and DrugB_gene343 < -3.8392591 and DrugB_gene636 >= -0.013246673 and DrugB_gene670 >= 0.17643604 and GO:0038096 >= 31.764359 and GO:0002223 < -10.848488 and compress_node_level_boost_feature_0 >= 72.550995 and then value = 0.759922609,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene2 < 0.10735328 and DrugA_gene244 < -1.167331 and DrugA_gene260 >= 3.8750377 and DrugA_gene347 >= 0.2734977 and DrugB_gene2 >= 0.5348426 and DrugB_gene73 < 1.3414142 and DrugB_gene94 >= -0.6223883 and DrugB_gene244 < -0.8820597 and DrugB_gene330 >= 0.12973921 and DrugB_gene343 >= -0.43098468 and DrugB_gene345 < -0.007151317 and GO:0050851 >= 2.968958 and GO:0002223 >= 135.59769 and then value = 1.936421332,None
9,if DrugA_gene94 >= -0.29135165 and DrugA_gene266 < -1.0670315 and DrugA_gene283 < -0.5677122 and DrugA_gene293 < -0.34648654 and DrugA_gene346 < -0.2951637 and DrugA_gene374 < -0.10686684 and DrugB_gene214 >= 0.08501689 and DrugB_gene265 < -0.47581083 and DrugB_gene342 < 0.16236208 and DrugB_gene345 < -0.007151317 and DrugB_gene636 >= 4.0132494 and GO:0050851 >= 0.65850395 and GO:0038096 < -9.709373 and GO:0002223 < -46.708252 and compress_node_level_boost_feature_0 < -8.618408 and then value = 0.8858215690000001,None
