,0,1
0,None,None
1,None,None
2,if DrugA_gene8 < 0.11557062 and DrugA_gene59 < 0.21712856 and DrugA_gene94 >= 1.0014828 and DrugA_gene141 < -0.47688782 and DrugA_gene244 >= 0.89047325 and DrugA_gene269 < -0.077404484 and DrugA_gene293 >= 0.86925066 and DrugA_gene324 >= 0.27835488 and DrugA_gene331 < -0.4868193 and DrugA_gene358 < -0.066956535 and DrugA_gene415 < 0.09509094 and DrugA_gene417 < -0.016788699 and DrugA_gene418 < 0.19653338 and DrugA_gene514 >= 0.24891788 and DrugA_gene895 < 0.11183345 and DrugB_gene8 >= 0.33257258 and DrugB_gene93 < -0.525649 and DrugB_gene94 < -0.39458075 and DrugB_gene171 < -0.6790477 and DrugB_gene181 >= 0.57202244 and DrugB_gene269 >= 0.25181848 and DrugB_gene296 >= 0.09347017 and DrugB_gene330 >= -0.2674043 and DrugB_gene331 >= 0.47745675 and DrugB_gene350 >= 0.19753604 and DrugB_gene415 >= 0.40612257 and DrugB_gene416 >= 0.2285886 and DrugB_gene417 < -0.48503116 and DrugB_gene418 < -0.49105 and DrugB_gene465 < -0.0699285 and then value = 5.251466789999999,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene94 >= 0.85974556 and DrugA_gene97 >= 0.41539067 and DrugA_gene129 >= 0.60836124 and DrugA_gene141 < -0.09110855 and DrugA_gene181 >= 2.935883 and DrugA_gene228 < -0.27595368 and DrugA_gene269 < -0.005186879 and DrugA_gene330 >= 0.104115 and DrugA_gene418 < -0.16806115 and DrugA_gene515 >= 0.45193875 and DrugA_gene895 >= 0.8479855 and DrugB_gene93 < -2.0559294 and DrugB_gene171 < -0.519724 and DrugB_gene244 >= -0.13446653 and DrugB_gene296 < -0.90150744 and DrugB_gene331 < 0.23782712 and DrugB_gene415 < 0.22657886 and DrugB_gene417 < -0.3125602 and DrugB_gene418 >= 0.75527954 and DrugB_gene514 < -0.31723827 and DrugB_gene515 < 0.36057276 and GO:0032869 < 0.6587254 and then value = 3.2501424901,None
9,if DrugA_gene59 < 0.21712856 and DrugA_gene93 >= -0.012791774 and DrugA_gene244 < -0.06612361 and DrugA_gene269 < -0.23621786 and DrugA_gene331 < 0.20714478 and DrugA_gene895 < 0.099256314 and DrugB_gene171 >= 1.2590396 and DrugB_gene324 >= 1.5051594 and DrugB_gene358 < -0.5440372 and DrugB_gene415 < 0.09509094 and DrugB_gene686 >= -0.19409356 and GO:0032869 >= 207.77536 and then value = 1.402159749,None
