,0,1
0,None,None
1,None,None
2,if DrugA_gene5 < -0.31990588 and DrugA_gene82 < -0.37585342 and DrugA_gene388 >= 0.38392293 and DrugA_gene408 >= 0.3945089 and DrugA_gene543 >= 0.36034536 and DrugA_gene629 >= 1.5143912 and DrugA_gene920 < -1.1329234 and DrugA_gene931 >= -0.30276376 and DrugB_gene188 >= 0.43804386 and DrugB_gene294 >= -0.18165295 and DrugB_gene459 >= 0.033887133 and DrugB_gene605 >= -0.30880922 and DrugB_gene868 >= 0.24923003 and compress_LAYER_level_boost_feature_0 >= 38.414253 and then value = 5.74339999,None
3,None,None
4,if DrugA_gene28 >= 1.4800537 and DrugA_gene131 < 0.05248242 and DrugA_gene141 >= 0.25833714 and DrugA_gene615 >= 0.3309661 and DrugA_gene931 >= -0.13749506 and DrugB_gene141 < -0.00902698 and DrugB_gene276 < 0.06525927 and DrugB_gene282 < -0.7301777 and DrugB_gene359 >= 0.09824499 and DrugB_gene605 >= -0.9475393 and DrugB_gene816 < -0.10811255 and GO:0009101 >= 165.8359 and GO:0009152 < 0.12726143 and then value = 1.2970457800000001,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene0 >= 0.85164857 and DrugA_gene28 >= -0.30054817 and DrugA_gene100 < -0.22307128 and DrugA_gene204 >= -0.27292556 and DrugA_gene280 >= 0.3281806 and DrugA_gene647 < -0.19650897 and DrugA_gene916 >= 0.0794663 and DrugA_gene920 >= -0.1848163 and DrugB_gene12 >= -0.4131387 and DrugB_gene100 >= 1.72274 and DrugB_gene109 < -0.44171244 and DrugB_gene543 >= 0.17061293 and DrugB_gene605 >= -2.4101954 and DrugB_gene647 >= 0.57301664 and DrugB_gene669 >= -1.3015263 and DrugB_gene785 < 0.20942241 and DrugB_gene824 < 0.6569205 and GO:0009101 < -38.128098 and GO:0006412 < -3.4178998 and GO:0009152 < -7.2767553 and compress_LAYER_level_boost_feature_0 < 3.0419323 and then value = 5.1269117325,None
9,if DrugA_gene629 >= -0.33215052 and DrugA_gene947 >= 2.8202338 and DrugB_gene28 < -0.5230952 and DrugB_gene100 < -0.101699784 and DrugB_gene131 < -0.71998775 and DrugB_gene135 >= 6.5215917 and DrugB_gene774 < -0.61936307 and DrugB_gene931 < -0.6689559 and GO:0009101 >= 46.949783 and then value = 0.116053059,None
