,0,1
0,None,None
1,None,None
2,if DrugA_gene181 >= 2.935883 and DrugA_gene193 >= 2.6569874 and DrugA_gene422 >= 0.41890854 and DrugA_gene443 >= 0.6101974 and DrugA_gene553 < -1.3405038 and DrugA_gene774 < -1.1019623 and DrugB_gene30 >= -0.22106114 and DrugB_gene296 >= 0.1557671 and DrugB_gene301 >= 0.4715433 and DrugB_gene323 >= 0.3387059 and DrugB_gene407 < -0.4459384 and DrugB_gene443 >= 0.43409935 and then value = 3.0750001100000004,None
3,None,None
4,if DrugA_gene30 < -1.4526787 and DrugA_gene193 < -1.5755228 and DrugA_gene323 >= 0.24652085 and DrugA_gene345 < -0.20940225 and DrugA_gene407 < 0.08214678 and DrugB_gene30 < 0.12867926 and DrugB_gene193 >= 0.0062934766 and DrugB_gene223 < -0.23574172 and DrugB_gene407 >= 0.21496528 and DrugB_gene553 >= -0.45327127 and DrugB_gene752 < -1.324631 and GO:0032024 >= 46.304024 and then value = 1.0258096509999999,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene289 < -0.2796358 and DrugA_gene345 < -0.19441403 and DrugA_gene410 >= -0.036453363 and DrugA_gene422 < 0.3303879 and DrugA_gene443 < -0.11302309 and DrugB_gene30 < 0.12867926 and DrugB_gene193 >= 0.0062934766 and DrugB_gene296 < 0.0067522 and DrugB_gene345 < -0.25843674 and DrugB_gene421 < 0.8059169 and DrugB_gene752 < -1.324631 and DrugB_gene774 >= 3.9753551 and GO:0032024 < 7.4579096 and then value = 6.079638781,None
9,None,None
10,if DrugA_gene30 >= 0.35447717 and DrugA_gene193 < -1.456953 and DrugA_gene199 < 0.017512836 and DrugA_gene289 < -0.28425184 and DrugA_gene301 < 0.2880507 and DrugA_gene407 < -0.037975445 and DrugA_gene421 < 0.07967091 and DrugA_gene553 >= -0.3888783 and DrugA_gene586 < -0.64945734 and DrugA_gene752 < -0.30226842 and DrugA_gene774 < 0.3066398 and DrugB_gene193 >= 1.8073413 and DrugB_gene199 >= 0.91912377 and DrugB_gene223 >= 1.4064382 and DrugB_gene289 < 0.30424076 and DrugB_gene296 >= 2.7880125 and DrugB_gene301 >= -0.39758158 and DrugB_gene410 >= 0.09816776 and DrugB_gene421 < 0.20999232 and DrugB_gene422 < -0.51404047 and DrugB_gene553 < -0.30808178 and DrugB_gene586 < -0.65638816 and DrugB_gene774 < -1.4420288 and then value = 9.685099695,None
11,None,None
12,None,None
13,None,None
