,0,1
0,None,None
1,None,None
2,if DrugA_gene106 >= 0.41500527 and DrugA_gene222 >= 0.06028916 and DrugA_gene553 >= -0.40855014 and DrugA_gene726 < -1.0751894 and DrugA_gene781 < 0.6674 and DrugA_gene906 >= 0.15455385 and DrugB_gene106 < -0.19073145 and DrugB_gene213 < -0.09422636 and DrugB_gene372 < 0.0056203157 and DrugB_gene650 >= 0.19300655 and DrugB_gene752 >= 0.42075518 and DrugB_gene836 < -0.21474677 and GO:0043254 < 4.1250467 and then value = 4.1157347699999995,None
3,None,None
4,if DrugA_gene134 < -0.631225 and DrugA_gene209 < 0.16144267 and DrugA_gene370 >= 0.9227979 and DrugA_gene781 < 0.28108457 and DrugA_gene806 >= 4.73345 and DrugA_gene906 >= 0.11166054 and DrugB_gene223 < -0.12123218 and DrugB_gene279 >= -0.93225306 and DrugB_gene368 < -0.85369635 and DrugB_gene370 >= 0.07094702 and DrugB_gene372 >= 0.31913346 and DrugB_gene553 >= -0.036887713 and DrugB_gene650 < 0.19468132 and DrugB_gene781 >= 0.5330554 and GO:0044089 < -1.8808606 and GO:1902115 < -2.7590692 and compress_node_level_boost_feature_0 < 0.72914016 and then value = 0.8241939934000001,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene21 < 0.071368046 and DrugA_gene42 >= 0.14624533 and DrugA_gene134 < -0.14338663 and DrugB_gene42 < 1.8136842 and DrugB_gene279 < -2.4060814 and compress_LAYER_level_boost_feature_1 < -0.98152703 and then value = 1.36304624,None
9,None,None
10,if DrugA_gene20 < -0.43773258 and DrugA_gene118 < -0.2358782 and DrugA_gene134 >= 0.20386907 and DrugA_gene207 >= 0.19428684 and DrugA_gene209 < 0.2948439 and DrugA_gene222 >= 0.113210216 and DrugA_gene223 >= 0.5187981 and DrugA_gene265 < -0.89866596 and DrugA_gene331 >= 0.8351419 and DrugA_gene332 < -0.25227553 and DrugA_gene368 >= 0.1636052 and DrugA_gene370 >= -0.44882178 and DrugA_gene553 >= 1.0179217 and DrugA_gene575 >= 1.7027683 and DrugA_gene603 >= 0.7052419 and DrugA_gene650 >= 0.06290975 and DrugA_gene781 < 0.42851892 and DrugA_gene906 >= 0.4972914 and DrugB_gene20 < -0.927261 and DrugB_gene21 < -0.2510336 and DrugB_gene42 < -0.081975415 and DrugB_gene134 >= -0.07479065 and DrugB_gene207 >= 0.10792759 and DrugB_gene212 < -0.28678963 and DrugB_gene213 < -0.16284376 and DrugB_gene265 < -0.46771264 and DrugB_gene332 >= 0.4105506 and DrugB_gene368 >= 1.323554 and DrugB_gene421 >= 0.22413976 and DrugB_gene438 >= 0.8416214 and DrugB_gene553 < -0.79916304 and DrugB_gene563 >= -0.015822396 and DrugB_gene575 >= 3.238388 and DrugB_gene650 < 0.27819413 and DrugB_gene752 >= 0.44489938 and DrugB_gene806 < -0.16519988 and DrugB_gene836 < -0.025693282 and GO:0044089 < -63.425217 and GO:0043254 < -58.78125 and GO:1902115 >= 65.94494 and GO:1901888 >= 24.537006 and GO:0120032 >= 218.53598 and then value = 8.936462581999997,None
11,None,None
12,None,None
13,None,None
