,0,1
0,None,None
1,None,None
2,if DrugA_gene20 < -0.20890737 and DrugA_gene117 < 0.21887782 and DrugA_gene126 < 0.07067914 and DrugA_gene292 < -0.2953788 and DrugB_gene20 >= -0.050001755 and DrugB_gene73 >= 2.2771301 and DrugB_gene117 < -0.17713392 and DrugB_gene126 >= 0.111734584 and DrugB_gene130 < -0.110273056 and DrugB_gene408 < -0.120248094 and DrugB_gene427 >= -0.2822969 and DrugB_gene721 < 0.33735698 and then value = 15.884287122,None
3,None,None
4,if DrugA_gene117 < -1.8566813 and DrugA_gene168 < -0.3517986 and DrugA_gene292 < -0.10136776 and DrugA_gene607 < -4.1432724 and DrugB_gene20 < -2.349781 and DrugB_gene408 < -2.0804536 and DrugB_gene825 >= 0.34201676 and then value = 0.08712509830000001,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene292 < -0.18081447 and DrugA_gene825 < -0.33947262 and DrugB_gene20 >= -1.5545976 and DrugB_gene73 < 1.3514819 and DrugB_gene117 >= -0.182594 and DrugB_gene126 >= 0.21368718 and DrugB_gene168 < -0.23621416 and DrugB_gene427 >= 1.5658886 and DrugB_gene607 < -0.93557453 and DrugB_gene721 < -1.3097999 and DrugB_gene825 < 0.1769448 and then value = 5.32811298,None
9,None,None
10,if DrugA_gene20 < -1.175193 and DrugA_gene168 < -0.3517986 and DrugA_gene292 < -0.10136776 and DrugA_gene427 < -0.28573033 and DrugA_gene607 < 0.050375752 and DrugA_gene686 >= 1.0607888 and DrugB_gene20 >= -0.13974169 and DrugB_gene73 >= 1.9613686 and DrugB_gene292 < -0.25906157 and DrugB_gene408 < -1.5263215 and DrugB_gene686 < -0.61737067 and DrugB_gene721 < 0.06306113 and DrugB_gene825 >= 0.14837018 and then value = 19.445927162,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene168 < -0.12158044 and DrugA_gene292 >= 1.3968313 and DrugA_gene408 < -1.3053213 and DrugA_gene427 < -0.2822969 and DrugA_gene607 >= 1.2696002 and DrugB_gene20 >= 0.019016128 and DrugB_gene73 < 0.5457288 and DrugB_gene117 < -0.17713392 and DrugB_gene126 >= 0.38088828 and DrugB_gene130 < 0.4191935 and DrugB_gene168 < -0.43102413 and DrugB_gene292 < -0.7760054 and DrugB_gene408 < -2.0804536 and DrugB_gene427 >= -0.21501002 and DrugB_gene686 >= 3.724338 and DrugB_gene721 < 0.33735698 and DrugB_gene825 >= 1.1191363 and then value = 26.632837384999995,None
15,if DrugA_gene73 < -2.3770332 and DrugA_gene117 < -1.1233428 and DrugA_gene408 >= 0.20389393 and DrugA_gene427 < -0.28573033 and DrugA_gene825 < 0.09190746 and DrugB_gene20 >= 0.019016128 and DrugB_gene73 >= -0.6769177 and DrugB_gene117 < 0.048269562 and DrugB_gene130 < -0.110273056 and DrugB_gene168 >= 0.084680006 and DrugB_gene292 < -0.25906157 and DrugB_gene408 < -1.5263215 and DrugB_gene427 >= 0.38873386 and DrugB_gene686 < -0.61737067 and DrugB_gene721 < 0.33735698 and DrugB_gene825 >= 0.3566452 and then value = 31.466119886999998,None
16,None,None
17,None,None
