,0,1
0,None,None
1,None,None
2,if DrugA_gene35 < -2.1040053 and DrugA_gene440 >= 0.21073397 and DrugA_gene453 < -0.23810726 and DrugA_gene749 < -0.3436496 and DrugB_gene33 >= 0.14273462 and DrugB_gene35 >= -0.43295562 and DrugB_gene179 < -1.303562 and DrugB_gene276 < 0.009452405 and DrugB_gene317 < 0.06689762 and DrugB_gene440 < -0.26353163 and DrugB_gene451 >= 0.14218524 and DrugB_gene749 >= 1.6122367 and then value = 9.574058004700001,None
3,None,None
4,if DrugA_gene33 < -0.3534597 and DrugA_gene35 < -0.15162137 and DrugA_gene179 < -0.17536868 and DrugA_gene276 < 0.3240496 and DrugA_gene317 >= -0.25838995 and DrugA_gene440 >= -0.23439354 and DrugA_gene749 < -0.90848905 and DrugB_gene33 < -0.53812295 and DrugB_gene35 < -0.0878102 and DrugB_gene179 >= 0.047823124 and DrugB_gene276 < -0.13785718 and DrugB_gene317 >= 2.087257 and DrugB_gene451 < -0.006077309 and DrugB_gene749 < 0.181705 and then value = 6.989642559999999,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene35 < -0.15162137 and DrugA_gene179 < 0.47089142 and DrugA_gene317 >= -0.25838995 and DrugA_gene440 >= -0.23439354 and DrugA_gene451 >= -0.36023292 and DrugB_gene35 >= 0.65238905 and DrugB_gene276 >= 0.253591 and DrugB_gene317 >= 0.06689762 and DrugB_gene749 >= -0.07178045 and then value = 3.6072521025,None
9,if DrugA_gene35 < -0.15162137 and DrugA_gene179 < -0.17536868 and DrugA_gene317 >= -0.25838995 and DrugA_gene440 >= -0.23439354 and DrugA_gene451 >= -0.18805686 and DrugA_gene749 < -1.941637 and DrugB_gene30 < -0.29746366 and DrugB_gene33 < -0.9079225 and then value = 5.1357402,None
10,if DrugA_gene30 >= 0.12961623 and DrugA_gene35 < -0.041845072 and DrugA_gene179 >= 0.87315 and DrugA_gene317 < -0.57563543 and DrugA_gene440 >= -0.19523744 and DrugA_gene451 >= 0.48007578 and DrugA_gene749 < -0.31870803 and DrugB_gene30 < 0.27834293 and DrugB_gene33 >= 0.02014622 and DrugB_gene35 >= 0.2874251 and DrugB_gene179 >= 0.19529447 and DrugB_gene276 >= 0.36177832 and DrugB_gene440 < -3.6164591 and DrugB_gene451 < 0.5694102 and then value = 27.944310572500004,None
11,None,None
12,None,None
13,if DrugA_gene35 >= 0.75196505 and DrugA_gene179 < -0.47453156 and DrugA_gene440 >= 0.43675083 and DrugA_gene749 >= 0.3672577 and DrugB_gene30 >= 0.57933474 and DrugB_gene33 >= 0.5126834 and DrugB_gene179 < 1.407048 and DrugB_gene749 < -0.3153429 and then value = 3.1113949583,None
14,if DrugA_gene33 < -0.09406627 and DrugA_gene35 < -0.0773752 and DrugA_gene179 < -0.23943666 and DrugA_gene317 < -0.47026178 and DrugA_gene451 >= 0.48007578 and DrugA_gene749 >= 2.8573458 and DrugB_gene30 >= 0.27834293 and DrugB_gene35 >= -0.6948222 and DrugB_gene451 >= 0.23486595 and DrugB_gene749 < 0.34892464 and then value = 39.83020903600001,None
