,0,1
0,None,None
1,None,None
2,if DrugA_gene30 >= 0.12535039 and DrugA_gene289 >= 1.1061616 and DrugA_gene345 >= 1.1357119 and DrugA_gene441 < 0.30986124 and DrugA_gene607 < 0.15813318 and DrugA_gene752 < -0.37377864 and DrugB_gene131 >= 0.42849597 and DrugB_gene181 < 0.06615853 and DrugB_gene296 >= 2.03124 and DrugB_gene447 >= 1.0300775 and DrugB_gene607 < -4.0893464 and DrugB_gene679 < -0.079597205 and DrugB_gene752 < -0.54127806 and DrugB_gene774 >= -1.0049917 and then value = 9.2933113297,None
3,None,None
4,if DrugA_gene30 < -0.4615517 and DrugA_gene323 < -0.4894259 and DrugA_gene410 >= 0.08685598 and DrugA_gene441 < 0.31978098 and DrugA_gene460 < 0.66053784 and DrugA_gene679 < -0.5893662 and DrugA_gene774 < -0.17800564 and DrugB_gene131 >= 0.21319088 and DrugB_gene195 < -0.22864872 and DrugB_gene422 < -0.9447852 and DrugB_gene607 < -4.0893464 and then value = 1.70862079,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene30 >= -0.038959056 and DrugA_gene131 < 0.20103763 and DrugA_gene289 < -0.5508431 and DrugA_gene323 < -0.20240268 and DrugA_gene345 >= 1.1357119 and DrugA_gene410 < -1.3268499 and DrugA_gene441 >= 2.919801 and DrugA_gene752 < -0.37377864 and DrugB_gene131 >= 0.42849597 and DrugB_gene296 >= 2.03124 and DrugB_gene345 < 0.07779479 and DrugB_gene422 >= 1.0194399 and DrugB_gene607 < -2.2415314 and DrugB_gene774 >= 0.64659667 and then value = 3.9948204697000005,None
9,if DrugA_gene30 < -1.3231047 and DrugA_gene289 < -0.5508431 and DrugA_gene345 >= 2.27865 and DrugA_gene422 >= 0.42544782 and DrugA_gene447 >= 0.056826346 and DrugA_gene774 < -0.20365347 and DrugB_gene30 >= 0.49277985 and DrugB_gene131 >= 0.42849597 and DrugB_gene195 < 0.11992137 and DrugB_gene345 < -0.6830095 and DrugB_gene679 < -0.7486323 and DrugB_gene752 < -0.46628278 and DrugB_gene774 < -0.09680391 and GO:0032024 < -52.179863 and then value = 1.4005158759,None
